method,budget_bpw,aggregate,invocations,requests,mean_recovery,p10_recovery,p25_recovery,median_recovery,p75_recovery,p90_recovery,p95_remaining_damage,mean_relative_output_error,fraction_above_80,fraction_above_90,fraction_above_95,fraction_above_99,median_actual_bpw,median_page_amplification,median_bootstrap_ci_low,median_bootstrap_ci_high
rrq_generalized_heterogeneous,2.25,layer0,41,12,0.7032601484438268,0.5776155591011047,0.643071174621582,0.6917154788970947,0.7409836053848267,0.8678809404373169,0.44766557216644287,0.2913483930070226,0.1951219512195122,0.04878048780487805,0.0,0.0,1.5833333333333333,1.0,0.645022064447403,0.7126262784004211
rrq_generalized_heterogeneous,2.25,difficult_4_20_39,92,15,0.6620184209035791,0.5537195563316345,0.5936437845230103,0.669018566608429,0.7298206984996796,0.7572501122951507,0.4599427908658982,0.3424099912138089,0.03260869565217391,0.0,0.0,0.0,1.5416666666666667,1.0,0.6413975954055786,0.6939780198037624
rrq_generalized_heterogeneous,2.25,all_0_4_20_39,133,16,0.6747320361603472,0.5585747480392456,0.6128513813018799,0.6771008968353271,0.7332989573478699,0.7790590286254883,0.45918056964874254,0.32666919778164166,0.08270676691729323,0.015037593984962405,0.0,0.0,1.5416666666666667,1.0,0.6535577766597271,0.6950644254684448
rrq_generalized_heterogeneous,3.0,layer0,41,12,0.8543057369022835,0.7844407558441162,0.8218052983283997,0.8654365539550781,0.9168409109115601,0.9375451803207397,0.28112518787384033,0.20643668967049297,0.8048780487804879,0.2926829268292683,0.07317073170731707,0.0,2.3333333333333335,1.0,0.8312661051750183,0.8819279089570045
rrq_generalized_heterogeneous,3.0,difficult_4_20_39,92,15,0.8374976535206256,0.7489237904548645,0.804350271821022,0.854081779718399,0.8836608231067657,0.9115051746368409,0.2978888005018235,0.22364057438529056,0.7717391304347826,0.15217391304347827,0.0,0.0,2.3333333333333335,1.0,0.8322381973266602,0.8711443543434143
rrq_generalized_heterogeneous,3.0,all_0_4_20_39,133,16,0.8426790927585802,0.749922776222229,0.8077519536018372,0.8573604822158813,0.8872445821762085,0.9214148759841919,0.29711824655532826,0.2183371212025334,0.7819548872180451,0.19548872180451127,0.022556390977443608,0.0,2.3333333333333335,1.0,0.8453255891799927,0.8657535314559937
rrq_generalized_heterogeneous,4.0,layer0,41,12,0.9578680832211565,0.9295755624771118,0.9442694187164307,0.9580137133598328,0.9759961366653442,0.9854873418807983,0.08325052261352539,0.10911458176447124,1.0,0.975609756097561,0.6097560975609756,0.07317073170731707,3.9166666666666665,1.0,0.9490729570388794,0.9700183868408203
rrq_generalized_heterogeneous,4.0,difficult_4_20_39,92,15,0.9462289246528045,0.9170414686203003,0.9344832748174667,0.9516696929931641,0.9609087705612183,0.967153400182724,0.09996360540390015,0.13884811362494592,1.0,0.9456521739130435,0.5217391304347826,0.0,3.9166666666666665,1.0,0.9435004413127899,0.9562370777130127
rrq_generalized_heterogeneous,4.0,all_0_4_20_39,133,16,0.9498169359407926,0.9202393770217896,0.9388335347175598,0.9539623260498047,0.9644343256950378,0.9756782054901123,0.09621262550354,0.1296821376378823,1.0,0.9548872180451128,0.5488721804511278,0.022556390977443608,3.9166666666666665,1.0,0.9490729570388794,0.9563156962394714
rrq_raw_heterogeneous,0.75,layer0,41,12,0.20959864883888057,0.037286996841430664,0.16012722253799438,0.20902365446090698,0.2846347689628601,0.3490191698074341,0.9999999403953552,0.4642390543367805,0.0,0.0,0.0,0.0,0.75,1.0,0.18198555707931519,0.2634512782096863
rrq_raw_heterogeneous,0.75,difficult_4_20_39,92,15,0.26576389825862384,0.0017948865890502865,0.14595873653888702,0.27058160305023193,0.3895275741815567,0.47979766130447393,1.0,0.47238352927176847,0.0,0.0,0.0,0.0,0.75,1.0,0.17861029952764512,0.3107920289039612
rrq_raw_heterogeneous,0.75,all_0_4_20_39,133,16,0.24844979881343984,0.019316935539245614,0.146917462348938,0.24144506454467773,0.3532661199569702,0.46342232227325436,1.0,0.4698728264722609,0.0,0.0,0.0,0.0,0.75,1.0,0.1819409728050232,0.2883871793746948
rrq_raw_heterogeneous,1.0,layer0,41,12,0.4569475447259298,0.35063880681991577,0.37475019693374634,0.40668952465057373,0.4689382314682007,0.6799662113189697,0.6678192019462585,0.38748671732297757,0.04878048780487805,0.0,0.0,0.0,0.7916666666666666,1.0,0.38390116319060325,0.45600980520248413
