group,method,budget_bpw,invocations,requests,mean_recovery,median_recovery,p10_recovery,p25_recovery,p75_recovery,p90_recovery,p95_remaining_damage,fraction_above_80,fraction_above_90,fraction_above_95,fraction_above_99,median_relative_output_error,median_logical_bpw,median_physical_bpw,median_page_amplification,median_external_storage_multiplier,median_extra_flops,median_ci_low,median_ci_high
all_four,B_validation_selected_deployable,4.0,133,16,0.7390914219491211,0.7626457101778528,0.5168052496038887,0.6333785243843173,0.8562378162396842,0.9776833475319763,0.590231835769331,0.37593984962406013,0.18045112781954886,0.14285714285714285,0.06766917293233082,0.28902244567871094,1.1659291585286458,2.9375,2.3894381332514585,3.4508492606026784,2483200.0,0.6678011299369782,0.7991260913286747
difficult,A0_current_Q2_whole_projection,0.0,92,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5419192314147949,0.0,0.0,0.0,,,0.0,0.0
difficult,A0_current_Q2_whole_projection,0.5,92,15,0.5288062905868216,0.5224148930843715,0.336394249860386,0.41494984893695086,0.6240020360481764,0.7349931229156903,0.6782985380742484,0.021739130434782608,0.0,0.0,0.0,0.43180450797080994,0.11750030517578125,0.4791666666666667,3.995077730025566,,,0.48170728538670027,0.5534546466674011
difficult,A0_current_Q2_whole_projection,0.75,92,15,0.5873584239981371,0.584111357236096,0.4147016090245799,0.4843436753004793,0.6875604790912406,0.785797857170091,0.6333677021855305,0.09782608695652174,0.0,0.0,0.0,0.4116813540458679,0.15882110595703125,0.7291666666666666,4.330945921254738,,,0.5554761998189117,0.6161543898357928
difficult,A0_current_Q2_whole_projection,1.0,92,15,0.6304499717235654,0.6278622562127811,0.46805564018222223,0.536486009974466,0.7176891629201502,0.815643388508001,0.5624469242164141,0.10869565217391304,0.010869565217391304,0.0,0.0,0.3988017588853836,0.22405497233072919,0.9895833333333334,4.2151896854352335,,,0.5823785875787364,0.6595027718079035
difficult,A0_current_Q2_whole_projection,1.5,92,15,0.704629635090125,0.6976520522490481,0.5564031647742116,0.6192907555593354,0.7878638116196734,0.8577320836837773,0.4562029658870438,0.21739130434782608,0.03260869565217391,0.010869565217391304,0.0,0.36920273303985596,0.38291168212890625,1.4791666666666667,3.78297833055821,,,0.6642598239006561,0.7360251493659102
difficult,A0_current_Q2_whole_projection,2.0,92,15,0.7497964528605543,0.7576657824062161,0.6138037577821485,0.6707604848695867,0.8442175269560218,0.8792972845146171,0.40533759352787596,0.31521739130434784,0.043478260869565216,0.021739130434782608,0.0,0.32929883897304535,0.5559183756510417,1.9270833333333333,3.57237077643169,,,0.7139563725986726,0.7865134010473178
difficult,A0_current_Q2_whole_projection,2.5,92,15,0.7887699881575412,0.7926661486050408,0.6820856382944795,0.7329039710467783,0.86858314444869,0.8978843576413594,0.358183115592515,0.4782608695652174,0.09782608695652174,0.021739130434782608,0.0,0.30748511850833893,0.7136077880859375,2.4895833333333335,3.2631372122997933,,,0.7720104702965653,0.8065175552356133
difficult,A0_current_Q2_whole_projection,3.0,92,15,0.8174585983685508,0.8175600964607643,0.7254698554953978,0.7765581777153776,0.8875489049738869,0.9152517118470533,0.32443124140196383,0.5978260869565217,0.18478260869565216,0.021739130434782608,0.0,0.27911075949668884,0.8988672892252605,2.9166666666666665,3.144629130598486,,,0.791511861319049,0.8301451595069065
difficult,A0_current_Q2_whole_projection,4.0,92,15,0.8461329103732756,0.8536765837032652,0.7650067979506612,0.8028215146416429,0.9097228325607564,0.928779479772925,0.3106782251723115,0.7717391304347826,0.30434782608695654,0.03260869565217391,0.0,0.24202322959899902,1.2257003784179688,3.8229166666666665,3.0072984508955445,,,0.8260942165560099,0.8794860744414722
difficult,A6_corrected_screened_greedy,0.0,27,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
difficult,A6_corrected_screened_greedy,0.5,27,9,0.6891006055848783,0.7340741099484459,0.5500415651908971,0.6206028593091186,0.7719496052150514,0.8003530147177684,0.48130738576446286,0.1111111111111111,0.0,0.0,0.0,,0.0812530517578125,0.5,6.153615023474178,,,0.5852676402095174,0.7490612264834042
difficult,A6_corrected_screened_greedy,0.75,27,9,0.7243450138890585,0.7609178736874713,0.5935233424604713,0.6510700425062494,0.8058264802826046,0.8318586544366194,0.4250688540896796,0.25925925925925924,0.0,0.0,0.0,,0.13925679524739584,0.75,5.385733591438694,,,0.6332908775205224,0.7813986603079789
difficult,A6_corrected_screened_greedy,1.0,27,9,0.7524496031601958,0.7767462629345618,0.6445833727165649,0.7019142348988078,0.8253800774802018,0.8489143744698664,0.3694802605960711,0.4074074074074074,0.0,0.0,0.0,,0.20944722493489584,1.0,4.768450922849312,,,0.6645311546038085,0.8020211285198448
difficult,A6_corrected_screened_greedy,1.5,27,9,0.7881938309002691,0.7878723320344243,0.7064033755187504,0.7459547303502131,0.8486962347672129,0.8716499083552498,0.31321506461562765,0.48148148148148145,0.0,0.0,0.0,,0.4549001057942708,1.5,3.2745284390129363,,,0.7207539127705536,0.8269527166667416
difficult,A6_corrected_screened_greedy,2.0,27,9,0.806442926735791,0.8136013893755709,0.7339716615989101,0.7758150645849176,0.8576122004364051,0.8863159047098913,0.2952581898944434,0.5185185185185185,0.0,0.0,0.0,,0.7516530354817709,2.0,2.6576729410969553,,,0.7528080064989037,0.8352101334004587
difficult,A6_corrected_screened_greedy,2.5,27,9,0.8136788985403747,0.8194803013384913,0.7372042326287922,0.7848832228574503,0.8591715126213761,0.8885423021243507,0.2925858233873167,0.5555555555555556,0.037037037037037035,0.0,0.0,,0.9747517903645834,2.5,2.5647554841268185,,,0.7827238525954254,0.8383573813865457
difficult,A6_corrected_screened_greedy,3.0,27,9,0.8149504438907075,0.8249327064834455,0.7373173802087662,0.7853087200491236,0.8593049747455435,0.8895049000263994,0.29179552112127555,0.5555555555555556,0.037037037037037035,0.0,0.0,,1.168121337890625,3.0,2.546427893000846,,,0.782765252043853,0.8393300210308854
difficult,A6_corrected_screened_greedy,4.0,27,9,0.8150568386173868,0.8251155564738283,0.7373183998903023,0.7853090959393284,0.8593162912005119,0.8896261064708616,0.2917888519674924,0.5925925925925926,0.037037037037037035,0.0,0.0,,1.3088887532552083,3.1666666666666665,2.546427893000846,,,0.7840718780761291,0.8345891449410352
difficult,B_validation_selected_deployable,0.5,92,15,0.46457645524628743,0.4739592821455234,0.16554885713327974,0.2844918009819014,0.6195794581834527,0.784941488855054,0.9133180984838966,0.07608695652173914,0.03260869565217391,0.0,0.0,0.43094344437122345,0.12244669596354166,0.4583333333333333,3.461407499532043,3.399562290736607,327680.0,0.3125846448015609,0.5456997086108866
difficult,B_validation_selected_deployable,0.75,92,15,0.5090242565081446,0.5085262616684113,0.2172880546394834,0.3768326830472809,0.6565178083697396,0.7865474611487605,0.8523396863323328,0.08695652173913043,0.03260869565217391,0.0,0.0,0.41524726152420044,0.36879984537760413,0.6770833333333334,1.7936955519457194,3.4308384486607144,1725440.0,0.40271826419880397,0.6010892247000801
difficult,B_validation_selected_deployable,1.0,92,15,0.5458593073757847,0.5748833118932118,0.22378962490709367,0.4161948393895971,0.6966813426637299,0.8002203171196123,0.8179041996009092,0.10869565217391304,0.03260869565217391,0.010869565217391304,0.0,0.3913334757089615,0.4332707722981771,0.9270833333333334,2.082264161096646,3.46478271484375,2621440.0,0.467648611032302,0.6134198950534897
difficult,B_validation_selected_deployable,1.5,92,15,0.6076708019685519,0.633278223615775,0.32203835644099854,0.4785252240797588,0.7381966192833069,0.8370760482690274,0.7043184226459,0.16304347826086957,0.03260869565217391,0.010869565217391304,0.0,0.3790648579597473,0.5108846028645834,1.3645833333333333,2.63656595463383,3.46478271484375,2621440.0,0.5050217510071141,0.6776666533285944
difficult,B_validation_selected_deployable,2.0,92,15,0.6694158177791806,0.6820497805573345,0.45712025569560644,0.5692580484852352,0.7910124172548083,0.8566193553290066,0.6151989437432754,0.22826086956521738,0.03260869565217391,0.021739130434782608,0.0,0.35418374836444855,0.70501708984375,1.84375,2.610177814741789,3.46478271484375,2621440.0,0.6014499441608664,0.7205227917049022
difficult,B_validation_selected_deployable,2.5,92,15,0.6924546415225593,0.7025685230881887,0.517306487382229,0.5985535888577782,0.7961045978944911,0.8669281677588102,0.5589055076015604,0.2391304347826087,0.043478260869565216,0.021739130434782608,0.0,0.3377853035926819,0.7542572021484375,2.1979166666666665,2.7308901330378506,3.46478271484375,2621440.0,0.6208501844182139,0.7376672524790224
difficult,B_validation_selected_deployable,3.0,92,15,0.7021321846168833,0.7296246571450957,0.5336868796651901,0.60304976911166,0.8052524623052655,0.8781381702745874,0.5274752429861976,0.2717391304347826,0.043478260869565216,0.021739130434782608,0.010869565217391304,0.3231326639652252,1.071141560872396,2.671875,2.3564790654939256,3.4549996512276784,2483200.0,0.624289844207427,0.7539219530697181
