group,method,budget_bpw,invocations,requests,mean_recovery,median_recovery,p10_recovery,p25_recovery,p75_recovery,p90_recovery,p95_remaining_damage,fraction_above_80,fraction_above_90,fraction_above_95,fraction_above_99,median_relative_output_error,median_logical_bpw,median_physical_bpw,median_page_amplification,median_external_storage_multiplier,median_extra_flops,median_ci_low,median_ci_high
difficult,A4_gate_up_bundled,2.5,27,9,0.8134382864782659,0.8194844675395501,0.7371991922670984,0.7844995377208086,0.8591615960450423,0.8885296276412209,0.2925847210140786,0.5555555555555556,0.037037037037037035,0.0,0.0,,0.9735921223958334,2.5,2.5571112132737075,,,0.7827238525954254,0.83782285171471
difficult,A4_gate_up_bundled,3.0,27,9,0.8149337689728308,0.8249022672433334,0.7373170687872486,0.7853087292026718,0.8593044121979856,0.8894297446589083,0.2917953607668023,0.5555555555555556,0.037037037037037035,0.0,0.0,,1.1683349609375,3.0,2.5468001213224145,,,0.7840716447728402,0.8346699072782171
difficult,A4_gate_up_bundled,4.0,27,9,0.8150568386173868,0.8251155564738283,0.7373183998903023,0.7853090959393284,0.8593162912005119,0.8896261064708616,0.2917888519674924,0.5925925925925926,0.037037037037037035,0.0,0.0,,1.3088887532552083,3.21875,2.5288437365984944,,,0.7827652997940819,0.8345891449410352
difficult,A5_four_partial_layout_H0,0.0,27,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
difficult,A5_four_partial_layout_H0,0.5,27,9,0.6898682193965796,0.7340741099484459,0.5529289903030674,0.6211832565028514,0.7719496052150514,0.8003530147177684,0.47638636493871817,0.1111111111111111,0.0,0.0,0.0,,0.08112080891927083,0.5,6.163646623612766,,,0.5852676402095174,0.7569108268529339
difficult,A5_four_partial_layout_H0,0.75,27,9,0.7240639279767016,0.7620593901931069,0.5935233424604713,0.6494119084815511,0.8052190693008165,0.8318586544366194,0.4250688540896796,0.25925925925925924,0.0,0.0,0.0,,0.13678487141927084,0.75,5.483062506972074,,,0.6334209213788068,0.7812979888761404
difficult,A5_four_partial_layout_H0,1.0,27,9,0.7521138638212207,0.7767462629345618,0.6462924610373034,0.699675313069045,0.8252391794172006,0.8481656648586252,0.371439742979068,0.4074074074074074,0.0,0.0,0.0,,0.20934549967447916,1.0,4.768450922849312,,,0.6601527023740874,0.8024218340751889
difficult,A5_four_partial_layout_H0,1.5,27,9,0.7881477972340465,0.7881593677300657,0.7064033755187504,0.7459547303502131,0.8483361051585159,0.8711791993854707,0.31321506461562765,0.48148148148148145,0.0,0.0,0.0,,0.4549001057942708,1.5,3.2745284390129363,,,0.7207539127705536,0.8270060799386929
difficult,A5_four_partial_layout_H0,2.0,27,9,0.8059627958185662,0.8070718775993471,0.7338986763248202,0.7749575151381778,0.8577482516631858,0.8862938903114919,0.2953129288500109,0.5185185185185185,0.0,0.0,0.0,,0.7406260172526041,2.0,2.7004182318886363,,,0.7528080064989037,0.8352478161277095
difficult,A5_four_partial_layout_H0,2.5,27,9,0.8136697104508622,0.8194884854292444,0.7371965334309813,0.7848689880605028,0.8591752683830787,0.8885484468552933,0.2925957018763893,0.5555555555555556,0.037037037037037035,0.0,0.0,,0.9829152425130209,2.5,2.532856573643331,,,0.7827238525954254,0.8330859548676872
