layout_method,page_size,paired_planes,budget_bpw,recovery_count,recovery_mean,recovery_p10,recovery_p25,recovery_median,recovery_p75,recovery_p90,median_physical_bpw,median_logical_bpw,median_amplification
naive_1rep,1024,False,1.25,12,0.9100377589777313,0.8680227878631976,0.8825635797579885,0.9018233432816513,0.9388208662114569,0.9538776399382182,1.25,1.25,1.0
naive_1rep,1024,False,1.5,12,0.9542765513530324,0.9268450495419304,0.9462048065866036,0.9507378465373547,0.9712859688841384,0.9815412257443965,1.5,1.5,1.0
naive_1rep,1024,False,2.0,12,0.9999999999993504,0.9999999999989738,0.9999999999991402,0.9999999999994487,0.999999999999569,0.9999999999996453,2.0,2.0,1.0
naive_1rep,4096,False,0.25,12,0.4496080156608125,0.31881399955641143,0.40736600617370383,0.4310908517137141,0.4751066797173947,0.5785836386383266,0.25,0.25,1.0
naive_1rep,4096,False,0.5,12,0.6037890995371704,0.5316104453167868,0.5433318839377068,0.5861112457773685,0.6793759411572343,0.7206228085188947,0.5,0.5,1.0
naive_1rep,4096,False,0.75,12,0.7148011199325518,0.6249473665631016,0.6783909286836035,0.696904645514385,0.7710871058835074,0.7971369506962921,0.75,0.75,1.0
naive_1rep,4096,False,1.0,12,0.8002143095688209,0.73178728712896,0.781955589263046,0.7960708558431093,0.8248829014064682,0.8604065874290877,1.0,1.0,1.0
naive_1rep,4096,False,1.25,12,0.8628350541177702,0.8214456809345898,0.8381267593099464,0.856849942351863,0.8807120505718039,0.9191862848575163,1.25,1.25,1.0
naive_1rep,4096,False,1.5,12,0.9238259855549226,0.9019621111535714,0.9055318983651425,0.9136434356372731,0.9517619631584261,0.9601715078000618,1.5,1.5,1.0
naive_1rep,4096,False,2.0,12,0.9999999999993504,0.9999999999989738,0.9999999999991402,0.9999999999994487,0.999999999999569,0.9999999999996453,2.0,2.0,1.0
