layer,expert_id,method,requested_rank,actual_rank,fit,coefficient_bits,payload_bytes,scale_bytes,header_bytes,total_bytes,external_bytes,external_multiplier,resident_basis_bytes
20,30,B2_proxy_shared,256,256,projection,16,262144,0,64,262208,6488128,3.5357491629464284,2097152
20,30,B2_proxy_shared,256,256,activation_ls,4,65536,4096,64,69696,6295616,3.4308384486607144,2097152
20,30,B2_proxy_shared,256,256,activation_ls,8,131072,4096,64,135232,6361152,3.466552734375,2097152
20,30,B2_proxy_shared,256,256,activation_ls,16,262144,0,64,262208,6488128,3.5357491629464284,2097152
20,30,B2_proxy_shared,512,512,projection,4,131072,8192,64,139328,6365248,3.468784877232143,4194304
20,30,B2_proxy_shared,512,512,projection,8,262144,8192,64,270400,6496320,3.5402134486607144,4194304
20,30,B2_proxy_shared,512,512,projection,16,524288,0,64,524352,6750272,3.6786063058035716,4194304
20,30,B2_proxy_shared,512,512,activation_ls,4,131072,8192,64,139328,6365248,3.468784877232143,4194304
20,30,B2_proxy_shared,512,512,activation_ls,8,262144,8192,64,270400,6496320,3.5402134486607144,4194304
20,30,B2_proxy_shared,512,512,activation_ls,16,524288,0,64,524352,6750272,3.6786063058035716,4194304
20,30,B3_action_cluster_4,32,19,projection,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,32,19,projection,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,32,19,projection,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,32,19,activation_ls,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,32,19,activation_ls,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,32,19,activation_ls,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,64,19,projection,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,64,19,projection,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,64,19,projection,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,64,19,activation_ls,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,64,19,activation_ls,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,64,19,activation_ls,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,128,19,projection,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,128,19,projection,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,128,19,projection,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,128,19,activation_ls,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,128,19,activation_ls,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,128,19,activation_ls,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,256,19,projection,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,256,19,projection,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,256,19,projection,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,256,19,activation_ls,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,256,19,activation_ls,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,256,19,activation_ls,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,512,19,projection,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,512,19,projection,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,512,19,projection,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_4,512,19,activation_ls,4,4864,304,64,5232,6231152,3.3957083565848216,622592
20,30,B3_action_cluster_4,512,19,activation_ls,8,9728,304,64,10096,6236016,3.3983590262276784,622592
20,30,B3_action_cluster_4,512,19,activation_ls,16,19456,0,64,19520,6245440,3.4034946986607144,622592
20,30,B3_action_cluster_8,32,1,projection,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,32,1,projection,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,32,1,projection,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,32,1,activation_ls,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,32,1,activation_ls,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,32,1,activation_ls,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,64,1,projection,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,64,1,projection,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,64,1,projection,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,64,1,activation_ls,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,64,1,activation_ls,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,64,1,activation_ls,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,128,1,projection,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,128,1,projection,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,128,1,projection,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,128,1,activation_ls,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,128,1,activation_ls,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,128,1,activation_ls,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,256,1,projection,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,256,1,projection,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,256,1,projection,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,256,1,activation_ls,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,256,1,activation_ls,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,256,1,activation_ls,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,512,1,projection,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,512,1,projection,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,512,1,projection,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B3_action_cluster_8,512,1,activation_ls,4,256,16,64,336,6226256,3.393040248325893,65536
20,30,B3_action_cluster_8,512,1,activation_ls,8,512,16,64,592,6226512,3.3931797572544644,65536
20,30,B3_action_cluster_8,512,1,activation_ls,16,1024,0,64,1088,6227008,3.3934500558035716,65536
20,30,B4_per_expert_raw,32,32,projection,4,8192,512,64,8768,6234688,3.3976353236607144,3145728
20,30,B4_per_expert_raw,32,32,projection,8,16384,512,64,16960,6242880,3.402099609375,3145728
20,30,B4_per_expert_raw,32,32,projection,16,32768,0,64,32832,6258752,3.4107491629464284,3145728
20,30,B4_per_expert_raw,32,32,activation_ls,4,8192,512,64,8768,6234688,3.3976353236607144,3145728
20,30,B4_per_expert_raw,32,32,activation_ls,8,16384,512,64,16960,6242880,3.402099609375,3145728
20,30,B4_per_expert_raw,32,32,activation_ls,16,32768,0,64,32832,6258752,3.4107491629464284,3145728
20,30,B4_per_expert_raw,64,64,projection,4,16384,1024,64,17472,6243392,3.402378627232143,6291456
20,30,B4_per_expert_raw,64,64,projection,8,32768,1024,64,33856,6259776,3.4113071986607144,6291456
20,30,B4_per_expert_raw,64,64,projection,16,65536,0,64,65600,6291520,3.4286063058035716,6291456
20,30,B4_per_expert_raw,64,64,activation_ls,4,16384,1024,64,17472,6243392,3.402378627232143,6291456
20,30,B4_per_expert_raw,64,64,activation_ls,8,32768,1024,64,33856,6259776,3.4113071986607144,6291456
20,30,B4_per_expert_raw,64,64,activation_ls,16,65536,0,64,65600,6291520,3.4286063058035716,6291456
20,30,B4_per_expert_raw,128,128,projection,4,32768,2048,64,34880,6260800,3.411865234375,12582912
20,30,B4_per_expert_raw,128,128,projection,8,65536,2048,64,67648,6293568,3.429722377232143,12582912
20,30,B4_per_expert_raw,128,128,projection,16,131072,0,64,131136,6357056,3.464320591517857,12582912
20,30,B4_per_expert_raw,128,128,activation_ls,4,32768,2048,64,34880,6260800,3.411865234375,12582912
20,30,B4_per_expert_raw,128,128,activation_ls,8,65536,2048,64,67648,6293568,3.429722377232143,12582912
20,30,B4_per_expert_raw,128,128,activation_ls,16,131072,0,64,131136,6357056,3.464320591517857,12582912
20,30,B4_per_expert_raw,256,256,projection,4,65536,4096,64,69696,6295616,3.4308384486607144,25165824
20,30,B4_per_expert_raw,256,256,projection,8,131072,4096,64,135232,6361152,3.466552734375,25165824
20,30,B4_per_expert_raw,256,256,projection,16,262144,0,64,262208,6488128,3.5357491629464284,25165824
20,30,B4_per_expert_raw,256,256,activation_ls,4,65536,4096,64,69696,6295616,3.4308384486607144,25165824
20,30,B4_per_expert_raw,256,256,activation_ls,8,131072,4096,64,135232,6361152,3.466552734375,25165824
20,30,B4_per_expert_raw,256,256,activation_ls,16,262144,0,64,262208,6488128,3.5357491629464284,25165824
20,30,B4_per_expert_raw,512,512,projection,4,131072,8192,64,139328,6365248,3.468784877232143,50331648
20,30,B4_per_expert_raw,512,512,projection,8,262144,8192,64,270400,6496320,3.5402134486607144,50331648
20,30,B4_per_expert_raw,512,512,projection,16,524288,0,64,524352,6750272,3.6786063058035716,50331648
20,30,B4_per_expert_raw,512,512,activation_ls,4,131072,8192,64,139328,6365248,3.468784877232143,50331648
20,30,B4_per_expert_raw,512,512,activation_ls,8,262144,8192,64,270400,6496320,3.5402134486607144,50331648
20,30,B4_per_expert_raw,512,512,activation_ls,16,524288,0,64,524352,6750272,3.6786063058035716,50331648
20,44,B0_raw_shared,32,32,projection,4,8192,512,64,8768,6234688,3.3976353236607144,262144
20,44,B0_raw_shared,32,32,projection,8,16384,512,64,16960,6242880,3.402099609375,262144
20,44,B0_raw_shared,32,32,projection,16,32768,0,64,32832,6258752,3.4107491629464284,262144
20,44,B0_raw_shared,32,32,activation_ls,4,8192,512,64,8768,6234688,3.3976353236607144,262144
20,44,B0_raw_shared,32,32,activation_ls,8,16384,512,64,16960,6242880,3.402099609375,262144
20,44,B0_raw_shared,32,32,activation_ls,16,32768,0,64,32832,6258752,3.4107491629464284,262144
20,44,B0_raw_shared,64,64,projection,4,16384,1024,64,17472,6243392,3.402378627232143,524288
20,44,B0_raw_shared,64,64,projection,8,32768,1024,64,33856,6259776,3.4113071986607144,524288
20,44,B0_raw_shared,64,64,projection,16,65536,0,64,65600,6291520,3.4286063058035716,524288
20,44,B0_raw_shared,64,64,activation_ls,4,16384,1024,64,17472,6243392,3.402378627232143,524288
20,44,B0_raw_shared,64,64,activation_ls,8,32768,1024,64,33856,6259776,3.4113071986607144,524288
20,44,B0_raw_shared,64,64,activation_ls,16,65536,0,64,65600,6291520,3.4286063058035716,524288
20,44,B0_raw_shared,128,128,projection,4,32768,2048,64,34880,6260800,3.411865234375,1048576
20,44,B0_raw_shared,128,128,projection,8,65536,2048,64,67648,6293568,3.429722377232143,1048576
20,44,B0_raw_shared,128,128,projection,16,131072,0,64,131136,6357056,3.464320591517857,1048576
20,44,B0_raw_shared,128,128,activation_ls,4,32768,2048,64,34880,6260800,3.411865234375,1048576
20,44,B0_raw_shared,128,128,activation_ls,8,65536,2048,64,67648,6293568,3.429722377232143,1048576
20,44,B0_raw_shared,128,128,activation_ls,16,131072,0,64,131136,6357056,3.464320591517857,1048576
20,44,B0_raw_shared,256,256,projection,4,65536,4096,64,69696,6295616,3.4308384486607144,2097152
20,44,B0_raw_shared,256,256,projection,8,131072,4096,64,135232,6361152,3.466552734375,2097152
20,44,B0_raw_shared,256,256,projection,16,262144,0,64,262208,6488128,3.5357491629464284,2097152
20,44,B0_raw_shared,256,256,activation_ls,4,65536,4096,64,69696,6295616,3.4308384486607144,2097152
20,44,B0_raw_shared,256,256,activation_ls,8,131072,4096,64,135232,6361152,3.466552734375,2097152
20,44,B0_raw_shared,256,256,activation_ls,16,262144,0,64,262208,6488128,3.5357491629464284,2097152
20,44,B0_raw_shared,512,512,projection,4,131072,8192,64,139328,6365248,3.468784877232143,4194304
20,44,B0_raw_shared,512,512,projection,8,262144,8192,64,270400,6496320,3.5402134486607144,4194304
20,44,B0_raw_shared,512,512,projection,16,524288,0,64,524352,6750272,3.6786063058035716,4194304
20,44,B0_raw_shared,512,512,activation_ls,4,131072,8192,64,139328,6365248,3.468784877232143,4194304
20,44,B0_raw_shared,512,512,activation_ls,8,262144,8192,64,270400,6496320,3.5402134486607144,4194304
20,44,B0_raw_shared,512,512,activation_ls,16,524288,0,64,524352,6750272,3.6786063058035716,4194304
20,44,B1_action_shared,32,32,projection,4,8192,512,64,8768,6234688,3.3976353236607144,262144
20,44,B1_action_shared,32,32,projection,8,16384,512,64,16960,6242880,3.402099609375,262144
20,44,B1_action_shared,32,32,projection,16,32768,0,64,32832,6258752,3.4107491629464284,262144
20,44,B1_action_shared,32,32,activation_ls,4,8192,512,64,8768,6234688,3.3976353236607144,262144
20,44,B1_action_shared,32,32,activation_ls,8,16384,512,64,16960,6242880,3.402099609375,262144
20,44,B1_action_shared,32,32,activation_ls,16,32768,0,64,32832,6258752,3.4107491629464284,262144
20,44,B1_action_shared,64,64,projection,4,16384,1024,64,17472,6243392,3.402378627232143,524288
20,44,B1_action_shared,64,64,projection,8,32768,1024,64,33856,6259776,3.4113071986607144,524288
20,44,B1_action_shared,64,64,projection,16,65536,0,64,65600,6291520,3.4286063058035716,524288
20,44,B1_action_shared,64,64,activation_ls,4,16384,1024,64,17472,6243392,3.402378627232143,524288
20,44,B1_action_shared,64,64,activation_ls,8,32768,1024,64,33856,6259776,3.4113071986607144,524288
20,44,B1_action_shared,64,64,activation_ls,16,65536,0,64,65600,6291520,3.4286063058035716,524288
20,44,B1_action_shared,128,128,projection,4,32768,2048,64,34880,6260800,3.411865234375,1048576
20,44,B1_action_shared,128,128,projection,8,65536,2048,64,67648,6293568,3.429722377232143,1048576
20,44,B1_action_shared,128,128,projection,16,131072,0,64,131136,6357056,3.464320591517857,1048576
20,44,B1_action_shared,128,128,activation_ls,4,32768,2048,64,34880,6260800,3.411865234375,1048576
20,44,B1_action_shared,128,128,activation_ls,8,65536,2048,64,67648,6293568,3.429722377232143,1048576
20,44,B1_action_shared,128,128,activation_ls,16,131072,0,64,131136,6357056,3.464320591517857,1048576
20,44,B1_action_shared,256,256,projection,4,65536,4096,64,69696,6295616,3.4308384486607144,2097152
20,44,B1_action_shared,256,256,projection,8,131072,4096,64,135232,6361152,3.466552734375,2097152
20,44,B1_action_shared,256,256,projection,16,262144,0,64,262208,6488128,3.5357491629464284,2097152
20,44,B1_action_shared,256,256,activation_ls,4,65536,4096,64,69696,6295616,3.4308384486607144,2097152
20,44,B1_action_shared,256,256,activation_ls,8,131072,4096,64,135232,6361152,3.466552734375,2097152
20,44,B1_action_shared,256,256,activation_ls,16,262144,0,64,262208,6488128,3.5357491629464284,2097152
20,44,B1_action_shared,512,512,projection,4,131072,8192,64,139328,6365248,3.468784877232143,4194304
20,44,B1_action_shared,512,512,projection,8,262144,8192,64,270400,6496320,3.5402134486607144,4194304
20,44,B1_action_shared,512,512,projection,16,524288,0,64,524352,6750272,3.6786063058035716,4194304
20,44,B1_action_shared,512,512,activation_ls,4,131072,8192,64,139328,6365248,3.468784877232143,4194304
20,44,B1_action_shared,512,512,activation_ls,8,262144,8192,64,270400,6496320,3.5402134486607144,4194304
20,44,B1_action_shared,512,512,activation_ls,16,524288,0,64,524352,6750272,3.6786063058035716,4194304
20,44,B2_proxy_shared,32,32,projection,4,8192,512,64,8768,6234688,3.3976353236607144,262144
20,44,B2_proxy_shared,32,32,projection,8,16384,512,64,16960,6242880,3.402099609375,262144
20,44,B2_proxy_shared,32,32,projection,16,32768,0,64,32832,6258752,3.4107491629464284,262144
20,44,B2_proxy_shared,32,32,activation_ls,4,8192,512,64,8768,6234688,3.3976353236607144,262144
20,44,B2_proxy_shared,32,32,activation_ls,8,16384,512,64,16960,6242880,3.402099609375,262144
20,44,B2_proxy_shared,32,32,activation_ls,16,32768,0,64,32832,6258752,3.4107491629464284,262144
20,44,B2_proxy_shared,64,64,projection,4,16384,1024,64,17472,6243392,3.402378627232143,524288
20,44,B2_proxy_shared,64,64,projection,8,32768,1024,64,33856,6259776,3.4113071986607144,524288
20,44,B2_proxy_shared,64,64,projection,16,65536,0,64,65600,6291520,3.4286063058035716,524288
20,44,B2_proxy_shared,64,64,activation_ls,4,16384,1024,64,17472,6243392,3.402378627232143,524288
20,44,B2_proxy_shared,64,64,activation_ls,8,32768,1024,64,33856,6259776,3.4113071986607144,524288
20,44,B2_proxy_shared,64,64,activation_ls,16,65536,0,64,65600,6291520,3.4286063058035716,524288
20,44,B2_proxy_shared,128,128,projection,4,32768,2048,64,34880,6260800,3.411865234375,1048576
20,44,B2_proxy_shared,128,128,projection,8,65536,2048,64,67648,6293568,3.429722377232143,1048576
20,44,B2_proxy_shared,128,128,projection,16,131072,0,64,131136,6357056,3.464320591517857,1048576
20,44,B2_proxy_shared,128,128,activation_ls,4,32768,2048,64,34880,6260800,3.411865234375,1048576
20,44,B2_proxy_shared,128,128,activation_ls,8,65536,2048,64,67648,6293568,3.429722377232143,1048576
20,44,B2_proxy_shared,128,128,activation_ls,16,131072,0,64,131136,6357056,3.464320591517857,1048576
20,44,B2_proxy_shared,256,256,projection,4,65536,4096,64,69696,6295616,3.4308384486607144,2097152
20,44,B2_proxy_shared,256,256,projection,8,131072,4096,64,135232,6361152,3.466552734375,2097152
20,44,B2_proxy_shared,256,256,projection,16,262144,0,64,262208,6488128,3.5357491629464284,2097152
20,44,B2_proxy_shared,256,256,activation_ls,4,65536,4096,64,69696,6295616,3.4308384486607144,2097152
20,44,B2_proxy_shared,256,256,activation_ls,8,131072,4096,64,135232,6361152,3.466552734375,2097152
20,44,B2_proxy_shared,256,256,activation_ls,16,262144,0,64,262208,6488128,3.5357491629464284,2097152
20,44,B2_proxy_shared,512,512,projection,4,131072,8192,64,139328,6365248,3.468784877232143,4194304
20,44,B2_proxy_shared,512,512,projection,8,262144,8192,64,270400,6496320,3.5402134486607144,4194304
20,44,B2_proxy_shared,512,512,projection,16,524288,0,64,524352,6750272,3.6786063058035716,4194304
20,44,B2_proxy_shared,512,512,activation_ls,4,131072,8192,64,139328,6365248,3.468784877232143,4194304
20,44,B2_proxy_shared,512,512,activation_ls,8,262144,8192,64,270400,6496320,3.5402134486607144,4194304
20,44,B2_proxy_shared,512,512,activation_ls,16,524288,0,64,524352,6750272,3.6786063058035716,4194304
20,44,B3_action_cluster_4,32,32,projection,4,8192,512,64,8768,6234688,3.3976353236607144,1048576
20,44,B3_action_cluster_4,32,32,projection,8,16384,512,64,16960,6242880,3.402099609375,1048576
20,44,B3_action_cluster_4,32,32,projection,16,32768,0,64,32832,6258752,3.4107491629464284,1048576
20,44,B3_action_cluster_4,32,32,activation_ls,4,8192,512,64,8768,6234688,3.3976353236607144,1048576
20,44,B3_action_cluster_4,32,32,activation_ls,8,16384,512,64,16960,6242880,3.402099609375,1048576
20,44,B3_action_cluster_4,32,32,activation_ls,16,32768,0,64,32832,6258752,3.4107491629464284,1048576
20,44,B3_action_cluster_4,64,64,projection,4,16384,1024,64,17472,6243392,3.402378627232143,2097152
20,44,B3_action_cluster_4,64,64,projection,8,32768,1024,64,33856,6259776,3.4113071986607144,2097152
20,44,B3_action_cluster_4,64,64,projection,16,65536,0,64,65600,6291520,3.4286063058035716,2097152
20,44,B3_action_cluster_4,64,64,activation_ls,4,16384,1024,64,17472,6243392,3.402378627232143,2097152
20,44,B3_action_cluster_4,64,64,activation_ls,8,32768,1024,64,33856,6259776,3.4113071986607144,2097152
20,44,B3_action_cluster_4,64,64,activation_ls,16,65536,0,64,65600,6291520,3.4286063058035716,2097152
20,44,B3_action_cluster_4,128,128,projection,4,32768,2048,64,34880,6260800,3.411865234375,4194304
20,44,B3_action_cluster_4,128,128,projection,8,65536,2048,64,67648,6293568,3.429722377232143,4194304
20,44,B3_action_cluster_4,128,128,projection,16,131072,0,64,131136,6357056,3.464320591517857,4194304
20,44,B3_action_cluster_4,128,128,activation_ls,4,32768,2048,64,34880,6260800,3.411865234375,4194304
20,44,B3_action_cluster_4,128,128,activation_ls,8,65536,2048,64,67648,6293568,3.429722377232143,4194304
20,44,B3_action_cluster_4,128,128,activation_ls,16,131072,0,64,131136,6357056,3.464320591517857,4194304
20,44,B3_action_cluster_4,256,256,projection,4,65536,4096,64,69696,6295616,3.4308384486607144,8388608
20,44,B3_action_cluster_4,256,256,projection,8,131072,4096,64,135232,6361152,3.466552734375,8388608
20,44,B3_action_cluster_4,256,256,projection,16,262144,0,64,262208,6488128,3.5357491629464284,8388608
20,44,B3_action_cluster_4,256,256,activation_ls,4,65536,4096,64,69696,6295616,3.4308384486607144,8388608
20,44,B3_action_cluster_4,256,256,activation_ls,8,131072,4096,64,135232,6361152,3.466552734375,8388608
20,44,B3_action_cluster_4,256,256,activation_ls,16,262144,0,64,262208,6488128,3.5357491629464284,8388608
20,44,B3_action_cluster_4,512,419,projection,4,107264,6704,64,114032,6339952,3.4549996512276784,13729792
20,44,B3_action_cluster_4,512,419,projection,8,214528,6704,64,221296,6447216,3.513453892299107,13729792
20,44,B3_action_cluster_4,512,419,projection,16,429056,0,64,429120,6655040,3.626708984375,13729792
20,44,B3_action_cluster_4,512,419,activation_ls,4,107264,6704,64,114032,6339952,3.4549996512276784,13729792
20,44,B3_action_cluster_4,512,419,activation_ls,8,214528,6704,64,221296,6447216,3.513453892299107,13729792
20,44,B3_action_cluster_4,512,419,activation_ls,16,429056,0,64,429120,6655040,3.626708984375,13729792
20,44,B3_action_cluster_8,32,32,projection,4,8192,512,64,8768,6234688,3.3976353236607144,2097152
20,44,B3_action_cluster_8,32,32,projection,8,16384,512,64,16960,6242880,3.402099609375,2097152
20,44,B3_action_cluster_8,32,32,projection,16,32768,0,64,32832,6258752,3.4107491629464284,2097152
20,44,B3_action_cluster_8,32,32,activation_ls,4,8192,512,64,8768,6234688,3.3976353236607144,2097152
20,44,B3_action_cluster_8,32,32,activation_ls,8,16384,512,64,16960,6242880,3.402099609375,2097152
20,44,B3_action_cluster_8,32,32,activation_ls,16,32768,0,64,32832,6258752,3.4107491629464284,2097152
20,44,B3_action_cluster_8,64,51,projection,4,13056,816,64,13936,6239856,3.40045166015625,3342336
20,44,B3_action_cluster_8,64,51,projection,8,26112,816,64,26992,6252912,3.407566615513393,3342336
20,44,B3_action_cluster_8,64,51,projection,16,52224,0,64,52288,6278208,3.421351841517857,3342336
20,44,B3_action_cluster_8,64,51,activation_ls,4,13056,816,64,13936,6239856,3.40045166015625,3342336
20,44,B3_action_cluster_8,64,51,activation_ls,8,26112,816,64,26992,6252912,3.407566615513393,3342336
20,44,B3_action_cluster_8,64,51,activation_ls,16,52224,0,64,52288,6278208,3.421351841517857,3342336
20,44,B3_action_cluster_8,128,51,projection,4,13056,816,64,13936,6239856,3.40045166015625,3342336
20,44,B3_action_cluster_8,128,51,projection,8,26112,816,64,26992,6252912,3.407566615513393,3342336
20,44,B3_action_cluster_8,128,51,projection,16,52224,0,64,52288,6278208,3.421351841517857,3342336
20,44,B3_action_cluster_8,128,51,activation_ls,4,13056,816,64,13936,6239856,3.40045166015625,3342336
20,44,B3_action_cluster_8,128,51,activation_ls,8,26112,816,64,26992,6252912,3.407566615513393,3342336
20,44,B3_action_cluster_8,128,51,activation_ls,16,52224,0,64,52288,6278208,3.421351841517857,3342336
20,44,B3_action_cluster_8,256,51,projection,4,13056,816,64,13936,6239856,3.40045166015625,3342336
20,44,B3_action_cluster_8,256,51,projection,8,26112,816,64,26992,6252912,3.407566615513393,3342336
20,44,B3_action_cluster_8,256,51,projection,16,52224,0,64,52288,6278208,3.421351841517857,3342336
20,44,B3_action_cluster_8,256,51,activation_ls,4,13056,816,64,13936,6239856,3.40045166015625,3342336
20,44,B3_action_cluster_8,256,51,activation_ls,8,26112,816,64,26992,6252912,3.407566615513393,3342336
20,44,B3_action_cluster_8,256,51,activation_ls,16,52224,0,64,52288,6278208,3.421351841517857,3342336
20,44,B3_action_cluster_8,512,51,projection,4,13056,816,64,13936,6239856,3.40045166015625,3342336
20,44,B3_action_cluster_8,512,51,projection,8,26112,816,64,26992,6252912,3.407566615513393,3342336
20,44,B3_action_cluster_8,512,51,projection,16,52224,0,64,52288,6278208,3.421351841517857,3342336
20,44,B3_action_cluster_8,512,51,activation_ls,4,13056,816,64,13936,6239856,3.40045166015625,3342336
20,44,B3_action_cluster_8,512,51,activation_ls,8,26112,816,64,26992,6252912,3.407566615513393,3342336
20,44,B3_action_cluster_8,512,51,activation_ls,16,52224,0,64,52288,6278208,3.421351841517857,3342336
20,44,B4_per_expert_raw,32,32,projection,4,8192,512,64,8768,6234688,3.3976353236607144,3145728
20,44,B4_per_expert_raw,32,32,projection,8,16384,512,64,16960,6242880,3.402099609375,3145728
20,44,B4_per_expert_raw,32,32,projection,16,32768,0,64,32832,6258752,3.4107491629464284,3145728
20,44,B4_per_expert_raw,32,32,activation_ls,4,8192,512,64,8768,6234688,3.3976353236607144,3145728
20,44,B4_per_expert_raw,32,32,activation_ls,8,16384,512,64,16960,6242880,3.402099609375,3145728
20,44,B4_per_expert_raw,32,32,activation_ls,16,32768,0,64,32832,6258752,3.4107491629464284,3145728
20,44,B4_per_expert_raw,64,64,projection,4,16384,1024,64,17472,6243392,3.402378627232143,6291456
20,44,B4_per_expert_raw,64,64,projection,8,32768,1024,64,33856,6259776,3.4113071986607144,6291456
20,44,B4_per_expert_raw,64,64,projection,16,65536,0,64,65600,6291520,3.4286063058035716,6291456
20,44,B4_per_expert_raw,64,64,activation_ls,4,16384,1024,64,17472,6243392,3.402378627232143,6291456
20,44,B4_per_expert_raw,64,64,activation_ls,8,32768,1024,64,33856,6259776,3.4113071986607144,6291456
20,44,B4_per_expert_raw,64,64,activation_ls,16,65536,0,64,65600,6291520,3.4286063058035716,6291456
20,44,B4_per_expert_raw,128,128,projection,4,32768,2048,64,34880,6260800,3.411865234375,12582912
20,44,B4_per_expert_raw,128,128,projection,8,65536,2048,64,67648,6293568,3.429722377232143,12582912
20,44,B4_per_expert_raw,128,128,projection,16,131072,0,64,131136,6357056,3.464320591517857,12582912
20,44,B4_per_expert_raw,128,128,activation_ls,4,32768,2048,64,34880,6260800,3.411865234375,12582912
20,44,B4_per_expert_raw,128,128,activation_ls,8,65536,2048,64,67648,6293568,3.429722377232143,12582912
20,44,B4_per_expert_raw,128,128,activation_ls,16,131072,0,64,131136,6357056,3.464320591517857,12582912
20,44,B4_per_expert_raw,256,256,projection,4,65536,4096,64,69696,6295616,3.4308384486607144,25165824
20,44,B4_per_expert_raw,256,256,projection,8,131072,4096,64,135232,6361152,3.466552734375,25165824
20,44,B4_per_expert_raw,256,256,projection,16,262144,0,64,262208,6488128,3.5357491629464284,25165824
20,44,B4_per_expert_raw,256,256,activation_ls,4,65536,4096,64,69696,6295616,3.4308384486607144,25165824
