factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,groups,overall_average_bpw,selector_compute_macs,selector_dp_state_evaluations,selector_coordinate_sweeps_median,selector_local_passes_median,continuation_eligible,qenergy_recovery_p10,qenergy_recovery_median,qenergy_recovery_p90,qenergy_recovery_mean,additive_recovery_p10,additive_recovery_median,additive_recovery_p90,additive_recovery_mean,actual_total_bpw_p10,actual_total_bpw_median,actual_total_bpw_p90,actual_total_bpw_mean,paired_gain_vs_uniform_p10,paired_gain_vs_uniform_median,paired_gain_vs_uniform_p90,paired_gain_vs_uniform_mean,selector_runtime_ms_p10,selector_runtime_ms_median,selector_runtime_ms_p90,selector_runtime_ms_mean,actual_correction_pages_p10,actual_correction_pages_median,actual_correction_pages_p90,actual_correction_pages_mean
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,753,1536,128,0.9987386067708334,39918848,50315264,2823.0,390.0,False,0.9960456196193844,0.9989093079852194,0.999995613557613,0.9983233711605586,0.9959577802184966,0.9986689573758165,0.9999943011385145,0.9982101560443075,0.9975992838541666,0.9985758463541666,0.9987386067708334,0.9982961018880209,7.713559421678175e-05,0.0011826985219097197,0.004069172827222966,0.0015767164923445182,62611.773743480444,83739.03037142009,86556.26392178237,79416.19240636646,752.125,752.875,753.0,752.66015625
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,753,1536,128,0.9987386067708334,34462208,50315264,2437.0,304.0,False,0.9959539200080963,0.9988754859218146,0.9999952977756346,0.9982627645727753,0.9958862728673257,0.9986271182777862,0.9999938883426186,0.9981671363573623,0.9968994140625,0.9982503255208334,0.9987386067708334,0.9979337056477865,7.689923934759424e-05,0.001128361264231048,0.003970119352122181,0.0015161099045614265,50910.5954060331,65678.5580990836,67372.71650526673,62733.46043402853,751.5875,752.625,753.0,752.3818359375
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_column_generated,753,1536,128,0.9987386067708334,39918848,50315264,2823.0,390.0,True,0.9959026317130112,0.998869448260264,0.999995517184713,0.9982811417030211,0.9959829796912997,0.9986749763711644,0.9999943196934041,0.9982309418608158,0.9979248046875,0.9985758463541666,0.9987386067708334,0.9984385172526042,6.524938388396961e-05,0.0011228526604691869,0.003973359320935254,0.0015344870348071643,62294.704448617995,83537.49791253358,86318.4587592259,79149.74725639331,752.375,752.875,753.0,752.76953125
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_compressed,753,1536,128,0.9987386067708334,34462208,50315264,2437.0,304.0,True,0.9958331200049633,0.9988390734909998,0.9999952902032665,0.9982315134368902,0.9958764813272623,0.9986391417495943,0.9999939069582254,0.9981757079540831,0.9975992838541666,0.9984130859375,0.9987386067708334,0.9982503255208333,6.295174571635531e-05,0.0010171049804597598,0.003964666916715875,0.0014848587686761517,50652.887264825404,65558.31001140177,67161.6459120065,62595.06698139012,752.125,752.75,753.0,752.625
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,128,0.9987386067708334,34462208,50315264,2437.0,304.0,True,0.9932483690832096,0.9971212629228127,0.9999172871295308,0.996746654668214,0.9930190929446525,0.9968053044441001,0.9998980741944615,0.9966373622782206,0.9863688151041666,0.9935302734375,0.9936930338541666,0.990997314453125,0.0,0.0,0.0,0.0,50634.856728464365,65530.30170314014,67141.80111214519,62575.21770300809,743.5,749.0,749.125,747.0546875
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,128,0.9987386067708334,41192704,50315264,2820.5,389.0,False,0.9958081933893821,0.9988653442143911,0.9999952939937539,0.9983042414548057,0.9958330733272632,0.9986359709947613,0.9999938346389873,0.9981990048120406,0.9974365234375,0.9984130859375,0.9987386067708334,0.9982732137044271,7.993479182673014e-05,0.0011855408402847156,0.003834538159285993,0.00153860024118058,62850.757947564125,83899.10581428558,87252.02329903841,79652.20588289958,748.0,748.75,749.0,748.642578125
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,128,0.9987386067708334,34694144,50315264,2438.0,304.0,False,0.9956927649032635,0.9988208139517548,0.9999948614477064,0.998232019519435,0.9957438862467036,0.9985937765194546,0.9999936663494461,0.9981445954116188,0.9972737630208334,0.9982503255208334,0.9987386067708334,0.9980176289876301,6.94040853062683e-05,0.00109442056605763,0.003685681512397519,0.0014663783058098219,51092.45384018868,65644.7844253853,67541.0932123661,62730.21980904741,747.875,748.625,749.0,748.4462890625
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,128,0.9987386067708334,41192704,50315264,2820.5,389.0,True,0.9957257414355197,0.9988377895440177,0.9999952939937539,0.9982730192618758,0.9959877134224154,0.9986550280490232,0.9999938346389873,0.9982234485743208,0.9975992838541666,0.9985758463541666,0.9987386067708334,0.9983685811360679,7.17577478467013e-05,0.0011286537349677883,0.003779992517847085,0.0015073780482507057,62741.823897883296,83641.01528935134,87020.04148289561,79397.61033731338,748.125,748.875,749.0,748.7158203125
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,128,0.9987386067708334,34694144,50315264,2438.0,304.0,True,0.9956357378371886,0.9988013858978436,0.9999948614477064,0.9982052616523033,0.9957597185207515,0.9986043840908507,0.9999936663494461,0.9981546157642653,0.9974365234375,0.9982503255208334,0.9987386067708334,0.9981307983398438,6.612942868426952e-05,0.001048769406897243,0.003675370282939326,0.0014396204386781996,50994.90874558687,65547.75513149798,67482.53795616329,62607.408236319316,748.0,748.625,749.0,748.533203125
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,128,0.9987386067708334,34694144,50315264,2438.0,304.0,True,0.9933233850800205,0.9971228356352515,0.9999140358643057,0.996765641213625,0.9930401212561607,0.9967727180826633,0.9998944326734847,0.9966545720649987,0.9915283203125,0.9987386067708334,0.9987386067708334,0.9959526062011721,0.0,0.0,0.0,0.0,50975.86032524705,65528.02366018295,67462.74027619511,62587.98479223333,743.4625,749.0,749.0,746.8603515625
