factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,layer,groups,overall_average_bpw,qenergy_recovery_p10,qenergy_recovery_median,qenergy_recovery_p90,qenergy_recovery_mean,paired_gain_vs_uniform_p10,paired_gain_vs_uniform_median,paired_gain_vs_uniform_p90,paired_gain_vs_uniform_mean
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,753,1536,39,32,0.9987386067708334,0.9967051709393475,0.9987349309900908,0.9996513272447543,0.9982411403209039,0.000154832521201409,0.0006505397466738394,0.0020228527770598703,0.000922533947958
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,753,1536,0,32,0.9987386067708334,0.9999150522957913,0.9999947568346836,0.9999981629034693,0.9999665028068889,1.7429916102618127e-05,0.00011911265516939551,0.0006521488546657244,0.0002562175071475492
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,753,1536,4,32,0.9987386067708334,0.9964499037177496,0.9982890023029891,0.9993851275145846,0.9980928991656592,0.0009912414730242735,0.002590548617826427,0.004977586633549925,0.0027681027679021426
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,753,1536,20,32,0.9987386067708334,0.9943294093026177,0.9968168871676722,0.9993100247558111,0.9968119032985836,0.0008434053659942209,0.0018563011391051765,0.004250624445553597,0.002178972696172031
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,753,1536,39,32,0.9987386067708334,0.9966306186855001,0.9986688054593647,0.9996517276095067,0.99817975301997,0.0001523753075521439,0.0005903809772949131,0.0019527361330680126,0.0008611466470239831
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_column_generated,753,1536,0,32,0.9987386067708334,0.9999155859435876,0.999994907721308,0.9999990450710519,0.9999669683533678,1.7531502433332236e-05,0.00011944764596211188,0.0006548907272574516,0.00025668305362639907
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_column_generated,753,1536,4,32,0.9987386067708334,0.9965466813007304,0.9983273897351415,0.999382120779403,0.9981187326866829,0.0010262686902790864,0.0026812422175013784,0.005037157309732877,0.0027939362889258593
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_column_generated,753,1536,20,32,0.9987386067708334,0.9942535266754992,0.9968381357982343,0.9993329942465,0.9968482774169903,0.000843438342412961,0.0018274900406237693,0.004358894213521537,0.002215346814578807
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_column_generated,753,1536,39,32,0.9987386067708334,0.996642818417409,0.9987028960698785,0.9996363934928991,0.9981905883550435,0.00015178617368885038,0.0005814972412147013,0.0019493010460011739,0.0008719819820975916
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_compressed,753,1536,0,32,0.9987386067708334,0.9999150522957913,0.9999946678890368,0.999998162697058,0.9999658587147693,1.742739197990728e-05,0.00011903597650164688,0.0006521488546657244,0.0002555734150279376
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_compressed,753,1536,4,32,0.9987386067708334,0.9963944653414369,0.998233659323321,0.9993641470659879,0.9980640848614524,0.0009452438219129778,0.00256627577685109,0.004977586633549925,0.0027392884636952865
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_compressed,753,1536,20,32,0.9987386067708334,0.9942038590432376,0.9967530863496039,0.999290321606753,0.9967582150866715,0.0008312967245230673,0.0018157197433828487,0.004191165418310261,0.002125284484260005
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_compressed,753,1536,39,32,0.9987386067708334,0.9965914870176839,0.9986214521076466,0.9996310686771349,0.9981378950846673,0.0001518051167449741,0.0005403350847580368,0.0019121821048435083,0.0008192887117213776
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,32,0.9987386067708334,0.9992750527759978,0.9998775107462592,0.9999796107134505,0.9997102852997415,0.0,0.0,0.0,0.0
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,32,0.9987386067708334,0.9919191773599918,0.9953410693494467,0.9978245500026452,0.9953247963977572,0.0,0.0,0.0,0.0
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,32,0.9987386067708334,0.9912419260249934,0.9949159592833982,0.9983904160759478,0.9946329306024115,0.0,0.0,0.0,0.0
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,32,0.9987386067708334,0.9942563950009911,0.9979086234554391,0.9995663208393486,0.9973186063729459,0.0,0.0,0.0,0.0
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,32,0.9987386067708334,0.9999180424261734,0.9999947744357438,0.9999989638838741,0.9999670171750696,1.7237722978835634e-05,0.00010439898253888913,0.0006987380317339149,0.0002475351595103842
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,32,0.9987386067708334,0.996474946218276,0.9983689296902644,0.9993841439277068,0.9981461765517581,0.001109947603181638,0.002625094084631574,0.0047273098825275535,0.002776253567945884
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,32,0.9987386067708334,0.9942922440249131,0.9968427566446743,0.9993292602003204,0.9968957837479931,0.0008925473624013525,0.001945111863457638,0.004121260822532713,0.0022146089121619743
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,32,0.9987386067708334,0.9965777628054228,0.9986992609091514,0.9996614482886976,0.9982079883444015,0.00015514601077464276,0.0006317790090925035,0.0021496848628007837,0.0009160033251040776
