factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,layer,router_rank,expert_invocations,selected_pages_mean,selected_pages_median,selected_pages_p10,selected_pages_p90,expert_recovery_median,expert_recovery_p10
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_compressed,753,1536,39,7,32,623.40625,628.0,455.5,747.0,0.9896034681553306,0.9744988798461247
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_compressed,753,1536,39,8,32,555.84375,576.0,451.6,631.8,0.9824990328248202,0.9651050221938468
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,1,32,732.84375,749.0,727.0,749.0,0.9999953933549,0.9995923908949848
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,2,32,739.28125,749.0,727.0,749.0,0.9999765159312493,0.9981683170337308
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,3,32,745.71875,749.0,727.0,749.0,0.999928345836945,0.9993205214760142
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,4,32,746.84375,749.0,731.0,751.9,0.9999791371868685,0.9995508430138498
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,5,32,745.28125,749.0,727.0,750.8,0.9999845964592704,0.9988353857051956
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,6,32,744.75,749.0,727.0,749.0,0.9999618801695316,0.998827230703223
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,7,32,741.1875,749.0,727.0,749.0,0.9999767738071054,0.9985465573387765
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,0,8,32,740.40625,749.0,727.0,749.9,0.9999824417623402,0.998639358927073
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,1,32,748.8125,749.0,749.0,749.0,0.995373322487886,0.9909944794890843
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,2,32,748.40625,749.0,749.0,749.0,0.9949137691649166,0.9885249451167711
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,3,32,749.1875,749.0,749.0,749.0,0.9942039489632628,0.9898676923247102
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,4,32,747.90625,749.0,749.0,749.0,0.994704481919297,0.9909080080682159
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,5,32,748.9375,749.0,749.0,749.0,0.9938924327532543,0.9892072469193118
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,6,32,748.78125,749.0,749.0,749.0,0.9941242457735444,0.9904533279745836
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,7,32,748.5,749.0,749.0,749.0,0.9924201439880697,0.9884936188200358
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,4,8,32,749.0,749.0,749.0,749.0,0.9922570292041433,0.9880337322693222
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,1,32,748.1875,749.0,749.0,749.0,0.9931995647058635,0.9892512070812184
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,2,32,749.0,749.0,749.0,749.0,0.9955861397826686,0.9876599922052132
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,3,32,749.09375,749.0,749.0,749.0,0.9938914736133949,0.9891001650929272
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,4,32,748.84375,749.0,749.0,749.0,0.9930329092613298,0.9873243166719691
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,5,32,748.625,749.0,749.0,749.0,0.9929939215919064,0.9890801647474722
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,6,32,748.15625,749.0,749.0,749.0,0.9912830687695977,0.988204977653437
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,7,32,749.03125,749.0,749.0,749.0,0.9933010601106324,0.9883143692145426
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,20,8,32,749.0,749.0,749.0,749.0,0.992067558132395,0.9880766244961634
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,1,32,748.90625,749.0,749.0,749.0,0.9977019551372234,0.9924995437856169
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,2,32,749.0,749.0,749.0,749.0,0.9971145386645943,0.9938534428870551
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,3,32,749.0,749.0,749.0,749.0,0.9964889517704685,0.9919191818179864
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,4,32,748.09375,749.0,748.1,749.0,0.9948997037328957,0.9917153352407567
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,5,32,749.25,749.0,749.0,749.0,0.9948980862580314,0.9891475273860552
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,6,32,748.21875,749.0,749.0,749.0,0.9935061829166831,0.9887153526462995
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,7,32,748.96875,749.0,749.0,749.0,0.99459481260605,0.9898829370638271
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,39,8,32,748.53125,749.0,749.0,749.0,0.9938272247797343,0.987635959412014
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,1,32,808.03125,758.5,592.7,1033.6000000000001,0.9999983096308231,0.9999651594037062
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,2,32,826.5,777.0,569.6,1139.9,0.9999940408649,0.9999247979149724
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,3,32,793.84375,797.0,620.6,974.2,0.9999852000929289,0.9998931161802248
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,4,32,747.625,753.5,609.3,908.7,0.9999652399906208,0.9998802630749478
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,5,32,717.9375,706.0,575.4,901.7,0.9999179942719567,0.9994792783169696
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,6,32,734.5625,740.5,549.7,931.6,0.9998983600485322,0.9995767459646019
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,7,32,688.75,682.0,488.7,911.3000000000002,0.9998483594077556,0.9991078076526212
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,0,8,32,673.9375,633.0,497.2,939.2,0.9997752057465541,0.9988652561537436
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,1,32,1082.6875,1086.0,960.1,1185.2,0.9997050256573621,0.9988485371215127
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,2,32,998.6875,999.0,907.2,1120.0,0.9990872130367526,0.9977266230287627
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,3,32,864.1875,883.5,731.0,969.8000000000001,0.9975145171465174,0.9938389079352784
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,4,32,788.46875,780.0,671.2,913.6,0.9966934525061987,0.9887781984418006
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,5,32,691.125,717.5,576.0,766.7,0.9912667989993,0.9777104683985933
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,6,32,604.15625,589.0,455.3,749.0,0.9880567633476562,0.970664882326145
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,7,32,526.0625,523.5,417.3,634.1000000000001,0.9742710899549809,0.9457182518765673
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,4,8,32,433.3125,399.0,288.4,576.0,0.9642619508671653,0.9197943900608657
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,1,32,1013.59375,1035.0,879.3,1194.8,0.9991127972323557,0.9965713279001414
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,2,32,838.84375,879.5,678.6,952.2,0.9974307873789972,0.9927349161932958
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,3,32,840.84375,861.0,717.3,949.2,0.9973612414262465,0.988182618407397
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,4,32,750.625,749.0,645.7,884.4000000000001,0.9932940224195375,0.9824427555972582
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,5,32,723.625,743.5,583.2,796.0,0.9931336787811658,0.9845039629171175
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,6,32,661.78125,683.0,552.7,768.0,0.9889901114895661,0.9745137495543836
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,7,32,597.90625,586.0,501.4,712.7,0.984468481804875,0.9719316798703435
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,20,8,32,560.78125,576.0,445.9,641.4000000000001,0.9803427833993434,0.9575565641045855
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,1,32,938.625,947.0,731.1,1089.7,0.9995220396191169,0.9953981137384172
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,2,32,875.59375,863.0,750.9,1014.3000000000001,0.9988438620550737,0.9967389303601057
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,3,32,816.84375,810.5,713.7,937.5,0.9977794809228405,0.9934857567948752
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,4,32,777.125,766.5,672.4,882.6,0.9963830482011458,0.9930256145232915
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,5,32,710.125,729.0,625.2,786.0,0.9942930370389926,0.9862777377797534
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,6,32,682.9375,699.0,576.4,768.0,0.9916847699059748,0.9760794476994251
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,7,32,638.4375,643.5,486.8,766.1,0.9920279378754999,0.9754903295895722
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,39,8,32,549.0,576.0,389.2,637.0,0.9833945472440591,0.9590471985365441
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,0,1,32,820.0,774.0,601.5,1128.6000000000001,0.9999982374632299,0.9999827216192637
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,0,2,32,822.34375,773.0,578.4,1138.6000000000001,0.9999936867001096,0.9999150748730854
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,0,3,32,792.15625,797.0,592.0,976.0000000000001,0.9999881803494063,0.999838586198803
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,0,4,32,748.21875,758.5,622.6,912.0,0.9999633089392004,0.9998612838983584
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,0,5,32,716.90625,725.5,567.0,897.5,0.9999321742509595,0.9994619046475661
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,0,6,32,736.3125,724.5,551.2,960.2,0.9999125944646119,0.9994924810929294
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,0,7,32,683.1875,679.0,485.3,880.3000000000001,0.999793431658965,0.9989313669584132
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,0,8,32,671.15625,639.5,497.1,950.2,0.999753265858506,0.9990082776200473
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,4,1,32,1087.0625,1089.0,963.7,1201.6000000000001,0.999688163615756,0.9987457109544325
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,4,2,32,1006.125,1000.0,877.5,1146.4,0.9992983836579736,0.9973903508316474
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,4,3,32,873.6875,884.0,768.0,1012.4000000000001,0.9978828316701092,0.9938658318419031
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,4,4,32,779.125,766.0,700.7,898.9,0.996505881207604,0.9910769490669511
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,4,5,32,706.40625,729.0,577.4,768.0,0.9922328081416865,0.9793012635917591
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,4,6,32,589.71875,576.0,446.8,729.0,0.986343516416338,0.9701053051478472
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,4,7,32,514.3125,520.0,384.0,602.6,0.9725677863281432,0.9412856947264107
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,4,8,32,430.09375,389.5,287.1,582.3000000000001,0.9591353777233679,0.9280347371864894
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,20,1,32,1011.96875,1042.0,839.8,1194.8,0.9992709743452446,0.9964774122872108
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,20,2,32,829.0,848.5,722.7,944.1,0.997397198963704,0.9925550326219422
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,20,3,32,836.6875,867.0,729.0,949.3000000000001,0.9973122246777124,0.9884832178859011
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,20,4,32,765.78125,758.5,673.3,892.6,0.9933209248185115,0.9869692591624153
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,20,5,32,715.78125,731.5,583.2,786.6,0.9915253056635935,0.9841716521127623
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,20,6,32,661.25,687.0,509.5,749.0,0.9885515274071772,0.9731055186678832
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,20,7,32,598.75,576.5,525.3,696.8,0.9845705048799718,0.9708995995959774
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,20,8,32,567.40625,576.0,445.9,703.1,0.982175998991923,0.943089394171498
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,39,1,32,944.0625,953.5,770.5,1115.7,0.999499218727194,0.9952435338759724
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,39,2,32,887.0625,911.0,750.9,1017.8,0.9988349593003327,0.9963486839579692
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,39,3,32,819.75,785.0,729.0,992.0000000000001,0.9975401213939952,0.9919672117970386
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,39,4,32,769.25,749.0,678.1,881.2,0.9952918907429473,0.9929005282922143
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,39,5,32,704.0625,729.0,588.3,768.0,0.9939516969828237,0.9835511901874294
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,39,6,32,683.8125,724.0,576.0,778.7,0.9908077757730434,0.9761967717213854
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,39,7,32,634.40625,639.0,465.8,749.0,0.991565551419936,0.974317161144621
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,39,8,32,544.4375,576.0,384.0,618.4,0.9833484208480647,0.9564760657738742
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,0,1,32,807.375,758.0,610.7,1034.5,0.9999980428334836,0.9999498804031597
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,0,2,32,827.625,775.0,583.1,1139.9,0.9999945737912901,0.9999246032948892
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,0,3,32,795.28125,798.0,620.6,971.7,0.9999843941165927,0.9998931161802248
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,0,4,32,745.5625,749.0,594.7,897.9000000000001,0.9999573904895223,0.999864066640222
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,0,5,32,718.75,706.0,588.5,901.7,0.9999179942719567,0.9994792783169696
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,0,6,32,734.0625,739.0,550.0,931.6,0.9998981805119718,0.9995617791250617
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,0,7,32,686.96875,682.0,485.3,911.3000000000002,0.999824971875297,0.9990937819326287
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,0,8,32,676.03125,639.5,495.4,939.2,0.9997464005410408,0.9988652561537436
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,4,1,32,1090.15625,1095.5,987.6,1153.0,0.9996548992288546,0.9988612460252877
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,4,2,32,1005.78125,1001.0,928.1,1120.0,0.9992273819891082,0.9975740863144869
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,4,3,32,867.46875,884.0,768.0,969.8000000000001,0.9976912900723409,0.9938389079352784
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,4,4,32,790.1875,774.5,690.0,898.6,0.9960888951277986,0.9906574264947315
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,4,5,32,696.125,717.5,576.0,768.0,0.9916003416761534,0.9801511263920186
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,4,6,32,595.1875,576.0,449.4,747.0,0.9874368718286846,0.9707818890392731
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,4,7,32,518.6875,510.0,429.0,603.8,0.9728704912652355,0.9457182518765673
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,4,8,32,425.53125,389.5,288.4,575.0,0.9639315075325724,0.9197943900608657
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,20,1,32,1013.65625,1046.0,841.2,1178.1000000000001,0.9993133872116102,0.9965515780241142
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,20,2,32,839.8125,879.5,724.3,959.4000000000001,0.9974307873789972,0.9920389106944623
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,20,3,32,838.84375,862.5,729.0,949.2,0.9973612414262465,0.988368593931562
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,20,4,32,757.375,749.0,670.2,884.4000000000001,0.9946035773157307,0.9867987108006369
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,20,5,32,705.375,729.0,608.5,781.5,0.9911788891250934,0.9845039629171175
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,20,6,32,652.25,665.5,560.7,729.0,0.9879648765445475,0.9747835400011322
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,20,7,32,610.84375,587.5,531.6,727.7,0.9858592452488705,0.9718905372993005
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,20,8,32,571.1875,576.0,466.6,673.0000000000001,0.9824990994543572,0.9605431247429823
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,39,1,32,934.8125,945.5,765.3,1101.4,0.999549860342492,0.9960951720307538
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,39,2,32,875.125,870.5,750.9,1006.4000000000001,0.9988252551188386,0.9968005131202143
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,39,3,32,824.71875,812.5,731.0,937.5,0.9977794809228405,0.9939819282398258
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,39,4,32,772.03125,745.0,676.9,881.2,0.9961168613895798,0.9930082813481705
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,39,5,32,710.53125,729.0,621.6,768.0,0.9945510235576205,0.9862777377797534
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,39,6,32,687.125,697.0,576.4,768.0,0.9917293557030418,0.9775847131419804
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,39,7,32,635.6875,643.5,437.0,768.0,0.9906868779807554,0.9746362278622304
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,39,8,32,548.75,576.0,427.9,637.0,0.9828459063836283,0.9576770101855612
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,0,1,32,819.1875,771.5,580.8,1128.6000000000001,0.9999982374632299,0.9999492596706878
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,0,2,32,824.03125,773.0,578.4,1138.6000000000001,0.9999936867001096,0.9999150748730854
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,0,3,32,788.90625,797.0,592.0,964.3000000000001,0.9999872918671666,0.999838586198803
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,0,4,32,749.5625,758.5,622.6,912.0,0.999961504026208,0.999861622449502
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,0,5,32,717.0,725.5,567.0,897.5,0.9999342266672033,0.9994552156677393
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,0,6,32,736.1875,739.0,548.1,960.2,0.9999125944646119,0.9996154542571468
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,0,7,32,680.53125,679.0,485.3,880.3000000000001,0.9997922845973819,0.9989313669584132
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,0,8,32,674.96875,639.5,497.2,950.2,0.9997642396542805,0.9990082776200473
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,4,1,32,1093.875,1119.0,963.7,1212.4,0.999688163615756,0.9987457109544325
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,4,2,32,1000.625,1000.0,928.1,1120.0,0.999215762602139,0.9973903508316474
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,4,3,32,874.84375,884.0,768.0,1016.9,0.9976188119978353,0.9936003705161156
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,4,4,32,778.125,766.0,700.7,897.7,0.9954801719081263,0.9910769490669511
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,4,5,32,713.15625,729.0,578.3,768.0,0.9934722816067432,0.9844539162239008
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,4,6,32,591.375,576.0,452.2,747.0,0.9864635547739427,0.9701053051478472
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,4,7,32,513.03125,520.0,388.9,602.6,0.9719351062845757,0.9412856947264107
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,4,8,32,422.375,384.0,288.4,576.0,0.9586945890323266,0.9280666624227836
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,20,1,32,1015.96875,1042.0,841.2,1193.6000000000001,0.9993776676733117,0.9964774122872108
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,20,2,32,835.0,873.5,704.9,944.1,0.9973071263437703,0.9925667307564485
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,20,3,32,838.03125,851.0,729.3,932.8,0.9972778699429499,0.9903182363364413
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,20,4,32,762.875,758.5,673.3,892.6,0.9946990239784261,0.986479105612906
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,20,5,32,700.375,729.0,579.1,786.6,0.9906231262027017,0.9799995174572284
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,20,6,32,657.71875,670.5,560.7,749.0,0.988094369210638,0.974114749437591
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,20,7,32,605.21875,581.5,547.3,711.4000000000001,0.9855358789929964,0.9709185811357842
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,20,8,32,573.53125,576.0,466.6,699.1000000000001,0.9811992930409047,0.9634142535536866
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,39,1,32,940.6875,953.5,765.3,1101.4,0.999499218727194,0.9959498506507364
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,39,2,32,884.21875,911.0,750.9,1015.2,0.9988349593003327,0.9965852482621257
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,39,3,32,826.78125,796.5,731.0,992.0000000000001,0.997714075242351,0.9932025973539435
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,39,4,32,759.9375,748.5,676.9,862.7,0.9946972175034907,0.9924479465886866
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,39,5,32,710.875,729.0,618.3,793.2,0.9939516969828237,0.9835511901874294
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,39,6,32,688.0,724.0,576.0,778.7,0.9915585283268378,0.9758891191795362
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,39,7,32,630.5625,639.0,482.3,766.2,0.9905273047724477,0.9740807460594798
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,39,8,32,545.5,576.0,389.2,618.0,0.9829933358226272,0.9569475679254364
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,0,1,32,732.75,749.0,727.0,749.0,0.9999956217727414,0.9996391159547905
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,0,2,32,739.40625,749.0,727.0,749.0,0.9999727412531249,0.9981523234332443
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,0,3,32,745.5625,749.0,727.0,749.0,0.9999281741302513,0.9992947862537278
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,0,4,32,746.3125,749.0,731.0,749.0,0.9999792179209797,0.9995563628306507
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,0,5,32,744.875,749.0,727.0,749.0,0.9999843436572866,0.9988552011880195
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,0,6,32,744.84375,749.0,727.0,749.0,0.9999621335403739,0.9988280637716351
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,0,7,32,743.15625,749.0,727.0,749.0,0.9999787572032075,0.9988123547694633
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,0,8,32,740.0625,749.0,727.0,749.0,0.9999822660676898,0.998639424304283
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,4,1,32,749.0,749.0,749.0,749.0,0.9955177827358727,0.9914951589579384
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,4,2,32,748.375,749.0,749.0,749.0,0.9948523236221257,0.9876327908768643
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,4,3,32,748.375,749.0,749.0,749.0,0.9942465256909436,0.9902964904793485
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,4,4,32,748.34375,749.0,749.0,749.0,0.9947482762323945,0.9908668617810413
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,4,5,32,747.8125,749.0,749.0,749.0,0.9939989791375485,0.9893915888232494
