layout_id,allocation_policy,mean_budget_quanta_per_expert,average_allowed_total_bpw,average_actual_total_bpw_mean,groups,recovery_p10,recovery_median,recovery_p90,recovery_mean,remaining_damage_median,baseline_recovery_p10,baseline_recovery_median,p10_remaining_damage_ratio_vs_baseline_same_budget,median_remaining_damage_ratio_vs_baseline_same_budget
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,608,0.4141031901041667,0.4136346181233724,128,0.9350551546823511,0.9714488421024707,0.9912160914020416,0.9666392035981695,0.028551157897529267,0.9203051024547361,0.9663634598805249,0.8149184868549767,0.8488137542124464
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,640,0.4349365234375,0.43451944986979163,128,0.9379102722900378,0.9724031441613854,0.9912752888243834,0.9681060752940224,0.027596855838614598,0.9244514212184815,0.9674579792249224,0.8218516974293003,0.8480375582499079
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,672,0.4557698567708333,0.45535596211751295,128,0.9413421940608514,0.9730586791887121,0.9916326017065957,0.9692819799338029,0.02694132081128786,0.9271856395583509,0.9687777638574078,0.8055801847790025,0.862888893935931
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,704,0.4766031901041667,0.476172129313151,128,0.9429805974377684,0.9740989443941841,0.9918597244822607,0.9704791432893473,0.025901055605815904,0.9305773711405315,0.9697247336536534,0.8213374154651416,0.8555186702409133
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,736,0.4974365234375,0.49704106648763025,128,0.9436599944397238,0.974988990898294,0.9921332308096389,0.9714746221722363,0.02501100910170595,0.9358014342608135,0.9707474329478477,0.8775897858709721,0.8550021971444636
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,768,0.5182698567708334,0.5178635915120442,128,0.9442806865709533,0.9762937838345289,0.992367965203106,0.9724747943765115,0.023706216165471083,0.9392539230749132,0.9712947045031406,0.917249578071696,0.8258481842858834
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,800,0.5391031901041666,0.5386428833007814,128,0.9453230888966518,0.9768892078629814,0.9925288859472418,0.9733526938815604,0.02311079213701861,0.9415941302853994,0.9724459681291552,0.9361543860321926,0.8387444801307774
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,832,0.5599365234375,0.5594317118326823,128,0.9473980764569575,0.9772620619916325,0.9925962972995519,0.9741689132451707,0.022737938008367542,0.9441363505927166,0.9729613713078733,0.9416127320923714,0.8409427218839888
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,864,0.5807698567708334,0.580248514811198,128,0.9485336024619512,0.9781342664519113,0.9926428545971917,0.9749457172309135,0.02186573354808874,0.9462632709518589,0.973314461840572,0.9577508428535287,0.8193851447722665
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,896,0.6016031901041666,0.6010265350341797,128,0.9494974054957556,0.9783633376761551,0.9926973900633187,0.9756061894544793,0.02163666232384487,0.9476383821981722,0.9739746352401633,0.9644964503461452,0.8313682641342005
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,928,0.6224365234375,0.6218897501627605,128,0.9502967166666522,0.9789091208424914,0.9928497648714233,0.976184508219417,0.021090879157508624,0.9484540527026574,0.9746668263757374,0.9642520108639115,0.8325399521720035
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,960,0.6432698567708334,0.6426652272542317,128,0.9504870691756953,0.9796287945018132,0.9932000895619861,0.9767333405720924,0.02037120549818683,0.949329036167168,0.9754609761397897,0.9771460236606572,0.8301554949469051
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,992,0.6641031901041666,0.6635030110677084,128,0.9514421442128506,0.9800036847364619,0.993271838788735,0.9772422450762346,0.019996315263538067,0.9498714328733168,0.975969531196258,0.9686663427748824,0.8321233941313797
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1024,0.6849365234375,0.6843986511230469,128,0.95187176367036,0.9807283395865443,0.9934349823292031,0.9776544480310054,0.019271660413455738,0.9508735411360718,0.9768166483340568,0.979680551837594,0.8312715387812617
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1056,0.7057698567708334,0.7052154541015625,128,0.9525987098623874,0.9811336068791878,0.9935638978558778,0.9780324381686633,0.018866393120812175,0.9518444085279324,0.9774346883124843,0.9843361630208092,0.8360794383021974
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1088,0.7266031901041666,0.725934346516927,128,0.9537712847571397,0.9814693454379192,0.9936283693990409,0.9783819539697101,0.018530654562080806,0.9523432335957221,0.977731152242973,0.9700346609901476,0.8321335151358885
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1120,0.7474365234375,0.7468980153401693,128,0.9541389209980018,0.9817132589046406,0.9937561860050513,0.9786880946430385,0.018286741095359438,0.9529781400513924,0.9782303637475548,0.9753140146332344,0.8400113296934593
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1152,0.7682698567708334,0.767779032389323,128,0.9547272205170096,0.9820099867499875,0.9939396603891856,0.9789575788182505,0.017990013250012482,0.9536338048335691,0.9786215181550462,0.9764178259717934,0.8415009718877131
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1184,0.7891031901041666,0.7883491516113281,128,0.9560153829330713,0.9823831371482494,0.9938986777025457,0.979184842913704,0.01761686285175057,0.9541185698151823,0.9790148402114585,0.9586583698405137,0.8394914801349213
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1216,0.8099365234375,0.8088912963867188,128,0.9571488089540041,0.9825107924796157,0.9939721434367245,0.9794322556687043,0.017489207520384298,0.9543621823796534,0.9792873293503128,0.9389404068894754,0.8443724045140665
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1248,0.8307698567708334,0.8291975657145182,128,0.9577806795770488,0.9827490200749065,0.9940289656110186,0.9796507043145253,0.0172509799250935,0.9554837200676043,0.9795919354256215,0.9484018091149398,0.8453021040883718
q3_ideal_logical_256_byte_plane_ceiling,pooled_router_square_multi_budget_column_generated,1280,0.8516031901041666,0.8490238189697266,128,0.9586623108549815,0.9827945792100161,0.9941295267709224,0.979821499419488,0.017205420789983883,0.9562847698289572,0.9798040360003435,0.9456129816377067,0.8519237205154709
