factor_config_id,allocation_policy,mean_budget_pages_per_expert,burst_cap_pages_per_expert,groups,overall_average_bpw,selector_compute_macs,selector_dp_state_evaluations,selector_coordinate_sweeps_median,selector_local_passes_median,continuation_eligible,qenergy_recovery_p10,qenergy_recovery_median,qenergy_recovery_p90,qenergy_recovery_mean,additive_recovery_p10,additive_recovery_median,additive_recovery_p90,additive_recovery_mean,actual_total_bpw_p10,actual_total_bpw_median,actual_total_bpw_p90,actual_total_bpw_mean,paired_gain_vs_uniform_p10,paired_gain_vs_uniform_median,paired_gain_vs_uniform_p90,paired_gain_vs_uniform_mean,selector_runtime_ms_p10,selector_runtime_ms_median,selector_runtime_ms_p90,selector_runtime_ms_mean,actual_correction_pages_p10,actual_correction_pages_median,actual_correction_pages_p90,actual_correction_pages_mean
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_column_generated_local,753,1536,1280,0.9987386067708334,39918848,50315264,2841.0,393.0,False,0.9955568891636944,0.9980090349397772,0.9994392535833714,0.9977083189567357,0.9956722466343813,0.9977354368762221,0.99935346303046,0.9976117060799373,0.9974365234375,0.9984130859375,0.9987386067708334,0.9981959025065106,0.0006001198831542154,0.001979009900155815,0.004634841382339905,0.0023651550450879315,72785.05758941174,77839.97007180005,86380.74684562162,79330.96685772834,752.0,752.75,753.0,752.583203125
exact_proxy_rank4_int4_per_row_hadamard,pooled_exact_combined_moe_oracle,753,1536,1280,0.9987386067708334,34462208,50315264,2454.0,304.0,False,0.9953632209540817,0.9979339371967825,0.9994155624917871,0.9976268247644186,0.9955173394749403,0.9976965122494814,0.9993352069354233,0.997551159228425,0.9964599609375,0.9980875651041666,0.9987386067708334,0.997800064086914,0.0005629051655352546,0.0018873865855041916,0.0045158339777776856,0.0022836608527708664,57001.510081999004,60471.30485717207,67192.17298962176,62068.46221045271,751.25,752.5,753.0,752.27919921875
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_column_generated,753,1536,1280,0.9987386067708334,39918848,50315264,2841.0,393.0,True,0.9954335669070872,0.9979493709300954,0.9994313581957562,0.9976553623004436,0.9956871503534791,0.9977749555640367,0.9993578684681681,0.9976388580973724,0.9977620442708334,0.9984130859375,0.9987386067708334,0.9983235677083332,0.0005631959204590254,0.0019089817798907394,0.0045661136351857565,0.002312198388795806,72527.59804092348,77479.53574638814,86152.01764618978,79071.43406864488,752.25,752.75,753.0,752.68125
exact_proxy_rank4_int4_per_row_hadamard,pooled_router_square_compressed,753,1536,1280,0.9987386067708334,34462208,50315264,2454.0,304.0,True,0.9953021575304801,0.9978915181463739,0.9994112072446926,0.9975833305067038,0.9955555669195685,0.9977074875717556,0.9993368137093185,0.9975650507620998,0.9971110026041666,0.9982503255208334,0.9987386067708334,0.99810791015625,0.0005207047883172388,0.00183887559600604,0.004490639161516952,0.0022401665950559733,56867.667132243514,60342.43632480502,67025.29897177592,61925.25173743634,751.75,752.625,753.0,752.515625
exact_proxy_rank4_int4_per_row_hadamard,uniform_per_expert,753,753,1280,0.9987386067708334,34462208,50315264,2454.0,304.0,True,0.9917494151612992,0.9955430751990317,0.9984230798036772,0.9953431639116477,0.9926397308268272,0.995302830991373,0.9981721733053516,0.9953149891751746,0.9904378255208334,0.9935302734375,0.9938557942708334,0.9927785237630207,0.0,0.0,0.0,0.0,56849.49022028595,60322.32223358005,67005.45367980376,61906.061258295085,746.625,749.0,749.25,748.42265625
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_column_generated_local,749,1536,1280,0.9987386067708334,41192704,50315264,2838.5,394.0,False,0.9955246452346045,0.9980080776442284,0.9994462280530042,0.9976894036749737,0.9956222144937402,0.9977362436834684,0.9993507744454165,0.9976012776870858,0.9974365234375,0.9984130859375,0.9987386067708334,0.9982128143310547,0.0005809941428473353,0.0018941158747436404,0.0045468724977147604,0.0022909907989929383,72675.25510191917,78078.35935615003,86620.54917262867,79406.6842415974,748.0,748.75,749.0,748.59619140625
exact_proxy_rank4_int8_per_row,pooled_exact_combined_moe_oracle,749,1536,1280,0.9987386067708334,34694144,50315264,2451.0,304.0,False,0.9953340516016661,0.997922822604652,0.9994213762095584,0.9976013610212575,0.9955355949282779,0.9976808440439533,0.9993292488088124,0.9975324230341887,0.9967854817708334,0.9980875651041666,0.9987386067708334,0.9978572845458984,0.0005206479550954103,0.0018045414238987423,0.0044390095196067975,0.002202948145276691,56942.74274464697,60398.12592044473,67066.7021613568,62062.49636557549,747.5,748.5,749.0,748.32314453125
exact_proxy_rank4_int8_per_row,pooled_router_square_column_generated,749,1536,1280,0.9987386067708334,41192704,50315264,2838.5,394.0,True,0.9954155324020562,0.9979777462765556,0.9994294377415496,0.9976457590325211,0.9956954517606044,0.9977611775139127,0.9993509744390485,0.9976302268006062,0.9975992838541666,0.9985758463541666,0.9987386067708334,0.9983408610026043,0.0005564367768988055,0.0018399014133732017,0.004493764114923738,0.0022473461565400894,72465.24520311505,77821.90953148529,86381.99134441093,79163.20752747124,748.125,748.875,749.0,748.69453125
exact_proxy_rank4_int8_per_row,pooled_router_square_compressed,749,1536,1280,0.9987386067708334,34694144,50315264,2451.0,304.0,True,0.99523484792101,0.9978919341463786,0.9994011800712489,0.9975662966972422,0.9955515619703625,0.9976963658235607,0.9993301933964107,0.9975489210704229,0.9971110026041666,0.9982503255208334,0.9987386067708334,0.9980868021647137,0.0004877689008915942,0.0017723641145941382,0.004438129085966203,0.002167883821261294,56823.97547625005,60276.088644750416,66956.395007018,61930.63103109889,747.75,748.625,749.0,748.4994140625
exact_proxy_rank4_int8_per_row,uniform_per_expert,749,749,1280,0.9987386067708334,34694144,50315264,2451.0,304.0,True,0.9918806792487219,0.9955847154483493,0.9984415423169799,0.9953984128759809,0.992764370907605,0.9953639764226292,0.9981891316960672,0.9953719637891748,0.9954833984375,0.9987386067708334,0.9987386067708334,0.9978015899658204,0.0,0.0,0.0,0.0,56805.176913551986,60257.63690285385,66935.31049722806,61911.40680368844,746.5,749.0,749.0,748.28037109375
