request_id,layer,expert_id,projection,refinement_plane,total_coordinates,comparison,target,k,recovery,beam_width,swaps
mxfp4-confirm-010,0,160,down,1,512,exact_greedy,0.95,108,0.9507926083376116,,0
mxfp4-confirm-010,0,160,down,1,512,greedy_plus_local_swaps,0.95,108,0.9508019686692705,,1
mxfp4-confirm-010,0,160,down,1,512,diagonal,0.99,196,0.9901152591430551,,0
mxfp4-confirm-010,0,160,down,1,512,exact_greedy,0.99,194,0.9900424253997752,,0
mxfp4-confirm-010,0,160,down,1,512,greedy_plus_local_swaps,0.99,194,0.9900490983451473,,1
mxfp4-confirm-010,0,160,down,2,512,diagonal,0.8,37,0.8033711993094962,,0
mxfp4-confirm-010,0,160,down,2,512,exact_greedy,0.8,34,0.8023825153113705,,0
mxfp4-confirm-010,0,160,down,2,512,greedy_plus_local_swaps,0.8,34,0.8023825153113705,,0
mxfp4-confirm-010,0,160,down,2,512,diagonal,0.9,73,0.90117633661267,,0
mxfp4-confirm-010,0,160,down,2,512,exact_greedy,0.9,69,0.9001675427255655,,0
mxfp4-confirm-010,0,160,down,2,512,greedy_plus_local_swaps,0.9,69,0.9004400426547887,,3
mxfp4-confirm-010,0,160,down,2,512,diagonal,0.95,112,0.9506081268255988,,0
mxfp4-confirm-010,0,160,down,2,512,exact_greedy,0.95,108,0.9503861957024357,,0
mxfp4-confirm-010,0,160,down,2,512,greedy_plus_local_swaps,0.95,108,0.9505503552992913,,1
mxfp4-confirm-010,0,160,down,2,512,diagonal,0.99,195,0.9901744346565499,,0
mxfp4-confirm-010,0,160,down,2,512,exact_greedy,0.99,193,0.9900667660686817,,0
mxfp4-confirm-010,0,160,down,2,512,greedy_plus_local_swaps,0.99,193,0.9900808164334179,,1
mxfp4-confirm-009,4,154,gate,1,2048,diagonal,0.8,561,0.8001364109116955,,0
mxfp4-confirm-009,4,154,gate,1,2048,exact_greedy,0.8,218,0.8010618732229404,,0
mxfp4-confirm-009,4,154,gate,1,2048,greedy_plus_local_swaps,0.8,218,0.8028790548789247,,8
mxfp4-confirm-009,4,154,gate,1,2048,diagonal,0.9,868,0.9006092856079679,,0
mxfp4-confirm-009,4,154,gate,1,2048,exact_greedy,0.9,344,0.9002076804185565,,0
mxfp4-confirm-009,4,154,gate,1,2048,greedy_plus_local_swaps,0.9,344,0.9016685875013309,,8
mxfp4-confirm-009,4,154,gate,1,2048,diagonal,0.95,1094,0.9500212808528601,,0
mxfp4-confirm-009,4,154,gate,1,2048,exact_greedy,0.95,496,0.9500271611608216,,0
mxfp4-confirm-009,4,154,gate,1,2048,greedy_plus_local_swaps,0.95,496,0.9509939324699037,,8
mxfp4-confirm-009,4,154,gate,1,2048,diagonal,0.99,1472,0.990050963011928,,0
mxfp4-confirm-009,4,154,gate,1,2048,exact_greedy,0.99,2017,0.9905023588556229,,0
mxfp4-confirm-009,4,154,gate,1,2048,greedy_plus_local_swaps,0.99,2017,0.9952650225443973,,8
mxfp4-confirm-009,4,154,gate,2,2048,diagonal,0.8,467,0.8004616874789582,,0
mxfp4-confirm-009,4,154,gate,2,2048,exact_greedy,0.8,212,0.8009681021216442,,0
mxfp4-confirm-009,4,154,gate,2,2048,greedy_plus_local_swaps,0.8,212,0.8020876940012713,,8
mxfp4-confirm-009,4,154,gate,2,2048,diagonal,0.9,704,0.9002457998946869,,0
mxfp4-confirm-009,4,154,gate,2,2048,exact_greedy,0.9,339,0.9004391907855441,,0
mxfp4-confirm-009,4,154,gate,2,2048,greedy_plus_local_swaps,0.9,339,0.9012642491554301,,8
mxfp4-confirm-009,4,154,gate,2,2048,diagonal,0.95,935,0.9502104878978157,,0
mxfp4-confirm-009,4,154,gate,2,2048,exact_greedy,0.95,469,0.9502468168816022,,0
mxfp4-confirm-009,4,154,gate,2,2048,greedy_plus_local_swaps,0.95,469,0.9505673721196827,,8
mxfp4-confirm-009,4,154,gate,2,2048,diagonal,0.99,1349,0.9900471534256363,,0
mxfp4-confirm-009,4,154,gate,2,2048,exact_greedy,0.99,1997,0.9900799466940261,,0
mxfp4-confirm-009,4,154,gate,2,2048,greedy_plus_local_swaps,0.99,1997,0.9919693834466214,,8
mxfp4-confirm-009,4,154,up,1,2048,diagonal,0.8,585,0.8023759335478033,,0
mxfp4-confirm-009,4,154,up,1,2048,exact_greedy,0.8,220,0.8000477838913076,,0
mxfp4-confirm-009,4,154,up,1,2048,greedy_plus_local_swaps,0.8,220,0.8013736573058612,,8
mxfp4-confirm-009,4,154,up,1,2048,diagonal,0.9,821,0.9002615222455841,,0
mxfp4-confirm-009,4,154,up,1,2048,exact_greedy,0.9,339,0.9001935500529511,,0
mxfp4-confirm-009,4,154,up,1,2048,greedy_plus_local_swaps,0.9,339,0.9012809540118917,,8
mxfp4-confirm-009,4,154,up,1,2048,diagonal,0.95,1058,0.9500240186210145,,0
mxfp4-confirm-009,4,154,up,1,2048,exact_greedy,0.95,483,0.9501479936662215,,0
mxfp4-confirm-009,4,154,up,1,2048,greedy_plus_local_swaps,0.95,483,0.9512817089272363,,8
mxfp4-confirm-009,4,154,up,1,2048,diagonal,0.99,1475,0.9900791485939041,,0
mxfp4-confirm-009,4,154,up,1,2048,exact_greedy,0.99,2009,0.9900940530251917,,0
mxfp4-confirm-009,4,154,up,1,2048,greedy_plus_local_swaps,0.99,2009,0.9930351533584532,,8
mxfp4-confirm-009,4,154,up,2,2048,diagonal,0.8,585,0.8001567321306147,,0
mxfp4-confirm-009,4,154,up,2,2048,exact_greedy,0.8,216,0.801276777545781,,0
mxfp4-confirm-009,4,154,up,2,2048,greedy_plus_local_swaps,0.8,216,0.8037219490129799,,8
mxfp4-confirm-009,4,154,up,2,2048,diagonal,0.9,910,0.900681903348805,,0
mxfp4-confirm-009,4,154,up,2,2048,exact_greedy,0.9,332,0.9003870705316261,,0
mxfp4-confirm-009,4,154,up,2,2048,greedy_plus_local_swaps,0.9,332,0.9012081726366754,,8
mxfp4-confirm-009,4,154,up,2,2048,diagonal,0.95,1119,0.9505288378861081,,0
mxfp4-confirm-009,4,154,up,2,2048,exact_greedy,0.95,473,0.9501672702769716,,0
mxfp4-confirm-009,4,154,up,2,2048,greedy_plus_local_swaps,0.95,473,0.9512358519751567,,8
mxfp4-confirm-009,4,154,up,2,2048,diagonal,0.99,1479,0.9900352913178813,,0
mxfp4-confirm-009,4,154,up,2,2048,exact_greedy,0.99,2022,0.9901643744671703,,0
mxfp4-confirm-009,4,154,up,2,2048,greedy_plus_local_swaps,0.99,2022,0.9946505838420568,,8
mxfp4-confirm-009,4,154,down,1,512,diagonal,0.8,105,0.8015770915054659,,0
mxfp4-confirm-009,4,154,down,1,512,exact_greedy,0.8,100,0.8015984019296916,,0
mxfp4-confirm-009,4,154,down,1,512,greedy_plus_local_swaps,0.8,100,0.8018107162655719,,1
