layout_id,allocation_policy,mean_budget_quanta_per_expert,average_allowed_total_bpw,average_actual_total_bpw_mean,groups,recovery_p10,recovery_median,recovery_p90,recovery_mean,remaining_damage_median,baseline_recovery_p10,baseline_recovery_median,p10_remaining_damage_ratio_vs_baseline_same_budget,median_remaining_damage_ratio_vs_baseline_same_budget
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1328,0.8828531901041666,0.8823407491048176,128,0.9934489812164409,0.9980679566879395,0.9999651559630771,0.9971139588687948,0.0019320433120605385,0.9934489812164409,0.9980679566879395,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1332,0.8854573567708334,0.8848253885904949,128,0.9935209291325798,0.9980985400855266,0.999966063179586,0.9971466026854239,0.0019014599144734357,0.9935209291325798,0.9980985400855266,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1336,0.8880615234375,0.8875974019368489,128,0.9935467519784431,0.9981215366192255,0.9999673507936324,0.9971804101005018,0.0018784633807744644,0.9935467519784431,0.9981215366192255,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1340,0.8906656901041666,0.8900998433430989,128,0.9936493157463591,0.9981398768841296,0.9999686508027398,0.997210213240415,0.0018601231158703602,0.9936493157463591,0.9981398768841296,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1344,0.8932698567708334,0.8926709493001302,128,0.9937407942483966,0.9981566138493394,0.9999692549561582,0.9972451194951311,0.0018433861506605975,0.9937407942483966,0.9981566138493394,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1348,0.8958740234375,0.8952929178873699,128,0.9938151725680385,0.998198449567398,0.9999707181353052,0.9972766247165018,0.0018015504326019949,0.9938151725680385,0.998198449567398,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1352,0.8984781901041666,0.8979543050130209,128,0.9938609879224805,0.9982298064110449,0.9999722301860887,0.9973046140731522,0.001770193588955138,0.9938609879224805,0.9982298064110449,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1356,0.9010823567708334,0.9004974365234375,128,0.9939112927720835,0.9982417236186788,0.9999730898661645,0.997334324208866,0.0017582763813212,0.9939112927720835,0.9982417236186788,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1360,0.9036865234375,0.903100331624349,128,0.9939714700802439,0.99824296035373,0.9999740832372773,0.9973677933879062,0.0017570396462700533,0.9939714700802439,0.99824296035373,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1364,0.9062906901041666,0.9056256612141929,128,0.9940680751592365,0.9982961615936081,0.9999752685039405,0.9973952395011011,0.0017038384063918777,0.9940680751592365,0.9982961615936081,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1368,0.9088948567708334,0.908349355061849,128,0.9941338891521485,0.998319494352975,0.9999763200320999,0.9974241359090258,0.0016805056470250435,0.9941338891521485,0.998319494352975,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1372,0.9114990234375,0.9108874003092449,128,0.9942239716083641,0.9983217952849954,0.9999772001209981,0.9974551155675624,0.001678204715004572,0.9942239716083641,0.9983217952849954,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1376,0.9141031901041666,0.913487752278646,128,0.9942453507034705,0.9983407650771521,0.9999783235635015,0.9974770168977558,0.0016592349228479186,0.9942453507034705,0.9983407650771521,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1380,0.9167073567708334,0.9162025451660156,128,0.9943161060028609,0.9983563686558468,0.9999790852891632,0.9975129156685157,0.0016436313441532402,0.9943161060028609,0.9983563686558468,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1384,0.9193115234375,0.9187278747558594,128,0.9943722855958608,0.9983859741627024,0.9999798439245394,0.9975389064114432,0.001614025837297639,0.9943722855958608,0.9983859741627024,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1388,0.9219156901041666,0.9213918050130208,128,0.9944059461341249,0.9984163325685724,0.9999802246885272,0.9975648000912578,0.0015836674314275712,0.9944059461341249,0.9984163325685724,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1392,0.9245198567708334,0.9239451090494791,128,0.9944493366426703,0.9984229860574633,0.999981408584966,0.9975967434696897,0.0015770139425367313,0.9944493366426703,0.9984229860574633,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1396,0.9271240234375,0.9265429178873699,128,0.9945434409283641,0.9984471660446351,0.9999819442811549,0.9976218414698665,0.001552833955364874,0.9945434409283641,0.9984471660446351,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1400,0.9297281901041666,0.9292551676432292,128,0.9946147596924187,0.9984632050279734,0.9999829321265047,0.9976458234939207,0.0015367949720266338,0.9946147596924187,0.9984632050279734,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1404,0.9323323567708334,0.9316685994466146,128,0.994662049986836,0.9984814598170755,0.9999837257993296,0.9976713369300141,0.0015185401829245215,0.994662049986836,0.9984814598170755,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1408,0.9349365234375,0.9342473347981771,128,0.9946931287964305,0.9984845170160543,0.9999848163158908,0.9977003060663014,0.0015154829839456596,0.9946931287964305,0.9984845170160543,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1412,0.9375406901041666,0.9369913736979167,128,0.9947675334872569,0.9985082391804709,0.9999854240808354,0.9977229006805924,0.0014917608195290644,0.9947675334872569,0.9985082391804709,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1416,0.9401448567708334,0.9396018981933594,128,0.9948645955880524,0.9985313875337518,0.9999864725988726,0.9977500176560525,0.001468612466248187,0.9948645955880524,0.9985313875337518,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1420,0.9427490234375,0.9421666463216146,128,0.9949234405207359,0.9985371000739072,0.9999868639101811,0.9977745510232843,0.001462899926092831,0.9949234405207359,0.9985371000739072,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1424,0.9453531901041666,0.9448216756184896,128,0.9948982069025345,0.9985442124320154,0.9999874460948642,0.9977980922536666,0.00145578756798459,0.9948982069025345,0.9985442124320154,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1428,0.9479573567708334,0.9474372863769531,128,0.9949756711630194,0.9985631110184665,0.9999878198345016,0.9978240673030077,0.0014368889815334907,0.9949756711630194,0.9985631110184665,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1432,0.9505615234375,0.9499486287434896,128,0.9950945050156897,0.9985910204712045,0.9999886246049183,0.9978490187638208,0.0014089795287954843,0.9950945050156897,0.9985910204712045,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1436,0.9531656901041666,0.9525616963704426,128,0.9951368689414438,0.9985896469150335,0.9999887817511184,0.9978741525411072,0.0014103530849665091,0.9951368689414438,0.9985896469150335,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1440,0.9557698567708334,0.9552841186523438,128,0.9951572795998639,0.99860360863788,0.9999891877273299,0.9978949074432526,0.0013963913621199975,0.9951572795998639,0.99860360863788,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1444,0.9583740234375,0.9578018188476562,128,0.9951757089231947,0.9986294258851742,0.9999897822812117,0.9979188884501635,0.0013705741148257733,0.9951757089231947,0.9986294258851742,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1448,0.9609781901041666,0.9604479471842449,128,0.9952801319573721,0.9986411100504944,0.9999901950485975,0.997940340444263,0.001358889949505615,0.9952801319573721,0.9986411100504944,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1452,0.9635823567708334,0.963043212890625,128,0.9953755508671128,0.9986642757346005,0.9999908149082265,0.9979635609512527,0.0013357242653995183,0.9953755508671128,0.9986642757346005,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1456,0.9661865234375,0.9655380249023438,128,0.9953494258839135,0.9986708080020159,0.9999913233661609,0.9979844805029809,0.0013291919979840916,0.9953494258839135,0.9986708080020159,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1460,0.9687906901041666,0.9681650797526041,128,0.995412832065544,0.9986848080596105,0.9999914968318718,0.9980056668650907,0.0013151919403895374,0.995412832065544,0.9986848080596105,1.0,1.0
q2q4_monolithic_same_solver_reference,pooled_exact_combined_moe_local_control,1464,0.9713948567708334,0.9707832336425781,128,0.9955371885290824,0.9986952064572561,0.9999920110425363,0.9980327031829967,0.0013047935427439317,0.9955371885290824,0.9986952064572561,1.0,1.0
