layout_id,mean_budget_quanta_per_expert,layer,recovery_p10,recovery_median,recovery_p90,groups
q2q4_monolithic_same_solver_reference,1348,39,0.9939789240318114,0.9978906435103636,0.9994083963138349,32
q2q4_monolithic_same_solver_reference,1352,0,0.9997739057940325,0.9999635479525346,0.9999900188046383,32
q2q4_monolithic_same_solver_reference,1352,4,0.9944642642420478,0.9972170330867685,0.9989738220963422,32
q2q4_monolithic_same_solver_reference,1352,20,0.9906940286715391,0.994940808660191,0.9989424773023139,32
q2q4_monolithic_same_solver_reference,1352,39,0.9941188372428181,0.9979005518920478,0.9994248804721293,32
q2q4_monolithic_same_solver_reference,1356,0,0.9997758139979909,0.9999627581246633,0.999990088676521,32
q2q4_monolithic_same_solver_reference,1356,4,0.9945104069816786,0.9972344120845165,0.9989871404707532,32
q2q4_monolithic_same_solver_reference,1356,20,0.9907537437277794,0.9950866455148815,0.9989353108432667,32
q2q4_monolithic_same_solver_reference,1356,39,0.9942096168289782,0.9979201838762939,0.9994331757436977,32
q2q4_monolithic_same_solver_reference,1360,0,0.9997830918539102,0.9999637377904276,0.999991552806042,32
q2q4_monolithic_same_solver_reference,1360,4,0.9946824698178872,0.9972980429970146,0.9990189536752918,32
q2q4_monolithic_same_solver_reference,1360,20,0.9909236971500749,0.9950368999537273,0.9989628673391786,32
q2q4_monolithic_same_solver_reference,1360,39,0.9942470411916912,0.9978974812539595,0.9994347346669384,32
q2q4_monolithic_same_solver_reference,1364,0,0.9997898395373633,0.9999647224406103,0.9999920180140991,32
q2q4_monolithic_same_solver_reference,1364,4,0.9945944177164713,0.9973346458689387,0.9990217053450253,32
q2q4_monolithic_same_solver_reference,1364,20,0.9909213417933429,0.9951407704017746,0.9989854216297585,32
q2q4_monolithic_same_solver_reference,1364,39,0.994126702012742,0.9979153087301094,0.9994388335400001,32
q2q4_monolithic_same_solver_reference,1368,0,0.9997922079883234,0.9999658857972056,0.9999923411598443,32
q2q4_monolithic_same_solver_reference,1368,4,0.9946846541921838,0.997343285054263,0.9990440627501749,32
q2q4_monolithic_same_solver_reference,1368,20,0.9910447393807126,0.9951626370916089,0.9989667056354039,32
q2q4_monolithic_same_solver_reference,1368,39,0.994422311779028,0.9979587205670395,0.9994360980755271,32
q2q4_monolithic_same_solver_reference,1372,0,0.9997992056960086,0.9999657105442188,0.9999923683034665,32
q2q4_monolithic_same_solver_reference,1372,4,0.9947192035683426,0.9973802102003066,0.9990519764769002,32
q2q4_monolithic_same_solver_reference,1372,20,0.9911123390331231,0.9951984936761753,0.9990065866942863,32
q2q4_monolithic_same_solver_reference,1372,39,0.9944206790981617,0.9980063370870466,0.9994425988550597,32
q2q4_monolithic_same_solver_reference,1376,0,0.999801250255144,0.9999677989919293,0.9999938780507119,32
q2q4_monolithic_same_solver_reference,1376,4,0.9947822451234666,0.9974211265538901,0.9990691220921687,32
q2q4_monolithic_same_solver_reference,1376,20,0.9911351555755253,0.9952547675080359,0.9989894130041364,32
q2q4_monolithic_same_solver_reference,1376,39,0.9946335439146368,0.9979778805173576,0.9994589112005884,32
q2q4_monolithic_same_solver_reference,1380,0,0.999802891018684,0.9999682161306629,0.9999942317572695,32
q2q4_monolithic_same_solver_reference,1380,4,0.9949315586371901,0.9974566555396736,0.9990749897521066,32
q2q4_monolithic_same_solver_reference,1380,20,0.9912662964900508,0.995259100718777,0.9990042155145142,32
q2q4_monolithic_same_solver_reference,1380,39,0.9947757775034597,0.9979872057990301,0.9994646733874382,32
q2q4_monolithic_same_solver_reference,1384,0,0.9998067277647383,0.999969196717351,0.9999945496537734,32
q2q4_monolithic_same_solver_reference,1384,4,0.9949424305300211,0.9974566366139088,0.9990796076541434,32
q2q4_monolithic_same_solver_reference,1384,20,0.9914305184469119,0.9954472170738085,0.9990165111601342,32
q2q4_monolithic_same_solver_reference,1384,39,0.9946893637346939,0.9980459818015126,0.9994704678678717,32
q2q4_monolithic_same_solver_reference,1388,0,0.9998123354615258,0.9999703127732141,0.999994807040511,32
q2q4_monolithic_same_solver_reference,1388,4,0.9950037437830365,0.9975209269075865,0.9990973850655899,32
q2q4_monolithic_same_solver_reference,1388,20,0.9914436278807341,0.9954806966496493,0.9990262265830415,32
q2q4_monolithic_same_solver_reference,1388,39,0.994791110733716,0.9980587091077467,0.9994745685957426,32
q2q4_monolithic_same_solver_reference,1392,0,0.9998179232020954,0.9999711017337737,0.9999951633430274,32
