candidate,design,level,stratification,stratum,count,p10_common_recovery,median_common_recovery,p90_common_recovery,p10_relative_error,median_relative_error,p90_relative_error,summed_damage
B16_g32_cluster_functional,B,4,layer,0,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_cluster_functional,B,4,layer,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_cluster_functional,B,4,layer,20,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_cluster_functional,B,4,layer,39,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_expert_functional,B,2,layer,0,33,-0.16679110020017057,0.2980320058289323,0.53351385173241,0.40902880430221555,0.4515678286552429,0.510006558895111,1.634779717773199
B16_g32_expert_functional,B,2,layer,4,41,-0.093988679723787,0.165186001923318,0.4517090094524936,0.4526682198047638,0.4959377348423004,0.5495481491088867,18.49002868682146
B16_g32_expert_functional,B,2,layer,20,39,0.26589048838289814,0.6083533660910555,0.7139864600279227,0.34306294918060304,0.5407299399375916,0.5886561155319214,6.848726365715265
B16_g32_expert_functional,B,2,layer,39,39,-0.05594980951470826,0.22605033957142318,0.5211722717036138,0.37485057711601255,0.4392463266849518,0.48654319047927863,706.5252795219421
B16_g32_expert_functional,B,3,layer,0,33,0.6635458683421052,0.7726961486072813,0.8732367959587952,0.2279168665409088,0.25254929065704346,0.28596062660217286,0.4811317599378526
B16_g32_expert_functional,B,3,layer,4,41,0.5849685399839912,0.7811090906930034,0.8681730604972401,0.255889892578125,0.28231149911880493,0.3146003484725952,5.137605309486389
B16_g32_expert_functional,B,3,layer,20,39,0.6965073154293738,0.8490815140848058,0.9093132709431099,0.20349035859107972,0.2957695722579956,0.3383457183837891,2.3584029898047447
B16_g32_expert_functional,B,3,layer,39,39,0.6205716249353367,0.7905242411810358,0.8979997261614722,0.2106957107782364,0.24098601937294006,0.2798225343227387,199.444415807724
B16_g32_expert_functional,B,4,layer,0,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_expert_functional,B,4,layer,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_expert_functional,B,4,layer,20,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_expert_functional,B,4,layer,39,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_activation,B,2,layer,0,33,-0.28892935429902883,0.33268574221567493,0.5197645398083711,0.4151857078075409,0.46057605743408203,0.5067128896713257,1.6852976847440004
B16_g32_global_activation,B,2,layer,4,41,-0.12530007579193048,0.20104686459217613,0.38626840272168417,0.46764224767684937,0.501109778881073,0.5509862303733826,18.77598436176777
B16_g32_global_activation,B,2,layer,20,39,0.24545702607546765,0.5370465109981991,0.7138500029078653,0.36984432935714723,0.5471501350402832,0.5852990746498108,6.998889859765768
B16_g32_global_activation,B,2,layer,39,39,-0.03582119082974432,0.2863465002025892,0.4895746558767318,0.38216711282730104,0.4368199408054352,0.4942612290382386,749.4936881065369
B16_g32_global_activation,B,3,layer,0,33,0.6179302897333596,0.756135957316967,0.8627737302476668,0.23560148179531099,0.26298725605010986,0.2918772757053375,0.5163952531293035
B16_g32_global_activation,B,3,layer,4,41,0.5887675121239262,0.7536428807002531,0.8363363321559671,0.26449891924858093,0.2923240661621094,0.32313767075538635,5.879708390682936
B16_g32_global_activation,B,3,layer,20,39,0.733797965395574,0.8341366003917549,0.9051926766818189,0.27239468693733215,0.31723085045814514,0.35107704997062683,2.665157811716199
B16_g32_global_activation,B,3,layer,39,39,0.5367046448444655,0.7505198701377095,0.8634029623910793,0.21714005172252654,0.25135642290115356,0.28594322204589845,243.14821672439575
B16_g32_global_activation,B,4,layer,0,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_activation,B,4,layer,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_activation,B,4,layer,20,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_activation,B,4,layer,39,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional,B,2,layer,0,33,-0.11562297906609706,0.29079549969129304,0.5009757331100164,0.4178481221199036,0.4649445712566376,0.5127877354621887,1.632853763177991
B16_g32_global_functional,B,2,layer,4,41,-0.10566537906819495,0.19744507416036183,0.42759366903101803,0.47504475712776184,0.4993448853492737,0.5566532015800476,18.39000689983368
B16_g32_global_functional,B,2,layer,20,39,0.2739512323027534,0.4891232804811727,0.7482945458698829,0.3704239010810852,0.5541863441467285,0.6035684108734131,7.20160685479641
B16_g32_global_functional,B,2,layer,39,39,-0.08334743182314053,0.26546065598410185,0.5147507300897382,0.3820216178894043,0.43848446011543274,0.5012147784233093,733.0591268539429
B16_g32_global_functional,B,3,layer,0,33,0.6086704417447233,0.7726316282865506,0.8523577104181209,0.23479540646076202,0.26074451208114624,0.2921294689178467,0.5116238673217595
B16_g32_global_functional,B,3,layer,4,41,0.596331157422535,0.7438622213248776,0.8317768581873791,0.26725292205810547,0.29419755935668945,0.33249348402023315,5.908577978610992
B16_g32_global_functional,B,3,layer,20,39,0.6675460703510545,0.8392011094620828,0.8965760430017684,0.27263853549957273,0.305399090051651,0.33983813524246215,2.9280945360660553
B16_g32_global_functional,B,3,layer,39,39,0.5013216013231375,0.7535198514197794,0.8844958749655015,0.21878837049007416,0.2550318241119385,0.2830224990844727,231.61378693580627
B16_g32_global_functional,B,4,layer,0,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional,B,4,layer,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional,B,4,layer,20,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional,B,4,layer,39,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p0,B,2,layer,0,33,-0.28300242834103145,0.3009745041112264,0.5466050802450396,0.4222519099712372,0.4620445668697357,0.5074960947036743,1.6849996019154787
B16_g32_global_functional_eps_0p0,B,2,layer,4,41,-0.0966185884856181,0.18790923126322323,0.3629000072955073,0.47251081466674805,0.5102072954177856,0.55361008644104,19.074624702334404
B16_g32_global_functional_eps_0p0,B,2,layer,20,39,0.17676566432164217,0.5334931651552022,0.764828867601204,0.36348658204078677,0.5526810884475708,0.6033326983451843,7.0588090531528
B16_g32_global_functional_eps_0p0,B,2,layer,39,39,-0.1803084435763051,0.19641477396700235,0.5083808276922132,0.38595961332321166,0.4364909827709198,0.4804762601852417,799.008086681366
B16_g32_global_functional_eps_0p0,B,3,layer,0,33,0.6075125367332616,0.7440700892422139,0.8453139422889638,0.23677088916301728,0.2632856070995331,0.2950574219226837,0.5442348090000451
B16_g32_global_functional_eps_0p0,B,3,layer,4,41,0.5692055460764394,0.7283371194892754,0.8544888519540528,0.266717791557312,0.2950056791305542,0.33083680272102356,6.079655170440674
B16_g32_global_functional_eps_0p0,B,3,layer,20,39,0.7042928857068287,0.805362983288301,0.8834322028076281,0.28111267685890196,0.30919191241264343,0.34402393102645873,2.7824113219976425
B16_g32_global_functional_eps_0p0,B,3,layer,39,39,0.6110951214001258,0.7334523721096655,0.8618489568004739,0.21448528170585632,0.24952828884124756,0.2831216633319855,223.1872034072876
B16_g32_global_functional_eps_0p0,B,4,layer,0,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p0,B,4,layer,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p0,B,4,layer,20,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p0,B,4,layer,39,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p001,B,2,layer,0,33,-0.3795594437020967,0.3093874327278895,0.5403333653114061,0.4272807240486145,0.46878355741500854,0.5038222670555115,1.720191728323698
B16_g32_global_functional_eps_0p001,B,2,layer,4,41,-0.07963309009443864,0.17524006638422385,0.43534249990041396,0.477950781583786,0.5022741556167603,0.5417835116386414,18.53320051729679
B16_g32_global_functional_eps_0p001,B,2,layer,20,39,0.20871811209680624,0.5099030094560532,0.764456096707974,0.36191025376319885,0.5651577711105347,0.605751121044159,6.795151825994253
B16_g32_global_functional_eps_0p001,B,2,layer,39,39,-0.17349827193776593,0.2599157882974876,0.5214937753612265,0.3853659093379974,0.44584915041923523,0.4895801603794098,731.6923007965088
B16_g32_global_functional_eps_0p001,B,3,layer,0,33,0.528020737989325,0.763719727219251,0.8740307596913462,0.2377450257539749,0.26520878076553345,0.29585744738578795,0.5401919544674456
B16_g32_global_functional_eps_0p001,B,3,layer,4,41,0.5011579963791575,0.7517713490083997,0.8524555405150703,0.2642444968223572,0.29036909341812134,0.32797038555145264,5.795494735240936
B16_g32_global_functional_eps_0p001,B,3,layer,20,39,0.7163006411391902,0.8094748594806982,0.9128716303823324,0.2766981780529022,0.3028583526611328,0.3414746284484863,2.6735881930217147
B16_g32_global_functional_eps_0p001,B,3,layer,39,39,0.5849880539790423,0.7671808005053296,0.8624387664835622,0.21408125758171082,0.25237613916397095,0.2829187333583832,218.9904375076294
B16_g32_global_functional_eps_0p001,B,4,layer,0,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p001,B,4,layer,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p001,B,4,layer,20,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p001,B,4,layer,39,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p0025,B,2,layer,0,33,-0.30490702125448316,0.2217937240254244,0.5255471461334835,0.4162828803062439,0.469708114862442,0.5127903461456299,1.6852870434522629
B16_g32_global_functional_eps_0p0025,B,2,layer,4,41,-0.15157499610085257,0.19275486819463794,0.4507021832640222,0.47682467103004456,0.5038711428642273,0.552475094795227,19.214977860450745
B16_g32_global_functional_eps_0p0025,B,2,layer,20,39,0.07657262506200387,0.5335462620673717,0.7844245121837214,0.36218770146369933,0.5506560206413269,0.5977989673614502,7.457656014710665
B16_g32_global_functional_eps_0p0025,B,2,layer,39,39,-0.2324794817997992,0.37401530270177263,0.580455979426665,0.3778715968132019,0.43430739641189575,0.4923059225082398,670.7518639564514
B16_g32_global_functional_eps_0p0025,B,3,layer,0,33,0.6066397311186804,0.7471428644590234,0.8596154290036214,0.2348422646522522,0.26309147477149963,0.2933173358440399,0.5334556326270103
B16_g32_global_functional_eps_0p0025,B,3,layer,4,41,0.5035740562844884,0.7333864992987961,0.862980575423113,0.2701890170574188,0.29250818490982056,0.3292069435119629,6.091414887458086
B16_g32_global_functional_eps_0p0025,B,3,layer,20,39,0.659741807264204,0.8165649117350989,0.8920281918151166,0.2762278079986572,0.3068373203277588,0.33976492285728455,2.9720581471920013
B16_g32_global_functional_eps_0p0025,B,3,layer,39,39,0.5577860763177905,0.7570321389045442,0.8860183042845052,0.21605347096920013,0.2543696165084839,0.2874478816986084,228.7220380306244
B16_g32_global_functional_eps_0p0025,B,4,layer,0,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p0025,B,4,layer,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p0025,B,4,layer,20,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p0025,B,4,layer,39,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p01,B,2,layer,0,33,-0.20661399325810687,0.2770909143704695,0.4909038327632027,0.4255977511405945,0.464728444814682,0.5192622423171998,1.72445316798985
B16_g32_global_functional_eps_0p01,B,2,layer,4,41,-0.1864012270603035,0.2130462117423393,0.3648078339077838,0.4670441150665283,0.505459189414978,0.5626470446586609,19.150594674050808
B16_g32_global_functional_eps_0p01,B,2,layer,20,39,0.2767249520414735,0.5390960918804891,0.7365447035081576,0.3640282154083252,0.5481283068656921,0.594445276260376,6.814670849591494
B16_g32_global_functional_eps_0p01,B,2,layer,39,39,-0.167802595457477,0.30076053605105935,0.578263755792904,0.3778810977935791,0.4348257780075073,0.48673967123031614,739.8207077980042
B16_g32_global_functional_eps_0p01,B,3,layer,0,33,0.5841646309599281,0.7330983143058077,0.842633190684095,0.23634536266326905,0.2647182047367096,0.2978573560714722,0.5349196521565318
B16_g32_global_functional_eps_0p01,B,3,layer,4,41,0.5380128998407461,0.7318031650907145,0.8437460440398259,0.26543205976486206,0.29063987731933594,0.32704880833625793,6.21377282962203
B16_g32_global_functional_eps_0p01,B,3,layer,20,39,0.7554330108055985,0.8210571356160115,0.9003227404860704,0.27004159688949586,0.3042340576648712,0.3375539183616638,2.627137688919902
B16_g32_global_functional_eps_0p01,B,3,layer,39,39,0.5560076547366158,0.744523875799644,0.8736056212672382,0.2150809109210968,0.2537107765674591,0.2828144609928131,226.09469735622406
B16_g32_global_functional_eps_0p01,B,4,layer,0,33,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p01,B,4,layer,4,41,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p01,B,4,layer,20,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p01,B,4,layer,39,39,1.0,1.0,1.0,0.0,0.0,0.0,0.0
B16_g32_global_functional_eps_0p02,B,2,layer,0,33,-0.15579533092803932,0.31709835798136665,0.4563948483806303,0.4282910764217377,0.47424787282943726,0.5094827651977539,1.6588355572894216
B16_g32_global_functional_eps_0p02,B,2,layer,4,41,-0.12602962419028874,0.20826943160804856,0.44903157225570733,0.4749890863895416,0.5062068700790405,0.5464191436767578,18.574555963277817
B16_g32_global_functional_eps_0p02,B,2,layer,20,39,0.18933649476279146,0.454723616515221,0.741584322419558,0.36112201809883115,0.5574415326118469,0.616955304145813,7.675948962569237
B16_g32_global_functional_eps_0p02,B,2,layer,39,39,-0.16446770773494443,0.25045864635931436,0.5282313915308486,0.38105583786964414,0.4370758533477783,0.4956313252449036,746.3993678092957
