candidate,design,objective,sharing,projection,split,level,count,p10_relative_error,median_relative_error,p90_relative_error,p10_damage,median_damage,p90_damage,summed_damage,median_own_recovery
B16_g32_global_functional,B,expert_functional_proxy,global_projection,gate,test,3,152,0.04307481609284878,0.12392514944076538,0.15899274498224258,0.45234256982803345,3.138458728790283,11.646023559570313,859.5636923611164,0.7161480486392975
B16_g32_global_functional,B,expert_functional_proxy,global_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,gate,train,2,258,0.12875772416591644,0.2245406210422516,0.28479168117046355,1.5532132387161255,10.450422763824463,91.72153778076172,7912.493483781815,0.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,gate,train,3,258,0.04168079346418381,0.1240602433681488,0.16002394258975983,0.47209242880344393,3.2274168729782104,11.450000095367434,1458.3555533587933,0.7062759101390839
B16_g32_global_functional,B,expert_functional_proxy,global_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,gate,validation,2,135,0.130713614821434,0.2236538827419281,0.2848599851131439,1.5403595924377442,9.816940307617188,94.85306396484376,4125.113216996193,0.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,gate,validation,3,135,0.04296801686286926,0.1266024112701416,0.1558047890663147,0.46559937596321105,3.122368574142456,11.61310501098633,777.561333656311,0.7160323858261108
B16_g32_global_functional,B,expert_functional_proxy,global_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,test,2,152,0.16610972583293915,0.2904837876558304,0.3674182057380676,1.5435410499572755,9.001396179199219,34.30606307983398,2116.099414229393,0.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,test,3,152,0.09060138463973999,0.16295481473207474,0.20399628430604935,0.4505007803440094,2.956793427467346,10.354968261718751,630.3886153101921,0.6954335570335388
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,train,2,258,0.16500955820083618,0.28625182807445526,0.3594773530960083,1.5043021678924562,9.00912857055664,35.18788223266602,3563.848581671715,0.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,train,3,258,0.08882720619440079,0.16256804019212723,0.20105254501104355,0.45564914345741275,2.952214241027832,9.672078609466555,1056.4302099645138,0.6972056031227112
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,validation,2,135,0.16123417615890503,0.2961266040802002,0.3627482056617737,1.547409749031067,8.819917678833008,39.93463897705078,2046.2275399565697,0.0
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,validation,3,135,0.08731856644153595,0.16467508673667908,0.20022599995136262,0.44727887511253356,2.929274082183838,10.364555740356446,580.9042660593987,0.7010079622268677
B16_g32_global_functional,B,expert_functional_proxy,global_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,test,2,152,0.29303584396839144,0.33451612293720245,0.3719668984413147,0.019661237671971324,0.10718434303998947,7.190154027938843,342.6267224531621,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,test,3,152,0.17448509037494658,0.1986972838640213,0.21338362842798234,0.007178790634498,0.037823984399437904,2.6969866275787355,121.15125720528886,0.6396309733390808
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,train,2,258,0.25765625238418577,0.3200255036354065,0.359730064868927,0.01929709706455469,0.08741739019751549,7.376412296295167,566.3673136392608,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,train,3,258,0.15839875489473343,0.19339191913604736,0.21148632019758223,0.006877416139468551,0.03734130971133709,2.792627835273744,201.310432695318,0.6378747820854187
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,validation,2,135,0.29641964435577395,0.34682077169418335,0.38008366227149964,0.023351629823446275,0.10479254275560379,9.800572776794436,394.24608499277383,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,validation,3,135,0.17515395879745482,0.20266763865947723,0.2166710764169693,0.007164378184825182,0.03700271621346474,2.9014368057250985,112.76025801780634,0.6890566349029541
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,test,2,152,0.13069697916507722,0.2267073392868042,0.2869794756174088,1.596440029144287,10.462507724761963,96.26389389038086,4741.414625048637,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,test,3,152,0.043277497962117197,0.12561693787574768,0.1602431669831276,0.4672294467687607,3.0880119800567627,11.828521251678467,867.5553578436375,0.714020699262619
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,train,2,258,0.12535974979400635,0.2236640602350235,0.2863122820854187,1.6370320081710816,10.430585384368896,88.49407806396485,7687.400110244751,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,train,3,258,0.04221602044999599,0.12539511173963547,0.16019438207149506,0.5011197745800019,3.2449848651885986,11.559053421020508,1470.9541172981262,0.7072117924690247
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,validation,2,135,0.12791960537433625,0.22538496553897858,0.2826691746711731,1.6264949321746827,9.845096588134766,90.67942047119142,4089.9173218011856,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,validation,3,135,0.04365666210651398,0.12688559293746948,0.15662394762039186,0.48070415258407595,2.994847297668457,11.864616012573242,793.3308835327625,0.714031457901001
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,test,2,152,0.16318129897117614,0.2886369228363037,0.3654296427965164,1.556935977935791,9.07700490951538,32.96186981201172,2092.4606051445007,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,test,3,152,0.08985335752367973,0.16030750423669815,0.20618201196193695,0.4534051150083542,2.804449200630188,10.058449172973633,621.3390655815601,0.6946071684360504
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,train,2,258,0.1655055359005928,0.2834145724773407,0.3570272624492645,1.4817013502120973,9.069247722625732,35.575798797607426,3555.088379204273,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,train,3,258,0.08787573650479318,0.15934612601995468,0.20046646595001222,0.45702064037323,2.845529317855835,9.697032260894776,1035.0841083526611,0.6973364353179932
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,validation,2,135,0.16055695414543153,0.29499393701553345,0.36713617444038393,1.426275610923767,8.870561599731445,39.973468780517585,2021.501837849617,0.0
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,validation,3,135,0.08623269051313401,0.16319632530212402,0.20193187594413758,0.4451673448085785,2.736901044845581,10.07358169555664,568.8138688802719,0.699851393699646
B16_g32_global_functional_eps_0p0,B,expert_functional_proxy,global_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,test,2,152,0.29604576528072357,0.33737701177597046,0.3700715690851212,0.019327548146247864,0.09384987130761147,6.727689266204835,324.12623678240925,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,test,3,152,0.17460662871599197,0.1986374482512474,0.21309274584054946,0.0074000868014991285,0.04553880915045738,2.8542483091354383,122.54458428407088,0.6395890414714813
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,train,2,258,0.26187320947647097,0.3193267434835434,0.3596978962421417,0.01880281437188387,0.08565729111433029,7.2377341270446784,555.0347573589534,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,train,3,258,0.15982404798269273,0.19419054687023163,0.21083822548389436,0.006846218509599567,0.04319984093308449,2.600546550750734,200.01822408777662,0.6193629503250122
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,validation,2,135,0.29776946306228635,0.34757089614868164,0.3796117901802063,0.0241967111825943,0.10515198111534119,9.692356872558598,387.68804857786745,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,validation,3,135,0.1735425353050232,0.20029178261756897,0.21575476825237275,0.007731219381093979,0.04217682033777237,2.8578706264495852,116.60741863492876,0.6707153916358948
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,test,2,152,0.13995256870985032,0.2253362536430359,0.28643312454223635,1.554814350605011,10.714300155639648,126.4584655761719,5565.028467535973,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,test,3,152,0.04530560523271561,0.12590423971414566,0.15912937223911286,0.46076629459857943,3.194826126098633,12.845378589630128,908.5045790374279,0.7143594920635223
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,train,2,258,0.13884402811527252,0.22556963562965393,0.28278142511844634,1.5935335516929627,10.669382572174072,112.01419067382812,8921.057517886162,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,train,3,258,0.0442536260932684,0.12498408555984497,0.1606444522738457,0.49604506492614747,3.2797203063964844,12.202888870239258,1524.593349546194,0.7087943851947784
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,validation,2,135,0.13920110762119292,0.22905878722667694,0.2839051067829132,1.5955822229385377,9.941387176513672,116.49026489257814,4678.690138578415,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,validation,3,135,0.04607158526778221,0.12922778725624084,0.15779646933078767,0.48263370990753174,3.169370651245117,12.604404449462892,820.9033744931221,0.7168844938278198
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,test,2,152,0.1704452157020569,0.29029227793216705,0.37005181014537813,1.5167224526405336,8.91218090057373,34.900630950927734,2134.009815454483,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,test,3,152,0.09158599078655243,0.15914303064346313,0.2067131668329239,0.45816460251808167,2.8768770694732666,10.231821060180666,628.8496328890324,0.6960824131965637
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,train,2,258,0.1657327815890312,0.2846909761428833,0.3584642201662064,1.4697606921195985,9.029984474182129,35.59804420471191,3577.4766444563866,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,train,3,258,0.08791311234235763,0.1583615094423294,0.2014837220311165,0.43233424723148345,2.826808452606201,9.719844722747803,1047.3988467752934,0.6966273784637451
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,validation,2,135,0.16182860732078552,0.2982391119003296,0.36510289907455445,1.4650235652923584,8.522653579711914,39.90106964111328,2049.529170393944,0.0
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,validation,3,135,0.0881192371249199,0.16217462718486786,0.2012863874435425,0.4354964792728424,2.6842942237854004,10.56935272216797,582.8915841281414,0.7012940049171448
B16_g32_global_functional_eps_0p001,B,expert_functional_proxy,global_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,test,2,152,0.29131571650505067,0.335396870970726,0.37000291645526884,0.02097860649228096,0.10646070912480354,7.630714702606207,321.07138704229146,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,test,3,152,0.17541764974594115,0.19903682172298431,0.21354201138019563,0.0075808763038367035,0.04180174879729748,3.1822588205337534,135.53705855761655,0.6130887269973755
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,train,2,258,0.26053405404090885,0.3203331083059311,0.3595459371805191,0.018878524377942085,0.09084135293960571,6.757717084884645,527.8705063886009,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,train,3,258,0.15905123502016066,0.19382596015930176,0.21075332909822464,0.007229482103139162,0.040892455726861954,2.754862308502198,197.00125939934514,0.6133823394775391
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,validation,2,135,0.29428918957710265,0.3465561270713806,0.38086023926734924,0.02304009199142456,0.11495844274759293,8.50053310394288,348.89089068956673,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,validation,3,135,0.1732795685529709,0.20090614259243011,0.21685243248939515,0.008373848162591457,0.041784465312957764,2.520774698257447,109.46277962112799,0.677466630935669
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,test,2,152,0.13115020096302032,0.2286238968372345,0.28569825291633605,1.5518354773521423,10.033320903778076,97.823046875,4791.4064791202545,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,test,3,152,0.04318324141204357,0.12576600164175034,0.1578112557530403,0.4432719796895981,3.05821692943573,12.001026821136476,866.2518148124218,0.7137696743011475
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,train,2,258,0.1261988639831543,0.22387118637561798,0.2850111395120621,1.59465891122818,10.46414566040039,90.58209609985353,7814.12660741806,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,train,3,258,0.04203325435519219,0.1244945116341114,0.16001231372356417,0.4708735942840577,3.3429137468338013,11.672830200195314,1467.2883174717426,0.7051730453968048
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,validation,2,135,0.12932250797748565,0.22436444461345673,0.2855602979660034,1.5922016620635986,9.774154663085938,92.65745849609378,4116.279473125935,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,validation,3,135,0.04395043104887009,0.12582778930664062,0.1558909058570862,0.4801399052143097,3.005798816680908,11.904541778564454,787.7200946807861,0.7169968485832214
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,test,2,152,0.16642635613679885,0.290919229388237,0.3682496190071106,1.5436922550201415,8.983812808990479,34.310755538940434,2112.247752428055,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,test,3,152,0.09049413502216339,0.1597583368420601,0.2054397240281105,0.4611514240503311,2.8435654640197754,9.972405815124512,621.6135346293449,0.696107029914856
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,train,2,258,0.16766226440668106,0.2839197516441345,0.35921269059181216,1.494806182384491,8.981276512145996,35.71509132385254,3592.3016986250877,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,train,3,258,0.08894319757819176,0.15804719924926758,0.200680410861969,0.44917276203632356,2.839462995529175,9.820893287658691,1046.7756588459015,0.6978572010993958
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,validation,2,135,0.1617427498102188,0.2959563136100769,0.36147628426551826,1.4402584075927733,8.582657814025879,40.34554901123047,2053.090416431427,0.0
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,validation,3,135,0.08776637315750122,0.16283373534679413,0.20167964100837707,0.434013819694519,2.693051815032959,10.31274814605713,579.359673589468,0.7002729177474976
B16_g32_global_functional_eps_0p0025,B,expert_functional_proxy,global_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,test,2,152,0.29534901678562164,0.3361029028892517,0.3719247609376907,0.019289306923747064,0.09874880313873291,7.148453569412232,311.56451494339854,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,test,3,152,0.17283687591552735,0.19797991961240768,0.21418553292751313,0.006916921818628907,0.04249122738838196,2.9757750988006597,122.10958039527759,0.6268597543239594
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,train,2,258,0.26093590855598453,0.3222315311431885,0.36093983948230746,0.019987675175070763,0.09384868294000626,6.728356742858888,528.0379353715107,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,train,3,258,0.1588251620531082,0.1930495724081993,0.21087959110736848,0.0070605031214654446,0.04167347773909569,2.655541992187501,196.2890164165292,0.6270638108253479
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,validation,2,135,0.29738351702690125,0.3495174050331116,0.38103995323181156,0.024584251642227172,0.11910977959632874,7.782258033752441,346.7624040376395,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,validation,3,135,0.17243948578834534,0.20151646435260773,0.21497075259685516,0.007674793060868978,0.04142177850008011,2.450074768066408,109.81548103014939,0.6834114789962769
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,test,2,152,0.13342146575450897,0.22400185465812683,0.2850237816572189,1.58587543964386,9.939168453216553,100.11256256103516,4884.971568822861,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,test,3,152,0.04324823208153248,0.12401673197746277,0.15609417259693145,0.4570190191268921,3.07750928401947,11.882847976684571,856.7912630140781,0.7149620950222015
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,train,2,258,0.1298419326543808,0.22163008898496628,0.2846312433481216,1.5704063534736634,10.370709419250488,95.19535293579104,8036.720600306988,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,train,3,258,0.04149963520467281,0.12240471690893173,0.16034042388200762,0.5026015520095826,3.279458999633789,11.465465354919434,1452.042453944683,0.7077211141586304
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,validation,2,135,0.13108079731464387,0.22345417737960815,0.2843052685260773,1.5585454463958741,9.580376625061035,96.82044982910158,4188.376593112946,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,validation,3,135,0.04292234405875206,0.12605448067188263,0.15482084751129152,0.47565890550613404,2.9633264541625977,11.526837730407715,777.1338393092155,0.7162367105484009
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,gate,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,test,2,152,0.16627222299575806,0.28857582807540894,0.37178149819374084,1.5437595129013062,9.043227672576904,34.31048431396484,2107.0675671100616,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,test,3,152,0.09033779129385948,0.15971175581216812,0.20503720790147784,0.45234322845935826,2.7883554697036743,10.086443328857422,616.4031665027142,0.6982827186584473
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,train,2,258,0.1666103795170784,0.28540919721126556,0.3575512558221817,1.4569434642791748,9.031933307647705,36.198036956787114,3588.7312826514244,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,train,3,258,0.08806918933987617,0.1573944315314293,0.19972254782915116,0.44147825241088867,2.873688220977783,9.71798267364502,1037.618814498186,0.7019618153572083
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,validation,2,135,0.16319166421890258,0.2949483096599579,0.3628557682037354,1.4623444080352783,8.841913223266602,40.13140640258789,2065.203981757164,0.0
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,validation,3,135,0.08779189139604568,0.1611202508211136,0.20032311081886292,0.438868510723114,2.7713656425476074,10.282986450195313,574.3872224986553,0.7045875787734985
B16_g32_global_functional_eps_0p01,B,expert_functional_proxy,global_projection,up,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,test,2,152,0.2958181440830231,0.3351854234933853,0.3681604653596878,0.02043658383190632,0.10490840300917625,8.24959721565247,331.5428576283157,0.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,test,3,152,0.17200708538293838,0.19557978957891464,0.21266591548919678,0.007193247275426984,0.03411353379487991,3.206238913536072,130.75086339982226,0.6041765809059143
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,train,2,258,0.2589722752571106,0.32029296457767487,0.36025938093662263,0.017228810116648674,0.09059702605009079,6.723152017593384,524.1400805125013,0.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,train,3,258,0.15655335634946824,0.1911831572651863,0.20921533852815627,0.007184981927275657,0.03526031784713268,2.719809460639954,202.3315756698139,0.6162509024143219
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,validation,2,135,0.2957619190216064,0.3499492108821869,0.38064571619033816,0.02228975258767605,0.11469502002000809,9.557249832153321,389.5822330629453,0.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,validation,3,135,0.17222117781639099,0.19847822189331055,0.2143939346075058,0.007696610502898694,0.03501417487859726,2.571201848983765,113.37374826311134,0.6965927481651306
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,down,validation,4,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,test,2,152,0.13201234191656114,0.22477851808071136,0.28225765824317933,1.5041991710662843,10.32962703704834,95.04051513671875,4775.002119421959,0.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,test,3,152,0.04261128455400467,0.12538205832242966,0.15558791309595107,0.43623160719871523,3.073439836502075,11.655447101593019,857.3626827597618,0.7173438370227814
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,test,4,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,train,2,258,0.12760697454214096,0.2236996814608574,0.2809434950351715,1.5384935975074767,10.556571960449219,91.8306365966797,7835.722954034805,0.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,train,3,258,0.04129702337086201,0.12269988656044006,0.15939839929342273,0.4760226160287857,3.2343201637268066,11.532083892822266,1450.2237424254417,0.7061533033847809
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,train,4,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,expert_functional_proxy,global_projection,gate,validation,2,135,0.1294614553451538,0.22327156364917755,0.2822889387607575,1.5816561698913574,10.08763599395752,93.19874572753906,4116.646384477615,0.0
