candidate,design,level,stratification,stratum,count,p10_relative_error,median_relative_error,p90_relative_error,summed_damage,median_own_recovery
B16_g32_cluster_functional,B,3,layer,20,117,0.04508607611060143,0.18286435306072235,0.20895305871963502,538.5883872178383,0.7007085084915161
B16_g32_cluster_functional,B,3,layer,39,117,0.08456910997629166,0.11201340705156326,0.18361866176128389,871.2512785196304,0.7133355140686035
B16_g32_cluster_functional,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_cluster_functional,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,2,layer,0,99,0.24082569777965546,0.28158318996429443,0.33118181228637694,102.75868088006973,0.0
B16_g32_expert_functional,B,2,layer,4,123,0.23045662343502044,0.2991904318332672,0.35065250992774966,611.5808438695967,0.0
B16_g32_expert_functional,B,2,layer,20,117,0.10415322184562684,0.3198353350162506,0.37498419880867007,2815.1596693824977,0.0
B16_g32_expert_functional,B,2,layer,39,117,0.1637714982032776,0.21556146442890167,0.3300862967967987,3087.0218230485916,0.0
B16_g32_expert_functional,B,3,layer,0,99,0.1288958966732025,0.15506628155708313,0.1871238887310028,30.287182945292443,0.6960612535476685
B16_g32_expert_functional,B,3,layer,4,123,0.12396366447210312,0.16536164283752441,0.19515635669231415,182.47941742278636,0.7030290961265564
B16_g32_expert_functional,B,3,layer,20,117,0.042318600416183474,0.1825457215309143,0.20898956954479217,468.288526577875,0.6960389614105225
B16_g32_expert_functional,B,3,layer,39,117,0.0839589625597,0.11164011061191559,0.1848955422639847,863.4864093661308,0.7180964946746826
B16_g32_expert_functional,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_expert_functional,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_activation,B,2,layer,0,99,0.2423815667629242,0.28175362944602966,0.33761860728263854,102.3153336243704,0.0
B16_g32_global_activation,B,2,layer,4,123,0.2321974068880081,0.29577821493148804,0.3589592337608337,603.3865203410387,0.0
B16_g32_global_activation,B,2,layer,20,117,0.101682648062706,0.3218470513820648,0.37398458123207096,2617.7038175221533,0.0
B16_g32_global_activation,B,2,layer,39,117,0.16387930512428284,0.20772069692611694,0.33211117386817934,3062.155711531639,0.0
B16_g32_global_activation,B,3,layer,0,99,0.1278993546962738,0.15844589471817017,0.1953142374753952,30.93736357195303,0.6846169829368591
B16_g32_global_activation,B,3,layer,4,123,0.12997807264328004,0.16427631676197052,0.2106912851333618,187.18060357961804,0.6860707998275757
B16_g32_global_activation,B,3,layer,20,117,0.04109005853533745,0.19155973196029663,0.2131916582584381,472.23954158322886,0.6931383013725281
B16_g32_global_activation,B,3,layer,39,117,0.08550584465265275,0.11230180412530899,0.19478437304496765,897.978621840477,0.7099505662918091
B16_g32_global_activation,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_activation,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_activation,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_activation,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,2,layer,0,99,0.24223730266094207,0.2905760407447815,0.3362820088863373,106.21273522358388,0.0
B16_g32_global_functional,B,2,layer,4,123,0.2343906819820404,0.29990527033805847,0.3587771117687225,621.9260392561555,0.0
B16_g32_global_functional,B,2,layer,20,117,0.12791841626167297,0.3230549097061157,0.3771534621715546,3487.3588618990034,0.0
B16_g32_global_functional,B,2,layer,39,117,0.16458191871643066,0.21454420685768127,0.335097873210907,3099.3854550123215,0.0
B16_g32_global_functional,B,3,layer,0,99,0.12986285090446473,0.1593465358018875,0.19502500891685487,31.619805412832648,0.6914952993392944
B16_g32_global_functional,B,3,layer,4,123,0.12953283190727236,0.16578274965286255,0.21034528613090514,189.5775728393346,0.6939598321914673
B16_g32_global_functional,B,3,layer,20,117,0.042161695659160614,0.19120804965496063,0.21584996283054353,500.0329840281047,0.6955439448356628
B16_g32_global_functional,B,3,layer,39,117,0.08614480793476105,0.1119915023446083,0.19681957066059114,902.1413252353668,0.7100419998168945
B16_g32_global_functional,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,2,layer,0,99,0.2449278712272644,0.28802257776260376,0.33768737912178043,106.45886002294719,0.0
B16_g32_global_functional_eps_0p0,B,2,layer,4,123,0.23654561638832092,0.2999004125595093,0.357146155834198,621.0483327396214,0.0
B16_g32_global_functional_eps_0p0,B,2,layer,20,117,0.12465330213308334,0.3208264112472534,0.37754095196723936,3322.142144050449,0.0
B16_g32_global_functional_eps_0p0,B,2,layer,39,117,0.15943034887313842,0.21283160150051117,0.33238237500190737,3126.8526158332825,0.0
B16_g32_global_functional_eps_0p0,B,3,layer,0,99,0.12981349229812622,0.1603676676750183,0.19693117439746857,31.95712486980483,0.688473641872406
B16_g32_global_functional_eps_0p0,B,3,layer,4,123,0.12939825356006623,0.16782793402671814,0.21077742278575898,189.19909255765378,0.6937012076377869
B16_g32_global_functional_eps_0p0,B,3,layer,20,117,0.04267885833978653,0.19173607230186462,0.2155252069234848,495.4965329337865,0.6942363977432251
B16_g32_global_functional_eps_0p0,B,3,layer,39,117,0.08545581102371216,0.11110507696866989,0.19758973717689515,893.3929302692413,0.7123372554779053
B16_g32_global_functional_eps_0p0,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,2,layer,0,99,0.2456381529569626,0.28916043043136597,0.3413135051727295,106.19525273051113,0.0
B16_g32_global_functional_eps_0p001,B,2,layer,4,123,0.23708116114139557,0.3009752929210663,0.3561059534549713,622.0437987074256,0.0
B16_g32_global_functional_eps_0p001,B,2,layer,20,117,0.1388232886791229,0.32078462839126587,0.3782300412654877,4144.491896400228,0.0
B16_g32_global_functional_eps_0p001,B,2,layer,39,117,0.1674009829759598,0.21520428359508514,0.33384184837341313,3150.4335719347,0.0
B16_g32_global_functional_eps_0p001,B,3,layer,0,99,0.12944404184818267,0.15943211317062378,0.19803666174411774,31.446180645842105,0.6936424970626831
B16_g32_global_functional_eps_0p001,B,3,layer,4,123,0.13143513798713685,0.1675965040922165,0.2103842943906784,190.34579871967435,0.6918896436691284
B16_g32_global_functional_eps_0p001,B,3,layer,20,117,0.04435890465974808,0.19074852764606476,0.21378313601017,532.473814861849,0.6934750080108643
B16_g32_global_functional_eps_0p001,B,3,layer,39,117,0.08679062128067017,0.11399399489164352,0.195779287815094,905.6330019831657,0.7074986696243286
B16_g32_global_functional_eps_0p001,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p001,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,2,layer,0,99,0.24564981758594512,0.29016536474227905,0.3373575270175934,106.08768949192017,0.0
B16_g32_global_functional_eps_0p0025,B,2,layer,4,123,0.23478893637657167,0.3004428446292877,0.35602296590805055,621.7076311185956,0.0
B16_g32_global_functional_eps_0p0025,B,2,layer,20,117,0.12760306298732757,0.3202558755874634,0.37536776065826416,3378.0525904987007,0.0
B16_g32_global_functional_eps_0p0025,B,2,layer,39,117,0.16422009468078613,0.212174654006958,0.33575892448425293,3118.8777074813843,0.0
B16_g32_global_functional_eps_0p0025,B,3,layer,0,99,0.12805151343345642,0.15849435329437256,0.1959647685289383,31.60108879976906,0.6893342137336731
B16_g32_global_functional_eps_0p0025,B,3,layer,4,123,0.13028724193573,0.1676776111125946,0.20972273051738738,190.4011847320944,0.6923945546150208
B16_g32_global_functional_eps_0p0025,B,3,layer,20,117,0.042891822010278705,0.1927209198474884,0.21329648196697235,499.16387095395476,0.692931056022644
B16_g32_global_functional_eps_0p0025,B,3,layer,39,117,0.08530344367027283,0.11268647015094757,0.19736812710762025,902.2362635135651,0.7097941040992737
B16_g32_global_functional_eps_0p0025,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p0025,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,2,layer,0,99,0.24484131634235382,0.28862839937210083,0.34015291929244995,105.85757961776108,0.0
B16_g32_global_functional_eps_0p01,B,2,layer,4,123,0.23507820963859558,0.2989353537559509,0.35643980503082273,617.3431694619358,0.0
B16_g32_global_functional_eps_0p01,B,2,layer,20,117,0.12985316812992095,0.3226465582847595,0.3796040117740631,3505.3415836375207,0.0
B16_g32_global_functional_eps_0p01,B,2,layer,39,117,0.16386111974716186,0.2143241912126541,0.3355353891849518,3075.0613181591034,0.0
B16_g32_global_functional_eps_0p01,B,3,layer,0,99,0.12915161848068238,0.15867070853710175,0.19558437168598175,31.426020129118115,0.6909525990486145
B16_g32_global_functional_eps_0p01,B,3,layer,4,123,0.12925444543361664,0.16620370745658875,0.21076394021511077,188.31317471712828,0.6908596754074097
B16_g32_global_functional_eps_0p01,B,3,layer,20,117,0.042224135249853134,0.18772824108600616,0.2151110053062439,490.83900477644056,0.6994032859802246
B16_g32_global_functional_eps_0p01,B,3,layer,39,117,0.0855882465839386,0.11126592755317688,0.19821872413158417,884.7258102893829,0.7112845182418823
B16_g32_global_functional_eps_0p01,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p01,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,2,layer,0,99,0.24542158246040344,0.2856435775756836,0.33953973054885866,105.34069179371,0.0
B16_g32_global_functional_eps_0p02,B,2,layer,4,123,0.23825575411319733,0.29999592900276184,0.35787599682807925,623.6461142525077,0.0
B16_g32_global_functional_eps_0p02,B,2,layer,20,117,0.12604616582393646,0.32133206725120544,0.3809634804725647,3388.0115765035152,0.0
B16_g32_global_functional_eps_0p02,B,2,layer,39,117,0.16184177100658417,0.2141355276107788,0.3340777218341828,3082.021816968918,0.0
B16_g32_global_functional_eps_0p02,B,3,layer,0,99,0.12784252762794496,0.15656715631484985,0.19396749138832092,30.865358965005726,0.6958402395248413
B16_g32_global_functional_eps_0p02,B,3,layer,4,123,0.13015282452106475,0.1666514277458191,0.20935785174369811,189.9245726922527,0.6921340227127075
B16_g32_global_functional_eps_0p02,B,3,layer,20,117,0.042268405109643935,0.1905183047056198,0.21238930523395538,483.5386330727488,0.7011368274688721
B16_g32_global_functional_eps_0p02,B,3,layer,39,117,0.0837548092007637,0.11116211116313934,0.19647254943847656,887.9620995521545,0.7150269746780396
B16_g32_global_functional_eps_0p02,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p02,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,2,layer,0,99,0.245469868183136,0.28873053193092346,0.33949450850486756,105.28249076474458,0.0
B16_g32_global_functional_eps_0p05,B,2,layer,4,123,0.23568638265132905,0.2988920509815216,0.35958001017570496,622.8766212761402,0.0
B16_g32_global_functional_eps_0p05,B,2,layer,20,117,0.13147123157978058,0.32426950335502625,0.38005595803260805,3666.487651905045,0.0
B16_g32_global_functional_eps_0p05,B,2,layer,39,117,0.1658676564693451,0.21799662709236145,0.33577913045883184,3124.1935176849365,0.0
B16_g32_global_functional_eps_0p05,B,3,layer,0,99,0.1260428473353386,0.15334978699684143,0.19127900302410125,29.69391239900142,0.7004591822624207
B16_g32_global_functional_eps_0p05,B,3,layer,4,123,0.12594268321990967,0.16333898901939392,0.20630337595939635,183.0846109520644,0.7057597637176514
B16_g32_global_functional_eps_0p05,B,3,layer,20,117,0.04158837050199509,0.18679915368556976,0.20793954133987427,466.6729201609269,0.7085190415382385
B16_g32_global_functional_eps_0p05,B,3,layer,39,117,0.08259749561548232,0.10820693522691727,0.19579667747020724,857.5251541733742,0.7266817092895508
B16_g32_global_functional_eps_0p05,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_functional_eps_0p05,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,2,layer,0,99,0.263788902759552,0.3142246603965759,0.3609120428562164,121.17325223702937,0.0
B16_g32_global_weight,B,2,layer,4,123,0.24521116316318511,0.3105439245700836,0.353890472650528,647.5110824815929,0.0
B16_g32_global_weight,B,2,layer,20,117,0.24467260539531707,0.3523149788379669,0.38982451558113096,11181.094036322087,0.0
B16_g32_global_weight,B,2,layer,39,117,0.16698264479637145,0.22498181462287903,0.34376363158226014,3398.9993946552277,0.0
B16_g32_global_weight,B,3,layer,0,99,0.13706033527851105,0.16614924371242523,0.19159706830978393,34.1016070113983,0.7142753005027771
B16_g32_global_weight,B,3,layer,4,123,0.12868177592754365,0.1680121272802353,0.19349465370178223,186.45435449294746,0.7171410322189331
B16_g32_global_weight,B,3,layer,20,117,0.07683603912591934,0.19458945095539093,0.21375088691711427,1232.4027306931093,0.7146428823471069
B16_g32_global_weight,B,3,layer,39,117,0.08584099411964417,0.11346913129091263,0.18813818991184236,927.5756684541702,0.7286644577980042
B16_g32_global_weight,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_global_weight,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,2,layer,0,99,0.24386693239212037,0.2839202582836151,0.3305001795291901,103.55011696740985,0.0
B16_g32_layer_functional,B,2,layer,4,123,0.23119014501571655,0.2965003550052643,0.351622211933136,606.8127624616027,0.0
B16_g32_layer_functional,B,2,layer,20,117,0.11552078127861024,0.3187113106250763,0.3783805787563324,3013.458643587306,0.0
B16_g32_layer_functional,B,2,layer,39,117,0.16412027180194855,0.2181016504764557,0.33376128077507017,3133.2014865875244,0.0
B16_g32_layer_functional,B,3,layer,0,99,0.12585984468460082,0.15814335644245148,0.18712060749530793,30.695131052285433,0.694588303565979
B16_g32_layer_functional,B,3,layer,4,123,0.12400848567485809,0.1652643382549286,0.198007994890213,181.80988244898617,0.698827862739563
B16_g32_layer_functional,B,3,layer,20,117,0.042007576674222946,0.18646493554115295,0.2130731225013733,482.0355195249431,0.6943315267562866
B16_g32_layer_functional,B,3,layer,39,117,0.08568349480628967,0.11358031630516052,0.1965447157621384,899.8104689121246,0.7140495777130127
B16_g32_layer_functional,B,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
B16_g32_layer_functional,B,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,2,layer,0,99,0.2451122969388962,0.29218941926956177,0.33802772760391236,108.59253823105246,0.0
C8_g32_layer_functional,C,2,layer,4,123,0.2338697612285614,0.3035924732685089,0.3558646500110626,631.1498170420527,0.0
C8_g32_layer_functional,C,2,layer,20,117,0.12621983289718627,0.3318215012550354,0.3805132985115051,3336.6485150624067,0.0
C8_g32_layer_functional,C,2,layer,39,117,0.167048180103302,0.22116784751415253,0.3467013955116272,3324.3137772083282,0.0
C8_g32_layer_functional,C,3,layer,0,99,0.12920753359794618,0.15963731706142426,0.19083587527275087,31.828435521107167,0.6952402591705322
C8_g32_layer_functional,C,3,layer,4,123,0.12760095596313475,0.16701668500900269,0.19721866846084596,185.27324175834656,0.7036776542663574
C8_g32_layer_functional,C,3,layer,20,117,0.05658620521426201,0.18741221725940704,0.21206720769405366,727.1282658833079,0.694628894329071
C8_g32_layer_functional,C,3,layer,39,117,0.08331500589847565,0.11408335715532303,0.19438186287879944,908.285380423069,0.727080225944519
C8_g32_layer_functional,C,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
C8_g32_layer_functional,C,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,2,layer,0,99,0.2417704641819,0.2874526083469391,0.3225657999515533,106.65306480880827,0.0
D4_g16_layer_functional,D,2,layer,4,123,0.23437347412109374,0.30250319838523865,0.3514404892921448,617.6668096929789,0.0
D4_g16_layer_functional,D,2,layer,20,117,0.14740661382675171,0.32946792244911194,0.37866129279136657,4427.629140296951,0.0
D4_g16_layer_functional,D,2,layer,39,117,0.16627557575702667,0.21047909557819366,0.3420175611972809,3136.945261478424,0.0
D4_g16_layer_functional,D,3,layer,0,99,0.13440665006637573,0.16151338815689087,0.1876008242368698,32.921709784539416,0.6739790439605713
D4_g16_layer_functional,D,3,layer,4,123,0.12789134979248046,0.16889429092407227,0.19799550473690034,188.71729768626392,0.6876227855682373
D4_g16_layer_functional,D,3,layer,20,117,0.07118458151817322,0.19071795046329498,0.21595565378665924,1078.593267090153,0.6846612691879272
D4_g16_layer_functional,D,3,layer,39,117,0.0887583002448082,0.11647556722164154,0.19586526155471803,960.4455515742302,0.6962884664535522
D4_g16_layer_functional,D,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
D4_g16_layer_functional,D,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,2,layer,0,99,0.24854868948459624,0.2975928783416748,0.3508608818054199,112.87608494516462,0.0
E16_g64_layer_functional,E,2,layer,4,123,0.2401628464460373,0.30917179584503174,0.36618651151657106,658.3678774088621,0.0
E16_g64_layer_functional,E,2,layer,20,117,0.12156331688165666,0.34375298023223877,0.39446261525154114,3432.545247061178,0.0
E16_g64_layer_functional,E,2,layer,39,117,0.17820775806903838,0.22622042894363403,0.3519232988357544,3536.320880651474,0.0
E16_g64_layer_functional,E,3,layer,0,99,0.1302109956741333,0.15808625519275665,0.19209970831871032,31.984103384427726,0.7085009813308716
E16_g64_layer_functional,E,3,layer,4,123,0.13018077611923218,0.1668057143688202,0.19982418715953826,188.32834613509476,0.7150508165359497
E16_g64_layer_functional,E,3,layer,20,117,0.04455979913473129,0.19189710915088654,0.21520176231861116,525.0283781876788,0.7027816772460938
E16_g64_layer_functional,E,3,layer,39,117,0.08875515908002854,0.11462466418743134,0.19718768894672395,959.8750380277634,0.7316720485687256
E16_g64_layer_functional,E,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
E16_g64_layer_functional,E,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,2,layer,0,99,0.2472502887248993,0.29636454582214355,0.3476325750350952,111.22474944218993,0.0
E32_g64_layer_functional,E,2,layer,4,123,0.23797048032283782,0.3120805323123932,0.36397045850753784,652.8163298219442,0.0
E32_g64_layer_functional,E,2,layer,20,117,0.1173105150461197,0.3387524485588074,0.3928521752357483,3170.569732028991,0.0
E32_g64_layer_functional,E,2,layer,39,117,0.17646437585353852,0.2214575707912445,0.34638227224349977,3438.9307050704956,0.0
E32_g64_layer_functional,E,3,layer,0,99,0.12947736084461212,0.1570420265197754,0.19227451384067534,31.956794632598758,0.7037557363510132
E32_g64_layer_functional,E,3,layer,4,123,0.12940126657485962,0.1658753901720047,0.20079301595687865,187.98012473620474,0.7110893726348877
E32_g64_layer_functional,E,3,layer,20,117,0.04416230991482735,0.19456824660301208,0.21629223227500916,516.0473040905781,0.6967176198959351
E32_g64_layer_functional,E,3,layer,39,117,0.08857436627149583,0.11457579582929611,0.19679127633571628,934.8727733492851,0.7309198379516602
E32_g64_layer_functional,E,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
E32_g64_layer_functional,E,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,2,layer,0,99,0.25013748109340667,0.2929612398147583,0.3459581136703491,110.34271863847971,0.0
E64_g64_layer_functional,E,2,layer,4,123,0.23957366943359376,0.3054511845111847,0.36293020844459534,641.0785221233964,0.0
E64_g64_layer_functional,E,2,layer,20,117,0.1189402163028717,0.3312126398086548,0.3860432326793671,3244.377538856119,0.0
E64_g64_layer_functional,E,2,layer,39,117,0.17462762594223022,0.22056585550308228,0.3459936022758484,3377.5279908180237,0.0
E64_g64_layer_functional,E,3,layer,0,99,0.13135720491409303,0.15811903774738312,0.19139840602874755,31.54111445369199,0.6988926529884338
E64_g64_layer_functional,E,3,layer,4,123,0.12852476835250853,0.16651828587055206,0.19926317036151886,186.06980026513338,0.7101436853408813
E64_g64_layer_functional,E,3,layer,20,117,0.04316287189722061,0.19152967631816864,0.2143899828195572,493.09377955878153,0.6964266300201416
E64_g64_layer_functional,E,3,layer,39,117,0.08819166272878647,0.11412665247917175,0.1985906720161438,931.6695276498795,0.7248565554618835
E64_g64_layer_functional,E,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
E64_g64_layer_functional,E,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,2,layer,0,99,0.2829466700553894,0.3323811888694763,0.37079954147338867,141.16740412265062,0.0
baseline_pr4_2p25,baseline,2,layer,4,123,0.2690362215042114,0.33564797043800354,0.38376545906066895,762.2170034758747,0.0
baseline_pr4_2p25,baseline,2,layer,20,117,0.2635102868080139,0.3799516558647156,0.4064970970153809,13625.170039877295,0.0
baseline_pr4_2p25,baseline,2,layer,39,117,0.19087125062942506,0.2434350699186325,0.37344375252723694,4241.879877328873,0.0
baseline_pr4_2p25,baseline,3,layer,0,99,0.15740247070789337,0.19750474393367767,0.22032181322574615,54.148749347776175,0.686837911605835
baseline_pr4_2p25,baseline,3,layer,4,123,0.16756746768951417,0.20375977456569672,0.21939000785350798,318.89515333995223,0.6872804164886475
baseline_pr4_2p25,baseline,3,layer,20,117,0.1780464082956314,0.20808255672454834,0.2252996802330017,5687.264833509922,0.669977068901062
baseline_pr4_2p25,baseline,3,layer,39,117,0.09543613344430923,0.18114051222801208,0.20497352480888367,1932.8019287586212,0.6401169896125793
baseline_pr4_2p25,baseline,4,layer,0,99,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,4,layer,4,123,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,4,layer,20,117,0.0,0.0,0.0,0.0,1.0
baseline_pr4_2p25,baseline,4,layer,39,117,0.0,0.0,0.0,0.0,1.0
learned_16_leaf_scalar_global,learned_16_leaf,2,layer,0,99,0.28902236819267274,0.33645233511924744,0.3932493329048157,145.43167798779905,0.0
learned_16_leaf_scalar_global,learned_16_leaf,2,layer,4,123,0.288401609659195,0.34853395819664,0.39389694929122926,848.6708836965263,0.0
learned_16_leaf_scalar_global,learned_16_leaf,2,layer,20,117,0.30264344811439514,0.38383734226226807,0.4185669720172882,17037.491536051035,0.0
learned_16_leaf_scalar_global,learned_16_leaf,2,layer,39,117,0.20117716491222382,0.25625288486480713,0.3734283924102783,4840.0823694467545,0.0
learned_16_leaf_scalar_global,learned_16_leaf,3,layer,0,99,0.14325578808784484,0.1775347739458084,0.21274588704109193,37.73714202758856,0.7416039705276489
learned_16_leaf_scalar_global,learned_16_leaf,3,layer,4,123,0.1410097986459732,0.18883410096168518,0.21290895640850066,233.4567662421614,0.7206277251243591
learned_16_leaf_scalar_global,learned_16_leaf,3,layer,20,117,0.09996622502803802,0.20713412761688232,0.2264604151248932,2091.1430656355806,0.7067803144454956
learned_16_leaf_scalar_global,learned_16_leaf,3,layer,39,117,0.09511286169290543,0.12906809151172638,0.20225781202316284,1142.9523825645447,0.7570208311080933
learned_16_leaf_scalar_global,learned_16_leaf,4,layer,0,99,0.06023189947009087,0.07552208751440048,0.15418124794960023,7.1600202025147155,0.9486523866653442
learned_16_leaf_scalar_global,learned_16_leaf,4,layer,4,123,0.06348199546337127,0.08329199254512787,0.14276537895202637,47.09012072533369,0.9410980343818665
learned_16_leaf_scalar_global,learned_16_leaf,4,layer,20,117,0.0318476989865303,0.10183576494455338,0.1345432549715042,241.5744991081301,0.9384279251098633
learned_16_leaf_scalar_global,learned_16_leaf,4,layer,39,117,0.037844929844141006,0.05226273089647293,0.12701253890991213,242.90544590353966,0.9563542604446411
A_vector_functional,A,2,expert_stratum,cold,42,0.2598827362060547,0.32170629501342773,0.3814821869134903,793.0056824311614,0.0
A_vector_functional,A,2,expert_stratum,hot,336,0.180861234664917,0.3225232809782028,0.3866208642721176,7631.981979490258,0.0
A_vector_functional,A,2,expert_stratum,median,78,0.22836690694093703,0.3229011744260788,0.37851267755031587,1388.3397423168644,0.0
A_vector_functional,A,3,expert_stratum,cold,42,0.1331536054611206,0.1645992249250412,0.20318240523338318,197.90683533181436,0.7353847026824951
A_vector_functional,A,3,expert_stratum,hot,336,0.0799010656774044,0.165155790746212,0.20551593601703644,1366.4545526914299,0.7444945871829987
A_vector_functional,A,3,expert_stratum,median,78,0.10824213773012162,0.16836290806531906,0.20109265595674514,347.17180131562054,0.7306913137435913
A_vector_functional,A,4,expert_stratum,cold,42,0.0,0.0,0.0,0.0,1.0
A_vector_functional,A,4,expert_stratum,hot,336,0.0,0.0,0.0,0.0,1.0
A_vector_functional,A,4,expert_stratum,median,78,0.0,0.0,0.0,0.0,1.0
A_vector_functional_shrunk,A,2,expert_stratum,cold,42,0.26263150870800017,0.316627562046051,0.3841971755027771,790.1552548762411,0.0
