mean_budget_pages_per_expert,charged_bpw,injection_layer,requests,label_tokens,delta_nll,delta_nll_ci_low,delta_nll_ci_high,ppl_ratio,ppl_ratio_ci_low,ppl_ratio_ci_high,logit_kl,logit_kl_ci_low,logit_kl_ci_high,top1_agreement,realized_delta_energy_all_tokens
749,0.9987386067708334,4,3,41,0.007147720989669277,-0.0039757531103926285,0.027790808909364806,1.0071733269189989,0.9960321397325419,1.028180575706794,0.0029091678261959405,0.0017738686275776373,0.004174738988641463,1.0,0.00012059553920195693
749,0.9987386067708334,5,3,41,0.010407903169491873,-0.009337655595814454,0.04210239263440556,1.0104622537886903,0.9907058049318564,1.0430012689310202,0.0025045880475698962,0.0015475404330483795,0.004027513126982668,1.0,0.00015818402785412294
749,0.9987386067708334,6,3,41,-0.008334154738128704,-0.022487028046975156,0.007643160046138472,0.9917004780510131,0.9777639206187194,1.0076724435525162,0.003825576760856218,0.0011400172667768399,0.005819974526649848,1.0,0.00015044947711814497
749,0.9987386067708334,7,3,41,-0.02040559264999972,-0.046221353354969096,-0.0052874642157346345,0.9798011925424098,0.9548305838437636,0.99472648981853,0.0029169916858071956,0.0017183490800181276,0.0034306513162688373,0.975609756097561,0.00023547823941066914
749,0.9987386067708334,8,3,41,-0.01189135899948286,-0.02405898294681001,-0.0009057936497493456,0.9881790637926492,0.976228127248029,0.9990946164574851,0.0023426775950786635,0.0009652329127370252,0.003322883779893483,0.975609756097561,0.00024123716712847794
749,0.9987386067708334,9,3,41,-0.0049106502614711485,-0.013036582283686395,-0.0002700130973337285,0.9951013872694286,0.9870480258889192,0.9997300233529218,0.0015909770069704428,0.0012506293635388415,0.0020837422526613723,1.0,0.0002609692196933994
749,0.9987386067708334,10,3,41,-0.002700799977580927,-0.020457485968537168,0.014994474242631858,0.9973028439014775,0.9797503487262604,1.0151074553627204,0.0018933890259565395,0.0008759667245012227,0.0024220557432093307,0.975609756097561,0.0002454258549344151
749,0.9987386067708334,11,3,41,0.012746824805989546,0.0005650148642931304,0.028107329767069207,1.0128284118674207,1.0005651745152586,1.028506067814295,0.001655229461311135,0.000902915586273607,0.0020567604834129784,1.0,0.00027010988462418015
749,0.9987386067708334,12,3,41,0.029086215751158488,0.006039750026038663,0.04014273259208943,1.0295133509158512,1.0060580260919907,1.0409593424145749,0.0018493433031099029,0.0013986324621276575,0.002274774915736463,1.0,0.00023924974377903025
749,0.9987386067708334,13,3,41,-0.0002464606894128031,-0.01153829596895998,0.012309246639121696,0.9997535696795279,0.9885280148848513,1.012385317218946,0.0014013340046510796,0.0012815592104753661,0.0016088159219524317,0.975609756097561,0.0003122659234245625
749,0.9987386067708334,14,3,41,3.17863412983525e-05,-0.014304640648432176,0.012192596020178097,1.0000317868464894,0.9857971846207613,1.0122672287327645,0.001577857282612637,0.0012710777200838322,0.0019628850093156027,1.0,0.0003239757641440829
749,0.9987386067708334,15,3,41,0.005567363760392639,-0.0062760397969952916,0.015705013959286102,1.0055828903306614,0.993743613404519,1.0158289858340994,0.0012175846866882543,0.0009361565259525717,0.0016850078456921846,1.0,0.0003369040919802431
749,0.9987386067708334,16,3,41,0.007690542437484307,-0.012216083065330936,0.03302327041908886,1.007720190613761,0.9878582303632556,1.0335745906753455,0.0017530820716709983,0.0012732069726695662,0.0024189945846391763,1.0,0.00031057155082175376
749,0.9987386067708334,17,3,41,-0.004996538612426773,-0.013195358901339441,-0.00022201127322839045,0.9950159233224737,0.9868913181829964,0.9997780133694506,0.002227263996638954,0.0013571792318493206,0.003069439654698764,1.0,0.00030303552071627007
749,0.9987386067708334,18,3,41,-0.002271498798789469,-0.013478953059625572,0.015285775002902883,0.9977310791023378,0.9866114812522313,1.0154032000094533,0.0016963166562804222,0.0010736861633939038,0.002194731037912111,1.0,0.0002997088420503179
749,0.9987386067708334,19,3,41,0.0033676005320631515,-0.002680415567360939,0.008446606620198185,1.003373277269274,0.9973231735389643,1.0084823798517657,0.0013210278338937152,0.0006660483703926203,0.0016363381182628702,1.0,0.0004013530448168303
749,0.9987386067708334,20,3,41,0.0012325273829621338,-0.020248888239689993,0.016149836998453775,1.0012332872569933,0.9799547437412688,1.0162809504855452,0.001064877365601092,0.0009027380630140345,0.0013097184054261103,1.0,0.0003661345983050144
749,0.9987386067708334,21,3,41,0.006627182884675147,0.0003855358652839718,0.014981357597580569,1.0066491912521323,1.0003856101937876,1.0150941406458618,0.001383450584872604,0.0009601410257912413,0.001813132928277448,1.0,0.0003001776705469891
749,0.9987386067708334,22,3,41,0.006728109485482964,-0.002670522397702039,0.024261865206524586,1.006750794060338,0.9973330402751315,1.0245585790088507,0.0012519876450107635,0.000899577105602942,0.0019000785217522702,0.975609756097561,0.00040523998935591203
749,0.9987386067708334,23,3,41,0.02047084416851978,0.011426268460327548,0.02576731647700584,1.02068180898255,1.0114917976125204,1.0261021636274852,0.0009994731990185996,0.0009294969800853149,0.0010355114724134135,1.0,0.00037573455652424717
749,0.9987386067708334,24,3,41,-0.0013712081651223703,-0.014615287731420365,0.009595418149860062,0.9986297315112473,0.9854909971615237,1.0096416017734626,0.001403902049990829,0.0011301553760085733,0.0018424731565846795,1.0,0.00029652145641860403
749,0.9987386067708334,25,3,41,-0.005019684838831664,-0.01076623958609583,0.004108097277688572,0.9949928927251728,0.9892915089406881,1.0041165470762126,0.0012357107434118198,0.0007605361258768743,0.0014753089886329791,1.0,0.0004270582242479034
749,0.9987386067708334,26,3,41,0.0005235698847386321,-0.012604701901341362,0.007676270586348484,1.0005237069713746,0.9874744046334132,1.0077058086838426,0.0016147250961393782,0.0011593737888958488,0.0024610485895152985,1.0,0.00039979144301873566
749,0.9987386067708334,27,3,41,-0.005670427792698592,-0.01250535605185199,-0.0011341478707286967,0.9943456187384188,0.9875725109901395,0.9988664950318958,0.0017661480717595826,0.0008135495013464388,0.003460547163501464,1.0,0.0004556517567949311
749,0.9987386067708334,28,3,41,-0.0026834190997692374,-0.008373533137463814,0.0020538265591580895,0.9973201780509895,0.9916614272424519,1.002055937105577,0.0011989231251082104,0.0010639891871678958,0.0014340897650859043,1.0,0.0005466773779571357
749,0.9987386067708334,29,3,41,0.015225734828676802,0.00318626582942431,0.023993143886849793,1.0153422368545524,1.0031913473700051,1.0242832952643774,0.0009989852230502597,0.0005929574114009763,0.0013758644192008917,1.0,0.0006211644407637158
749,0.9987386067708334,30,3,41,0.01816996075077773,0.011781015319126157,0.028862932886915615,1.0183360388401705,1.011850684803712,1.0292835038874888,0.0006720526887044622,0.0005653398294923483,0.0009029173082935577,1.0,0.0006876749388829075
749,0.9987386067708334,31,3,41,0.0015467794491004162,-0.005612839037147666,0.016530656968682795,1.0015479763294561,0.9944028835140772,1.0166680442686968,0.0012047926237463624,0.0008138082155045636,0.0019039389941630865,1.0,0.001016499633509668
749,0.9987386067708334,32,3,41,-0.0008851545716923213,-0.0070939162285492685,0.0075714023494062605,0.999115237062055,0.9929311862019263,1.0076001378931811,0.000754342373645455,0.0006459592727615662,0.0008187208323892914,1.0,0.0012137704652636992
749,0.9987386067708334,33,3,41,0.010071739278847988,-0.0029214526687084685,0.016350136424059563,1.010122629953941,0.997082810621462,1.0164845313640674,0.0007315670649004497,0.0007052551730684466,0.000772447059402286,1.0,0.001584970052582755
749,0.9987386067708334,34,3,41,0.0042383395982152905,-0.0121187311531107,0.01678035586833199,1.0042473340621985,0.987954404932297,1.01692193685769,0.000897684259056471,0.0007177232279039503,0.0011201929487276324,1.0,0.0019968800126755263
749,0.9987386067708334,35,3,41,0.004535595388634583,-0.0018566121295421566,0.011728716429343441,1.00454589676981,0.9981451103086262,1.0117977675200407,0.000497080019972548,0.0004556959868153236,0.0005687299634873303,1.0,0.0021983841601351402
749,0.9987386067708334,36,3,41,-0.0006481461844380217,-0.008712702249426012,0.010625149974238171,0.9993520638169272,0.9913251433485855,1.0106817973313456,0.0008626949697653531,0.000522626552933956,0.0012461867009867834,1.0,0.0024633314937254625
749,0.9987386067708334,37,3,41,-0.0070413859074737045,-0.015914699417452736,0.004030868132252803,0.9929833465659318,0.9842112702694367,1.0040390030077335,0.00042648546778190045,0.0004160249505724003,0.00043384866566971187,0.975609756097561,0.0030404714744288438
749,0.9987386067708334,38,3,41,-0.003839460816114369,-0.013796432892652533,0.0014797010863110435,0.9961679004894033,0.9862983017206242,1.0014807963841346,0.00046918563254966873,0.0003096361068611979,0.0006040113850208588,0.975609756097561,0.003397757622362718
749,0.9987386067708334,39,3,41,-0.0018106956972554,-0.009184535431954485,0.005094024490259181,0.9981909426232162,0.9908575135815749,1.0051070210919775,0.00023656004214390176,0.00011796252994880268,0.0003662076823024585,0.975609756097561,0.0036141825554419815
