resident_base,method,budget_bpw,invocations,requests,mean_recovery,mean_ci_low,mean_ci_high,median_recovery,median_ci_low,median_ci_high,p10_recovery,p90_recovery,p95_damage_fraction,p99_damage_fraction,relative_output_error_median,actual_physical_bpw_median,gate_bpw_median,up_bpw_median,down_bpw_median,fraction_above_80,fraction_above_90,fraction_above_95,fraction_above_99
W1_1.250488bpw,all_native,0.5,167,16,0.4149862346005062,0.3763935610953219,0.45947096324841036,0.38444513660107493,0.33782180151739427,0.4328946541429519,0.24373683078188044,0.6292620735501684,0.8071306252930783,0.8781749917940765,0.717255711555481,0.4791666666666667,0.15625,0.1875,0.75,0.041916167664670656,0.017964071856287425,0.0,0.0
W1_1.250488bpw,all_native,0.75,167,16,0.4701249070804127,0.4331599389366076,0.5126280727929219,0.4332452367797629,0.3990912613360189,0.4927888735241622,0.2971924516099421,0.6845635343944714,0.7605015845707482,0.8067770305300008,0.6939948797225952,0.7291666666666666,0.28125,0.5,1.0,0.04790419161676647,0.029940119760479042,0.005988023952095809,0.0
W1_1.250488bpw,all_native,1.0,167,16,0.5124607261612193,0.4723781206976064,0.5539374196363415,0.48211914505778375,0.4399728509534693,0.5548399487906076,0.331279651335586,0.7174247363152485,0.7032283677899932,0.7913954339713787,0.6784359216690063,0.9895833333333334,0.71875,0.75,1.21875,0.05389221556886228,0.03592814371257485,0.005988023952095809,0.0
W1_1.250488bpw,all_native,1.25,167,16,0.5495209595942457,0.5118283116488543,0.5891758384096384,0.5317373343737086,0.4772746599576848,0.5909059604155709,0.3717775764494729,0.7546414260486584,0.675362574634305,0.7307403559228635,0.6452873945236206,1.2395833333333333,1.0,0.75,1.25,0.0718562874251497,0.03592814371257485,0.023952095808383235,0.0
W1_1.250488bpw,all_native,1.5,167,16,0.5912446703681861,0.5572052443298317,0.6263434937554976,0.5766468633695401,0.5299245453388974,0.6355111957946895,0.4186727463428659,0.7807753549201246,0.6322058829002967,0.6629903000651639,0.6295554637908936,1.4895833333333333,1.0,1.25,1.25,0.08982035928143713,0.03592814371257485,0.023952095808383235,0.0
W1_1.250488bpw,all_native,2.0,167,16,0.6582020384555544,0.620885803680901,0.6974193141252821,0.6512301027747052,0.606830402733413,0.7172240780144873,0.46457515123703186,0.8443703579397567,0.5646932446963153,0.6060766323618275,0.571984052658081,1.9895833333333333,1.5,2.0,1.5,0.20359281437125748,0.041916167664670656,0.029940119760479042,0.0
W1_1.250488bpw,all_native,2.5,167,16,0.7087223392262888,0.6714342035726671,0.7467933532514657,0.7001884560994767,0.658820629559704,0.7661043406770591,0.5314378770112579,0.8879393467367973,0.5084214586576377,0.5866979268888399,0.543016791343689,2.4895833333333335,2.96875,2.5,2.0,0.2934131736526946,0.08383233532934131,0.03592814371257485,0.0
W1_1.250488bpw,all_native,3.0,167,16,0.7506950509057372,0.7158634851806964,0.7861119121901945,0.7531326479012472,0.7114900752006766,0.8159090302876808,0.5541515036954312,0.9206519164523759,0.47850654323487063,0.5597855565657293,0.4869341552257538,3.0,4.0,4.0,2.5,0.39520958083832336,0.17365269461077845,0.05389221556886228,0.0
W1_1.250488bpw,all_native,4.0,167,16,0.8024362306300709,0.7777315356091731,0.8327831760865595,0.821248595327321,0.7792304290452239,0.8922369035203759,0.6230054189917091,0.9583533407034928,0.4413776990993715,0.5586908874281397,0.41490480303764343,4.0,4.0,4.0,4.0,0.5269461077844312,0.3473053892215569,0.15568862275449102,0.005988023952095809
W1_1.250488bpw,all_pca,0.0,167,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8363089561462402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W1_1.250488bpw,all_pca,0.25,167,16,0.42265150075469904,0.35647849880554794,0.4811872243156646,0.38989385171116464,0.3045965057644877,0.45461642672739316,0.13260339873981306,0.8014978553785038,0.893055473449888,0.948340740928542,0.7368912100791931,0.22916666666666666,0.09375,0.1875,0.28125,0.10179640718562874,0.04790419161676647,0.0,0.0
W1_1.250488bpw,all_pca,0.5,167,16,0.5068922072576708,0.44568857679190893,0.5678505367338198,0.4871366373385967,0.4024662894180283,0.5637298836563124,0.2043617843145986,0.8777025073174923,0.8235342217843156,0.9136041743709543,0.6849197745323181,0.4791666666666667,0.1875,0.1875,0.96875,0.1437125748502994,0.0718562874251497,0.005988023952095809,0.0
W1_1.250488bpw,all_pca,0.75,167,16,0.5624487881086833,0.5009184379088935,0.6216195849632206,0.542993146016113,0.48673554434304794,0.616425246503951,0.2831403013013484,0.9125346701667966,0.7822149597997964,0.8585244255713154,0.647047221660614,0.7291666666666666,0.28125,0.46875,1.25,0.20359281437125748,0.11976047904191617,0.05389221556886228,0.0
W1_1.250488bpw,all_pca,1.0,167,16,0.6081096356541468,0.5473989530569101,0.6667498856001617,0.602199846874719,0.5262344696011183,0.6836765005423056,0.3112825914172414,0.9383316250924116,0.7222108878483492,0.8090392642206619,0.6091482639312744,0.9791666666666666,0.5,0.5,1.5,0.23353293413173654,0.1437125748502994,0.07784431137724551,0.0
W1_1.250488bpw,all_pca,1.25,167,16,0.6448767090637089,0.5883503397340147,0.699887341360427,0.6454205137259447,0.5742971953115851,0.7196075687587264,0.35869193325641047,0.959073776901573,0.6961278809525648,0.7827826804829399,0.5695942640304565,1.21875,0.5,0.75,2.0,0.2694610778443114,0.17365269461077845,0.11976047904191617,0.005988023952095809
W1_1.250488bpw,all_pca,1.5,167,16,0.6822370856298059,0.6264286722226092,0.7343620482752036,0.6812793453985764,0.614366868546217,0.7593971799519088,0.41665321446911285,0.9668220905037905,0.6422447474067996,0.7415009497317068,0.5496101975440979,1.4895833333333333,0.75,1.0,2.5,0.3473053892215569,0.20958083832335328,0.1317365269461078,0.011976047904191617
W1_1.250488bpw,all_pca,2.0,167,16,0.7309893361003181,0.6725280752119194,0.7763456252885772,0.732576539016625,0.6556727153305633,0.8217436205265121,0.47362908039756063,0.9790712402492499,0.5644982926511714,0.6648002352958278,0.5086068511009216,1.9895833333333333,1.0,1.46875,3.0,0.437125748502994,0.25748502994011974,0.19161676646706588,0.04790419161676647
W1_1.250488bpw,all_pca,2.5,167,16,0.7721956163592126,0.7244518925123832,0.816521737899965,0.7725030359818867,0.710388869920866,0.8500503715538612,0.5242920572775949,0.9888642450735226,0.5091180862585829,0.5939534900019626,0.46888530254364014,2.4166666666666665,2.0,1.5,4.0,0.47904191616766467,0.32335329341317365,0.25149700598802394,0.08982035928143713
W1_1.250488bpw,all_pca,3.0,167,16,0.8028798979165686,0.7606686101151362,0.8419975195545476,0.8247817976382661,0.7342570446462847,0.8783790352856283,0.5812039461629244,0.990983811617663,0.45091426129201645,0.5413187941426852,0.42396360635757446,2.9166666666666665,2.5,2.5,4.0,0.5269461077844312,0.3473053892215569,0.2994011976047904,0.10778443113772455
W1_1.250488bpw,all_pca,4.0,167,16,0.8434818855847805,0.809963883391144,0.8764506711056631,0.8568142610695803,0.8191111414087887,0.9018097905990804,0.6612435008475167,0.9927406072256026,0.37873370121536676,0.49569456974866605,0.3585551977157593,3.6666666666666665,4.0,4.0,4.0,0.6467065868263473,0.40718562874251496,0.31137724550898205,0.1317365269461078
W1_1.250488bpw,generalized_generalized_native,0.0,167,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8363089561462402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W1_1.250488bpw,generalized_generalized_native,0.25,167,16,0.47085775901788857,0.4054330187661128,0.5405554508845036,0.455108116510062,0.3680707698647414,0.5320181166005089,0.21933154155130127,0.7860879428694626,0.8459801802487937,0.8843303317050797,0.6858760118484497,0.23958333333333334,0.1875,0.1875,0.28125,0.08982035928143713,0.023952095808383235,0.005988023952095809,0.0
W1_1.250488bpw,generalized_generalized_native,0.5,167,16,0.5626713443316617,0.49591169570100846,0.6248422964582049,0.5429473955059492,0.46274455686964766,0.6459608345061839,0.3096978607506509,0.8836838964540265,0.7488666314100206,0.826815276371592,0.6508335471153259,0.4895833333333333,0.28125,0.28125,0.71875,0.16167664670658682,0.0718562874251497,0.017964071856287425,0.0
