layer,expert_id,expert_stratum,projection,method,budget_bpw,count,mean,median
0,22,median,down,overcomplete_2x,3.0,5,0.5155625068849006,0.5453294677257206
0,22,median,down,overcomplete_2x,4.0,5,0.5716662606164201,0.60359251154194
0,22,median,down,pca,0.0,5,0.0,0.0
0,22,median,down,pca,0.05,5,0.0,0.0
0,22,median,down,pca,0.1,5,0.12101062588029025,0.12272533673405306
0,22,median,down,pca,0.2,5,0.16389063570926052,0.17640828585895452
0,22,median,down,pca,0.3,5,0.2460070533311553,0.28956957381222015
0,22,median,down,pca,0.5,5,0.3134809019902972,0.30793445730458
0,22,median,down,pca,0.75,5,0.3561126072353889,0.33087803783753655
0,22,median,down,pca,1.0,5,0.3985767544471429,0.47039037567313624
0,22,median,down,pca,1.25,5,0.4091945884540496,0.5024309427319018
0,22,median,down,pca,1.5,5,0.389188681223701,0.47282688421770613
0,22,median,down,pca,2.0,5,0.42425626119816917,0.48565371559072723
0,22,median,down,pca,2.5,5,0.4813550654195925,0.48937298090322456
0,22,median,down,pca,3.0,5,0.5134797491687418,0.3846668711948781
0,22,median,down,pca,4.0,5,0.5903588905968874,0.5214445170748432
0,22,median,down,progressive_best,0.0,5,0.0,0.0
0,22,median,down,progressive_best,0.05,5,0.15823904488045976,0.16946352740230897
0,22,median,down,progressive_best,0.1,5,0.37356284188064515,0.35840498646620544
0,22,median,down,progressive_best,0.2,5,0.4018976503821513,0.3892703505956422
0,22,median,down,progressive_best,0.3,5,0.45939170347852337,0.4587747509025233
0,22,median,down,progressive_best,0.5,5,0.6062137614846683,0.5739087227989376
0,22,median,down,progressive_best,0.75,5,0.6986193450898971,0.6841019502581029
0,22,median,down,progressive_best,1.0,5,0.7604991400429875,0.7801798597514356
0,22,median,down,progressive_best,1.25,5,0.8011812411902548,0.8050700496179828
0,22,median,down,progressive_best,1.5,5,0.8532943917893515,0.8461831550962601
0,22,median,down,progressive_best,2.0,5,0.9273187449417861,0.9305508295034102
0,22,median,down,progressive_best,2.5,5,0.9477925249958604,0.9576445014664643
0,22,median,down,progressive_best,3.0,5,0.9593465615362158,0.957055676013794
0,22,median,down,progressive_best,4.0,5,0.9767104992525157,0.9765475066949842
0,22,median,down,random,0.0,5,0.0,0.0
0,22,median,down,random,0.05,5,0.0,0.0
0,22,median,down,random,0.1,5,-0.004515471388230186,-0.022725423867737016
0,22,median,down,random,0.2,5,0.08454692333837768,0.0780916253613877
0,22,median,down,random,0.3,5,0.08129327539591917,0.09619545587135125
0,22,median,down,random,0.5,5,0.04977520721797022,0.07717328138540669
0,22,median,down,random,0.75,5,0.06276317089591388,0.0734172947620656
0,22,median,down,random,1.0,5,0.15846033754987532,0.15370946004125952
0,22,median,down,random,1.25,5,0.13559367254692398,0.15917887088680172
0,22,median,down,random,1.5,5,0.220070486241202,0.20290543639883973
0,22,median,down,random,2.0,5,0.3083866641501998,0.28209012787595644
0,22,median,down,random,2.5,5,0.3351954978884385,0.39363117391914304
0,22,median,down,random,3.0,5,0.4126982044484791,0.4831474430741206
0,22,median,down,random,4.0,5,0.4712900408653643,0.5115548809017154
0,22,median,down,two_view_oracle,0.0,5,0.0,0.0
0,22,median,down,two_view_oracle,0.05,5,0.0,0.0
0,22,median,down,two_view_oracle,0.1,5,0.09928034275460595,0.058295057936474604
0,22,median,down,two_view_oracle,0.2,5,0.17357336469998502,0.20053465779530188
0,22,median,down,two_view_oracle,0.3,5,0.21765376122596852,0.23107426563505729
0,22,median,down,two_view_oracle,0.5,5,0.3101921865823825,0.3216502229478617
0,22,median,down,two_view_oracle,0.75,5,0.34688895463191255,0.3844613158798056
0,22,median,down,two_view_oracle,1.0,5,0.30747846673620843,0.3433962147053681
0,22,median,down,two_view_oracle,1.25,5,0.3121060996380539,0.3516716580880678
0,22,median,down,two_view_oracle,1.5,5,0.37585344634725276,0.39215332323638263
0,22,median,down,two_view_oracle,2.0,5,0.513311410104574,0.5242325119812896
0,22,median,down,two_view_oracle,2.5,5,0.5869627111329153,0.5842473003074194
0,22,median,down,two_view_oracle,3.0,5,0.6475248479657232,0.6097048493701933
0,22,median,down,two_view_oracle,4.0,5,0.7257087359754324,0.7629806540271128
0,22,median,gate,generalized,0.0,5,0.0,0.0
0,22,median,gate,generalized,0.05,5,0.42540436932368647,0.4311479114137361
0,22,median,gate,generalized,0.1,5,0.5385813466459733,0.5533262053650634
0,22,median,gate,generalized,0.2,5,0.6284687541285946,0.6384234990465083
0,22,median,gate,generalized,0.3,5,0.6854110973343653,0.6945316654794298
0,22,median,gate,generalized,0.5,5,0.772515393704032,0.7955942805100669
0,22,median,gate,generalized,0.75,5,0.8224174110913637,0.8411622147877461
0,22,median,gate,generalized,1.0,5,0.8602502167962489,0.8855322876898422
0,22,median,gate,generalized,1.25,5,0.8814037173209586,0.9050077179218716
0,22,median,gate,generalized,1.5,5,0.8967742358903259,0.924434410607374
0,22,median,gate,generalized,2.0,5,0.9219343421314802,0.9514746941903289
0,22,median,gate,generalized,2.5,5,0.9384047203436078,0.9649291614817022
0,22,median,gate,generalized,3.0,5,0.9504990095990792,0.9774876690054173
0,22,median,gate,generalized,4.0,5,0.9627258650370656,0.9892420924390889
0,22,median,gate,learned_s11,0.0,5,0.0,0.0
0,22,median,gate,learned_s11,0.05,5,0.3777035906291137,0.36827796538192337
0,22,median,gate,learned_s11,0.1,5,0.47651456549433624,0.5455434948384656
0,22,median,gate,learned_s11,0.2,5,0.5797670824272269,0.6516234963343415
0,22,median,gate,learned_s11,0.3,5,0.6249776745890687,0.6945126681931675
0,22,median,gate,learned_s11,0.5,5,0.707516789229404,0.7804471197604252
0,22,median,gate,learned_s11,0.75,5,0.7513195340381076,0.8015144226185621
0,22,median,gate,learned_s11,1.0,5,0.7915292171071704,0.8546437725669377
0,22,median,gate,learned_s11,1.25,5,0.8176611276341829,0.8822644925026949
0,22,median,gate,learned_s11,1.5,5,0.843733253824781,0.9074023019977179
0,22,median,gate,learned_s11,2.0,5,0.870702408906564,0.9307939185629042
0,22,median,gate,learned_s11,2.5,5,0.8899310364030407,0.9498660152474335
0,22,median,gate,learned_s11,3.0,5,0.9017922152196229,0.9627737203593303
0,22,median,gate,learned_s11,4.0,5,0.9186987335418337,0.9730033205068866
0,22,median,gate,learned_s29,0.0,5,0.0,0.0
0,22,median,gate,learned_s29,0.05,5,0.3285216107317808,0.3695354692432393
0,22,median,gate,learned_s29,0.1,5,0.4661613620518802,0.43828856875403
0,22,median,gate,learned_s29,0.2,5,0.5787762299508088,0.5394288448986126
0,22,median,gate,learned_s29,0.3,5,0.6303607537459316,0.6311074608680873
0,22,median,gate,learned_s29,0.5,5,0.7012232943777321,0.7010279622479196
0,22,median,gate,learned_s29,0.75,5,0.7609438097808987,0.7718651149977778
0,22,median,gate,learned_s29,1.0,5,0.8058024969211083,0.8268449525296241
0,22,median,gate,learned_s29,1.25,5,0.8350316850789392,0.8644766953483024
0,22,median,gate,learned_s29,1.5,5,0.8552722651588776,0.8940457211076496
0,22,median,gate,learned_s29,2.0,5,0.8850434079596268,0.9342298067999011
0,22,median,gate,learned_s29,2.5,5,0.9041976153221256,0.952132279701033
0,22,median,gate,learned_s29,3.0,5,0.91855965070752,0.9698957671643493
0,22,median,gate,learned_s29,4.0,5,0.9378713598683621,0.9839799628938868
0,22,median,gate,learned_s47,0.0,5,0.0,0.0
0,22,median,gate,learned_s47,0.05,5,0.3428652324454785,0.36773358718229976
0,22,median,gate,learned_s47,0.1,5,0.46770593962122664,0.45090044002528096
0,22,median,gate,learned_s47,0.2,5,0.5485182146169653,0.5279450674730486
0,22,median,gate,learned_s47,0.3,5,0.6074373844278986,0.5642763895433002
0,22,median,gate,learned_s47,0.5,5,0.6880466017117224,0.6601135597443372
0,22,median,gate,learned_s47,0.75,5,0.740738246835661,0.721693653490133
0,22,median,gate,learned_s47,1.0,5,0.7751626702914306,0.7573105668525338
0,22,median,gate,learned_s47,1.25,5,0.8074457787873343,0.7948007281317345
0,22,median,gate,learned_s47,1.5,5,0.8317922795079824,0.8439021581291586
0,22,median,gate,learned_s47,2.0,5,0.8667749984637844,0.904198591888443
0,22,median,gate,learned_s47,2.5,5,0.8894927799655251,0.9385778635462257
0,22,median,gate,learned_s47,3.0,5,0.9056246632714243,0.9582623383949387
0,22,median,gate,learned_s47,4.0,5,0.9245420113840226,0.973330640466279
0,22,median,gate,native,0.0,5,0.0,0.0
0,22,median,gate,native,0.05,5,0.1006591723652572,0.13721563303854156
0,22,median,gate,native,0.1,5,0.19218204804486175,0.2041542507426014
0,22,median,gate,native,0.2,5,0.26379461360123646,0.30068526394173534
0,22,median,gate,native,0.3,5,0.3422062163303449,0.4022543319328554
0,22,median,gate,native,0.5,5,0.44102158556585297,0.4860460793784622
0,22,median,gate,native,0.75,5,0.4987413888099489,0.5439922436024259
0,22,median,gate,native,1.0,5,0.5507469719231052,0.5892825592967499
0,22,median,gate,native,1.25,5,0.5852360898969857,0.6419738123235598
0,22,median,gate,native,1.5,5,0.6173545318732732,0.6664136885452243
0,22,median,gate,native,2.0,5,0.6632149040319556,0.7085985573926898
0,22,median,gate,native,2.5,5,0.7052308426703663,0.7468211979992492
0,22,median,gate,native,3.0,5,0.7419005563505929,0.7834522462211471
0,22,median,gate,native,4.0,5,0.7880859044199513,0.8255653002552947
0,22,median,gate,overcomplete_2x,0.0,5,0.0,0.0
0,22,median,gate,overcomplete_2x,0.05,5,0.3050344527236838,0.32447834879216886
0,22,median,gate,overcomplete_2x,0.1,5,0.43534226587684016,0.5023147769127576
0,22,median,gate,overcomplete_2x,0.2,5,0.5119023890685769,0.5376278927381657
0,22,median,gate,overcomplete_2x,0.3,5,0.5699914356774819,0.5999380047878056
0,22,median,gate,overcomplete_2x,0.5,5,0.6460805635581673,0.6580545607905741
0,22,median,gate,overcomplete_2x,0.75,5,0.7050802760364423,0.7148650001442242
0,22,median,gate,overcomplete_2x,1.0,5,0.7384871920765014,0.7577823428201392
0,22,median,gate,overcomplete_2x,1.25,5,0.7630668900177998,0.7946947601422978
0,22,median,gate,overcomplete_2x,1.5,5,0.7817732325606381,0.8202414422981078
0,22,median,gate,overcomplete_2x,2.0,5,0.8180328303688675,0.8577286835233541
0,22,median,gate,overcomplete_2x,2.5,5,0.8444244813549803,0.8913250847831138
0,22,median,gate,overcomplete_2x,3.0,5,0.8610945188029193,0.9111173570708485
0,22,median,gate,overcomplete_2x,4.0,5,0.8865431154521513,0.9383503986822815
0,22,median,gate,pca,0.0,5,0.0,0.0
0,22,median,gate,pca,0.05,5,0.35924747758936176,0.37004923034171566
0,22,median,gate,pca,0.1,5,0.47847891814910215,0.4609086727771228
0,22,median,gate,pca,0.2,5,0.5630676175165676,0.5368546183082088
0,22,median,gate,pca,0.3,5,0.6422815419656418,0.6288028650632758
0,22,median,gate,pca,0.5,5,0.7337981405395794,0.7394432950962877
0,22,median,gate,pca,0.75,5,0.7976176358725896,0.8010354747041979
0,22,median,gate,pca,1.0,5,0.8321556923659674,0.8480740918365935
0,22,median,gate,pca,1.25,5,0.854788078591381,0.8859687645821803
0,22,median,gate,pca,1.5,5,0.8771690598542184,0.9111360800420485
0,22,median,gate,pca,2.0,5,0.90264886156789,0.9429763028999489
0,22,median,gate,pca,2.5,5,0.9187014969751008,0.9619166930128363
0,22,median,gate,pca,3.0,5,0.9335089114426458,0.9739104353703965
0,22,median,gate,pca,4.0,5,0.9495583907135619,0.9863040656322177
0,22,median,gate,progressive_best,0.0,5,0.0,0.0
0,22,median,gate,progressive_best,0.05,5,0.359303910578946,0.3665838247026534
0,22,median,gate,progressive_best,0.1,5,0.48292694217348275,0.5147143160329881
0,22,median,gate,progressive_best,0.2,5,0.5950843133522633,0.6039586833610461
0,22,median,gate,progressive_best,0.3,5,0.6523738330152566,0.6191378474874929
0,22,median,gate,progressive_best,0.5,5,0.73981066985438,0.7355777861564345
0,22,median,gate,progressive_best,0.75,5,0.811257345154288,0.8130499889638674
0,22,median,gate,progressive_best,1.0,5,0.8738456924614152,0.8944421112245169
0,22,median,gate,progressive_best,1.25,5,0.9191707155912135,0.952581298832558
0,22,median,gate,progressive_best,1.5,5,0.9320290190085799,0.9659060295898209
0,22,median,gate,progressive_best,2.0,5,0.9478952146282236,0.9766627150324065
0,22,median,gate,progressive_best,2.5,5,0.9616901001323109,0.9865612497598106
0,22,median,gate,progressive_best,3.0,5,0.9713290570933838,0.991381322249424
0,22,median,gate,progressive_best,4.0,5,0.9858620253549073,0.9938278150956559
0,22,median,gate,random,0.0,5,0.0,0.0
0,22,median,gate,random,0.05,5,0.033835272743815724,0.017210280908115605
0,22,median,gate,random,0.1,5,0.052477835493897305,0.03674856944964944
0,22,median,gate,random,0.2,5,0.08229747529964233,0.06823630658953539
0,22,median,gate,random,0.3,5,0.12053644951710804,0.12071663317141457
0,22,median,gate,random,0.5,5,0.2067010423182174,0.20082926845078652
0,22,median,gate,random,0.75,5,0.28919242874592666,0.27606828649747583
0,22,median,gate,random,1.0,5,0.328121102035652,0.31496273891898263
0,22,median,gate,random,1.25,5,0.3527394812927976,0.3600647331526281
0,22,median,gate,random,1.5,5,0.3868812984672967,0.37263312000600235
0,22,median,gate,random,2.0,5,0.4314443722992175,0.46048564972358597
0,22,median,gate,random,2.5,5,0.49001274871543643,0.5093397912046431
0,22,median,gate,random,3.0,5,0.5396681640967266,0.56052236606417
0,22,median,gate,random,4.0,5,0.5940351814781446,0.5951982631103183
0,22,median,gate,two_view_oracle,0.0,5,0.0,0.0
0,22,median,gate,two_view_oracle,0.05,5,0.4302177111265883,0.4311479114137361
0,22,median,gate,two_view_oracle,0.1,5,0.5448082060943789,0.5533262053650634
0,22,median,gate,two_view_oracle,0.2,5,0.6412918756516304,0.6580582160871733
0,22,median,gate,two_view_oracle,0.3,5,0.6912310395604123,0.6945316654794298
0,22,median,gate,two_view_oracle,0.5,5,0.7732285772503145,0.7955942805100669
0,22,median,gate,two_view_oracle,0.75,5,0.8227626838794251,0.8411622147877461
0,22,median,gate,two_view_oracle,1.0,5,0.8602502167962489,0.8855322876898422
0,22,median,gate,two_view_oracle,1.25,5,0.8815524841373602,0.905751552003879
0,22,median,gate,two_view_oracle,1.5,5,0.8968955065852476,0.9250407640819833
0,22,median,gate,two_view_oracle,2.0,5,0.9219343421314802,0.9514746941903289
0,22,median,gate,two_view_oracle,2.5,5,0.9384047203436078,0.9649291614817022
0,22,median,gate,two_view_oracle,3.0,5,0.9504990095990792,0.9774876690054173
0,22,median,gate,two_view_oracle,4.0,5,0.9627258650370656,0.9892420924390889
0,22,median,up,generalized,0.0,5,0.0,0.0
0,22,median,up,generalized,0.05,5,0.3395520600229772,0.3567364050169183
0,22,median,up,generalized,0.1,5,0.47749945508292296,0.4789870065027886
0,22,median,up,generalized,0.2,5,0.567031181913664,0.5786543663607329
0,22,median,up,generalized,0.3,5,0.6179087929119467,0.6370101207425058
0,22,median,up,generalized,0.5,5,0.7038462122616602,0.7317257054271871
0,22,median,up,generalized,0.75,5,0.7632094470768955,0.786809274749093
0,22,median,up,generalized,1.0,5,0.8058951942225889,0.8459337453305554
0,22,median,up,generalized,1.25,5,0.8279689269307653,0.8793979646952955
0,22,median,up,generalized,1.5,5,0.8518747068993922,0.8980223926203895
0,22,median,up,generalized,2.0,5,0.8798042919426905,0.9256549514876935
0,22,median,up,generalized,2.5,5,0.9046034512968497,0.9571237599270394
0,22,median,up,generalized,3.0,5,0.9195114775724017,0.9731495683763733
0,22,median,up,generalized,4.0,5,0.9421975856989512,0.9873924286532668
0,22,median,up,learned_s11,0.0,5,0.0,0.0
0,22,median,up,learned_s11,0.05,5,0.30860807554225456,0.2984343033434882
0,22,median,up,learned_s11,0.1,5,0.39438999296507316,0.3902911122919528
0,22,median,up,learned_s11,0.2,5,0.48829420036680543,0.5249587638169533
0,22,median,up,learned_s11,0.3,5,0.5430023991621982,0.5966087447615206
0,22,median,up,learned_s11,0.5,5,0.6396708041533538,0.7253543487414069
0,22,median,up,learned_s11,0.75,5,0.6913439960444174,0.7988935231766012
0,22,median,up,learned_s11,1.0,5,0.7285613535823401,0.8443354188367198
0,22,median,up,learned_s11,1.25,5,0.7557943886945836,0.8712626257097413
0,22,median,up,learned_s11,1.5,5,0.7784844162494019,0.9011301731342366
0,22,median,up,learned_s11,2.0,5,0.8161477701954258,0.9286561156016129
0,22,median,up,learned_s11,2.5,5,0.835848815952468,0.9452826074683816
0,22,median,up,learned_s11,3.0,5,0.8509411355672695,0.9527828917008165
0,22,median,up,learned_s11,4.0,5,0.8744667206826986,0.9660909423924847
0,22,median,up,learned_s29,0.0,5,0.0,0.0
0,22,median,up,learned_s29,0.05,5,0.27977006783414043,0.31111236344496085
0,22,median,up,learned_s29,0.1,5,0.42980250917149937,0.4372534683894912
0,22,median,up,learned_s29,0.2,5,0.5117891927321789,0.5131848498917954
0,22,median,up,learned_s29,0.3,5,0.5497405139095443,0.5500067904767254
0,22,median,up,learned_s29,0.5,5,0.6435879289526382,0.6815820887308426
0,22,median,up,learned_s29,0.75,5,0.7038393644347349,0.7591117073507423
0,22,median,up,learned_s29,1.0,5,0.7525994589565167,0.8242931418590871
0,22,median,up,learned_s29,1.25,5,0.7784282572991392,0.8495337418869495
0,22,median,up,learned_s29,1.5,5,0.8080965294080418,0.8901297552979672
0,22,median,up,learned_s29,2.0,5,0.8453976318105116,0.9220198752722896
0,22,median,up,learned_s29,2.5,5,0.8641032782561094,0.9459664454832771
0,22,median,up,learned_s29,3.0,5,0.8826455303233824,0.9586582943035774
0,22,median,up,learned_s29,4.0,5,0.9089707252638679,0.9740391554717479
0,22,median,up,learned_s47,0.0,5,0.0,0.0
0,22,median,up,learned_s47,0.05,5,0.2737722896098679,0.2776734816632963
0,22,median,up,learned_s47,0.1,5,0.39270926767343717,0.37658437423093094
0,22,median,up,learned_s47,0.2,5,0.4837839566091403,0.44485955352761763
0,22,median,up,learned_s47,0.3,5,0.5396792260269031,0.5006937226339978
0,22,median,up,learned_s47,0.5,5,0.6183845795973018,0.6059670519329741
0,22,median,up,learned_s47,0.75,5,0.680686372165386,0.6936902761469714
0,22,median,up,learned_s47,1.0,5,0.719519775026894,0.7548807941708121
0,22,median,up,learned_s47,1.25,5,0.7550283816354871,0.7943662974499854
0,22,median,up,learned_s47,1.5,5,0.777577307421779,0.8229806290150636
0,22,median,up,learned_s47,2.0,5,0.816740201017649,0.8785528507576467
0,22,median,up,learned_s47,2.5,5,0.8452651316219606,0.9192781924951039
0,22,median,up,learned_s47,3.0,5,0.8649251831447824,0.9484018816060471
0,22,median,up,learned_s47,4.0,5,0.8914804543172735,0.9658607664516968
0,22,median,up,native,0.0,5,0.0,0.0
0,22,median,up,native,0.05,5,0.0858748365592948,0.09076567448628325
0,22,median,up,native,0.1,5,0.16516895378909002,0.17919341435500524
0,22,median,up,native,0.2,5,0.24298985500516598,0.26225422553853095
0,22,median,up,native,0.3,5,0.3052846487250595,0.3537335585089626
0,22,median,up,native,0.5,5,0.3982120982265586,0.4275234706101865
0,22,median,up,native,0.75,5,0.4653093091361279,0.48856603525574394
0,22,median,up,native,1.0,5,0.5033791125676504,0.5560844646631657
0,22,median,up,native,1.25,5,0.539546325043726,0.5943682973331631
0,22,median,up,native,1.5,5,0.5731102515380929,0.6204908350429212
0,22,median,up,native,2.0,5,0.6275240127068806,0.6629908787796068
0,22,median,up,native,2.5,5,0.6684965698664274,0.6973331223919942
0,22,median,up,native,3.0,5,0.7036497426925761,0.7462836305493863
0,22,median,up,native,4.0,5,0.7544954151222597,0.7787138698825924
0,22,median,up,overcomplete_2x,0.0,5,0.0,0.0
0,22,median,up,overcomplete_2x,0.05,5,0.24188325374901848,0.2273440684596647
0,22,median,up,overcomplete_2x,0.1,5,0.3634759183488748,0.41931276837443776
0,22,median,up,overcomplete_2x,0.2,5,0.43534887276398715,0.4473942246911491
0,22,median,up,overcomplete_2x,0.3,5,0.4924939224238726,0.48878720756875293
0,22,median,up,overcomplete_2x,0.5,5,0.5701058662659653,0.5813691942584851
0,22,median,up,overcomplete_2x,0.75,5,0.6346531108999142,0.641362830222159
0,22,median,up,overcomplete_2x,1.0,5,0.6757723474926068,0.6927633603055499
0,22,median,up,overcomplete_2x,1.25,5,0.7074320233975221,0.7377225744029832
0,22,median,up,overcomplete_2x,1.5,5,0.7298645153669864,0.7705108193189723
0,22,median,up,overcomplete_2x,2.0,5,0.7649636839822166,0.8247570544617255
0,22,median,up,overcomplete_2x,2.5,5,0.7914010711072483,0.8561400863825208
0,22,median,up,overcomplete_2x,3.0,5,0.811622372148857,0.8837722609677494
0,22,median,up,overcomplete_2x,4.0,5,0.8408866378130859,0.9184540159871858
0,22,median,up,pca,0.0,5,0.0,0.0
0,22,median,up,pca,0.05,5,0.2937226269069348,0.32192687125178077
0,22,median,up,pca,0.1,5,0.3933676550509878,0.4217524441418322
0,22,median,up,pca,0.2,5,0.5003299594811351,0.5167014048275023
0,22,median,up,pca,0.3,5,0.566241020506798,0.5586987830010374
0,22,median,up,pca,0.5,5,0.66590779974886,0.6643970838832716
0,22,median,up,pca,0.75,5,0.7274780284091596,0.7507371924232868
0,22,median,up,pca,1.0,5,0.7656333624078863,0.8059405213974682
0,22,median,up,pca,1.25,5,0.8003412567792102,0.8526107606697417
0,22,median,up,pca,1.5,5,0.8256361152928198,0.8864593586848946
0,22,median,up,pca,2.0,5,0.8592170949038029,0.9261661287723796
0,22,median,up,pca,2.5,5,0.8813285404444168,0.9470963291216394
0,22,median,up,pca,3.0,5,0.9016838783287247,0.9726083875700952
0,22,median,up,pca,4.0,5,0.9253484915435038,0.984169700950441
0,22,median,up,progressive_best,0.0,5,0.0,0.0
0,22,median,up,progressive_best,0.05,5,0.2511366174346337,0.2311163768077884
0,22,median,up,progressive_best,0.1,5,0.3850587803129903,0.4348929015936742
0,22,median,up,progressive_best,0.2,5,0.520682872485386,0.5033913984060585
0,22,median,up,progressive_best,0.3,5,0.5717152107552308,0.5392391603565849
0,22,median,up,progressive_best,0.5,5,0.6591794709700368,0.6400898056320354
0,22,median,up,progressive_best,0.75,5,0.7507984718307986,0.7984007922366244
0,22,median,up,progressive_best,1.0,5,0.8264441477454978,0.8983531456979452
0,22,median,up,progressive_best,1.25,5,0.8762330168456689,0.9403412543526649
0,22,median,up,progressive_best,1.5,5,0.8920604715346799,0.9601657388012389
0,22,median,up,progressive_best,2.0,5,0.9229798390414377,0.9706890840448267
0,22,median,up,progressive_best,2.5,5,0.9437450301323966,0.983728673269873
0,22,median,up,progressive_best,3.0,5,0.9539679683505178,0.9887880915540271
0,22,median,up,progressive_best,4.0,5,0.9800965924528541,0.9930559854968225
0,22,median,up,random,0.0,5,0.0,0.0
0,22,median,up,random,0.05,5,0.011423996893076382,0.007288577189285106
0,22,median,up,random,0.1,5,0.031828258631351566,0.022101173394750484
0,22,median,up,random,0.2,5,0.06976926259434876,0.07473571480420238
0,22,median,up,random,0.3,5,0.10057455048248327,0.10241908544561762
0,22,median,up,random,0.5,5,0.17026413702336335,0.17448469928036192
0,22,median,up,random,0.75,5,0.22845941485505902,0.2310638689399338
0,22,median,up,random,1.0,5,0.26032724457659073,0.2626249400374929
0,22,median,up,random,1.25,5,0.2785502137815338,0.2642108765789871
0,22,median,up,random,1.5,5,0.32028304721390094,0.32233863863246637
0,22,median,up,random,2.0,5,0.3941809751375268,0.3786045815740584
0,22,median,up,random,2.5,5,0.43894786658318663,0.43555691436914223
0,22,median,up,random,3.0,5,0.4807844716277378,0.48395529757130185
0,22,median,up,random,4.0,5,0.5526420202161318,0.5644274672969081
0,22,median,up,two_view_oracle,0.0,5,0.0,0.0
0,22,median,up,two_view_oracle,0.05,5,0.3489684120291761,0.35976988840580393
0,22,median,up,two_view_oracle,0.1,5,0.47749945508292296,0.4789870065027886
0,22,median,up,two_view_oracle,0.2,5,0.5721891760060365,0.5786543663607329
0,22,median,up,two_view_oracle,0.3,5,0.622743739355071,0.6370101207425058
0,22,median,up,two_view_oracle,0.5,5,0.705025262757272,0.7317257054271871
0,22,median,up,two_view_oracle,0.75,5,0.7656262967623971,0.7988935231766012
0,22,median,up,two_view_oracle,1.0,5,0.8059286785868235,0.8461011671517287
0,22,median,up,two_view_oracle,1.25,5,0.8317513269834602,0.8848675691057547
0,22,median,up,two_view_oracle,1.5,5,0.8526342155666111,0.9018199359564848
0,22,median,up,two_view_oracle,2.0,5,0.8815597424694888,0.934432204121685
0,22,median,up,two_view_oracle,2.5,5,0.9046034512968497,0.9571237599270394
0,22,median,up,two_view_oracle,3.0,5,0.9195114775724017,0.9731495683763733
0,22,median,up,two_view_oracle,4.0,5,0.9421975856989512,0.9873924286532668
0,114,median,down,generalized,0.0,1,0.0,0.0
0,114,median,down,generalized,0.05,1,0.0,0.0
0,114,median,down,generalized,0.1,1,0.02099145300924743,0.02099145300924743
0,114,median,down,generalized,0.2,1,0.12250424559302864,0.12250424559302864
0,114,median,down,generalized,0.3,1,0.1955573818759706,0.1955573818759706
0,114,median,down,generalized,0.5,1,0.2048643699890822,0.2048643699890822
0,114,median,down,generalized,0.75,1,0.3996664235912447,0.3996664235912447
0,114,median,down,generalized,1.0,1,0.4396151645145119,0.4396151645145119
0,114,median,down,generalized,1.25,1,0.5039466895576805,0.5039466895576805
0,114,median,down,generalized,1.5,1,0.5740941342178298,0.5740941342178298
0,114,median,down,generalized,2.0,1,0.5937897545091346,0.5937897545091346
0,114,median,down,generalized,2.5,1,0.6183905866068355,0.6183905866068355
0,114,median,down,generalized,3.0,1,0.628274429048014,0.628274429048014
0,114,median,down,generalized,4.0,1,0.7311273568609973,0.7311273568609973
0,114,median,down,learned_s11,0.0,1,0.0,0.0
0,114,median,down,learned_s11,0.05,1,0.0,0.0
0,114,median,down,learned_s11,0.1,1,0.09118696827369666,0.09118696827369666
0,114,median,down,learned_s11,0.2,1,0.14303494718447596,0.14303494718447596
0,114,median,down,learned_s11,0.3,1,0.19298302356303776,0.19298302356303776
0,114,median,down,learned_s11,0.5,1,0.1628999446153987,0.1628999446153987
0,114,median,down,learned_s11,0.75,1,0.19015291687536373,0.19015291687536373
0,114,median,down,learned_s11,1.0,1,0.25291037601985233,0.25291037601985233
0,114,median,down,learned_s11,1.25,1,0.25604883648407206,0.25604883648407206
0,114,median,down,learned_s11,1.5,1,0.26500412370543613,0.26500412370543613
0,114,median,down,learned_s11,2.0,1,0.4622600358329826,0.4622600358329826
0,114,median,down,learned_s11,2.5,1,0.5075472965223176,0.5075472965223176
0,114,median,down,learned_s11,3.0,1,0.6072999544970317,0.6072999544970317
0,114,median,down,learned_s11,4.0,1,0.7233503109033906,0.7233503109033906
0,114,median,down,learned_s29,0.0,1,0.0,0.0
0,114,median,down,learned_s29,0.05,1,0.0,0.0
0,114,median,down,learned_s29,0.1,1,0.24993091847251403,0.24993091847251403
0,114,median,down,learned_s29,0.2,1,0.25077407059597256,0.25077407059597256
0,114,median,down,learned_s29,0.3,1,0.4274205120283465,0.4274205120283465
0,114,median,down,learned_s29,0.5,1,0.5357114988419567,0.5357114988419567
0,114,median,down,learned_s29,0.75,1,0.5360025127240765,0.5360025127240765
0,114,median,down,learned_s29,1.0,1,0.6057317284932574,0.6057317284932574
0,114,median,down,learned_s29,1.25,1,0.5854156491211631,0.5854156491211631
0,114,median,down,learned_s29,1.5,1,0.6190346140366891,0.6190346140366891
0,114,median,down,learned_s29,2.0,1,0.574331534452429,0.574331534452429
0,114,median,down,learned_s29,2.5,1,0.667328079651047,0.667328079651047
0,114,median,down,learned_s29,3.0,1,0.6630278894549984,0.6630278894549984
0,114,median,down,learned_s29,4.0,1,0.7296310498032861,0.7296310498032861
0,114,median,down,learned_s47,0.0,1,0.0,0.0
0,114,median,down,learned_s47,0.05,1,0.0,0.0
